ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1910813	0.462512	2.54e-01	1.1667397	-5.690459	0.04027977	5746915		
ILMN_1823630	0.4625259	2.54e-01	-1.1666966	-5.690507	-0.03985372	32005030		
ILMN_1907825	0.4625932	2.54e-01	1.1665627	-5.690656	0.03730322	76879782		
ILMN_2262462	0.4625932	2.54e-01	-1.1665557	-5.690664	-0.08979667	122937391	CACTIN	cactin, spliceosome C complex subunit
ILMN_1770328	0.4625965	2.54e-01	-1.1665057	-5.69072	-0.0482021	NA		
ILMN_1677308	0.4625965	2.54e-01	1.1665033	-5.690723	0.04455705	118572605	HMCN1	hemicentin 1
ILMN_1691862	0.4626496	2.54e-01	1.166406	-5.690831	0.06209269	353409892	RABIF	RAB interacting factor
ILMN_2195957	0.4626781	2.54e-01	-1.1663427	-5.690902	-0.04871296	237649112	RHOBTB2	Rho related BTB domain containing 2
ILMN_1652313	0.4626839	2.54e-01	-1.1663108	-5.690937	-0.12640831	63025219	RNF215	ring finger protein 215
ILMN_1764029	0.4626962	2.54e-01	1.1662526	-5.691002	0.06937815	632794866	LOC339059	uncharacterized LOC339059
ILMN_1886775	0.4626962	2.54e-01	-1.1662401	-5.691016	-0.04791747	27825594		
ILMN_1764034	0.4626962	2.54e-01	1.1662221	-5.691036	0.05933807	66932939	XCR1	X-C motif chemokine receptor 1
ILMN_1703488	0.4627397	2.54e-01	1.1661381	-5.69113	0.04033677	NA		
ILMN_1712188	0.4627829	2.54e-01	1.1660544	-5.691223	0.06804954	NA		
ILMN_1801639	0.4627854	2.54e-01	1.1660272	-5.691254	0.0581672	422398963	IARS	isoleucyl-tRNA synthetase
ILMN_1837348	0.4628294	2.54e-01	1.1659424	-5.691348	0.05142021	3891292	LOC101928596	uncharacterized LOC101928596
ILMN_1665004	0.4628334	2.54e-01	1.165913	-5.691381	0.07980473	102468569	CASC3	cancer susceptibility candidate 3
ILMN_1677636	0.4628367	2.54e-01	-1.1658845	-5.691413	-0.10308163	40217842	COMP	cartilage oligomeric matrix protein
ILMN_1666960	0.4628423	2.54e-01	-1.1658529	-5.691448	-0.06942223	385198057	NOP2	NOP2 nucleolar protein
ILMN_1864516	0.4628444	2.54e-01	1.165826	-5.691478	0.04593091	13579944		
ILMN_1687546	0.4628489	2.54e-01	-1.1657625	-5.691549	-0.05928207	153792589	HSP90AA1	heat shock protein 90 alpha family class A member 1
ILMN_1713983	0.4628489	2.54e-01	1.1657619	-5.69155	0.05823859	NA		
ILMN_1654370	0.4628489	2.54e-01	1.1657483	-5.691565	0.09715097	110349798	TESK2	testis-specific kinase 2
ILMN_1823078	0.4628624	2.54e-01	1.1657057	-5.691612	0.04867004	27821870	PAX6	paired box 6
ILMN_1757876	0.4628664	2.54e-01	-1.1656763	-5.691645	-0.04716128	NA		
ILMN_2212909	0.4629177	2.54e-01	-1.1655768	-5.691756	-0.12321161	375493529	MELK	maternal embryonic leucine zipper kinase
ILMN_1886899	0.4629177	2.54e-01	1.1655575	-5.691777	0.05359517	7702233		
ILMN_1781824	0.4630341	2.54e-01	-1.1653728	-5.691983	-0.07604789	720642743	FASLG	Fas ligand
ILMN_2062112	0.4630595	2.55e-01	-1.16529	-5.692076	-0.08578125	118150659	ZC3H15	zinc finger CCCH-type containing 15
ILMN_1887252	0.4630595	2.55e-01	-1.1652836	-5.692083	-0.0502305	4986827		
ILMN_1917065	0.4630595	2.55e-01	-1.165235	-5.692137	-0.05098638	24733625		
ILMN_2278152	0.4630595	2.55e-01	-1.1652233	-5.69215	-0.17677162	63252903	TPM1	tropomyosin 1 (alpha)
ILMN_1678459	0.4630595	2.55e-01	1.1652182	-5.692156	0.10066963	307574672	VAPB	VAMP associated protein B and C
ILMN_1690839	0.4630758	2.55e-01	-1.1651719	-5.692207	-0.06096857	223029456	PLPP7	phospholipid phosphatase 7 (inactive)
ILMN_2325056	0.4632182	2.55e-01	1.164951	-5.692453	0.11813973	100913033	SLC29A4	solute carrier family 29 member 4
ILMN_1653712	0.4632365	2.55e-01	-1.1649019	-5.692508	-0.10906741	187936957	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1
ILMN_1742889	0.4632569	2.55e-01	1.1648312	-5.692587	0.07385715	951233211	WDR77	WD repeat domain 77
ILMN_1769785	0.4632569	2.55e-01	1.164826	-5.692593	0.04470656	605051955	SH3RF3	SH3 domain containing ring finger 3
ILMN_1678650	0.4632966	2.55e-01	1.1647472	-5.69268	0.04168478	215422395	SLC5A4	solute carrier family 5 member 4
ILMN_1719309	0.4633591	2.55e-01	1.1646027	-5.692841	0.05132442	373838758	LRRC39	leucine rich repeat containing 39
ILMN_1786045	0.4633591	2.55e-01	-1.1645921	-5.692853	-0.04838883	84697035	SLC24A5	solute carrier family 24 member 5
ILMN_1822974	0.4633591	2.55e-01	1.1645891	-5.692857	0.05805858	81472902		
ILMN_1850973	0.4634024	2.55e-01	1.1644859	-5.692971	0.04530278	13709971		
ILMN_1793305	0.4634024	2.55e-01	-1.1644815	-5.692976	-0.0471306	306774116	GRXCR1	glutaredoxin and cysteine rich domain containing 1
ILMN_2415393	0.4634395	2.55e-01	1.1643965	-5.693071	0.0440666	66528900	FSHB	follicle stimulating hormone beta subunit
ILMN_2363439	0.4634395	2.55e-01	-1.1643732	-5.693097	-0.10206309	116805328	RYK	receptor-like tyrosine kinase
ILMN_1762888	0.4634395	2.55e-01	-1.1643586	-5.693113	-0.04746763	808688262	METTL21A	methyltransferase like 21A
ILMN_1870524	0.4634413	2.55e-01	1.1643323	-5.693143	0.05390722	NA		
ILMN_1848552	0.4635038	2.55e-01	-1.1642221	-5.693265	-0.09469886	31873434	NFIB	nuclear factor I B
ILMN_1665302	0.4635494	2.55e-01	1.1641192	-5.69338	0.06792017	444909171	WDR38	WD repeat domain 38
ILMN_2386053	0.4635494	2.55e-01	-1.1640542	-5.693452	-0.04363977	628601844	DACH1	dachshund family transcription factor 1
ILMN_1705187	0.4635494	2.55e-01	1.1640464	-5.693461	0.0488837	82659093	PLPPR5	phospholipid phosphatase related 5
ILMN_1653209	0.4635494	2.55e-01	1.1640406	-5.693467	0.04694937	53729317	ZWINT	ZW10 interacting kinetochore protein
ILMN_1837297	0.4635494	2.55e-01	-1.1640397	-5.693468	-0.05824812	19388454		
ILMN_1912686	0.4635501	2.55e-01	-1.1639963	-5.693517	-0.05302925	19728512		
ILMN_1890005	0.4635501	2.55e-01	-1.1639708	-5.693545	-0.05654007	20359962		
ILMN_1767857	0.4635501	2.55e-01	1.163961	-5.693556	0.070224	NA		
ILMN_1655819	0.4635501	2.55e-01	-1.1639433	-5.693576	-0.06472427	NA		
ILMN_1732089	0.4635712	2.55e-01	1.163868	-5.69366	0.12379293	1044635705	MRI1	methylthioribose-1-phosphate isomerase 1
ILMN_1757882	0.4635712	2.55e-01	1.1638664	-5.693661	0.14384034	1043392477	PPP1R16A	protein phosphatase 1 regulatory subunit 16A
ILMN_1807492	0.4635942	2.55e-01	-1.1638108	-5.693723	-0.10687006	NA		
ILMN_1792663	0.4635998	2.55e-01	-1.1637791	-5.693759	-0.05528536	NA		
ILMN_1733811	0.463671	2.55e-01	-1.1635968	-5.693961	-0.09263301	213972609	JUP	junction plakoglobin
ILMN_1828613	0.463671	2.55e-01	1.1635966	-5.693962	0.04760653	83155934		
ILMN_1686151	0.463671	2.55e-01	1.1635765	-5.693984	0.05450257	154813206	MED14	mediator complex subunit 14
ILMN_2322375	0.463671	2.55e-01	-1.1635664	-5.693995	-0.10837825	239048296	MAFF	MAF bZIP transcription factor F
ILMN_1707372	0.463671	2.55e-01	-1.1635614	-5.694001	-0.0607338	256225837	RNF187	ring finger protein 187
ILMN_1698938	0.4637753	2.55e-01	1.1633618	-5.694223	0.04584422	NA		
ILMN_2273447	0.4637753	2.55e-01	1.1633559	-5.69423	0.04908047	342837748	NPRL3	NPR3 like, GATOR1 complex subunit
ILMN_1768261	0.4637753	2.55e-01	1.1633457	-5.694241	0.12900579	208022696	PRDM2	PR/SET domain 2
ILMN_1805177	0.4637768	2.55e-01	1.1633106	-5.69428	0.08710327	NA		
ILMN_1903440	0.4637768	2.55e-01	-1.1632959	-5.694296	-0.0478067	27832297		
ILMN_1718961	0.4637782	2.55e-01	-1.1632701	-5.694325	-0.17591042	47078259	BNIP3L	BCL2 interacting protein 3 like
ILMN_1749342	0.4637801	2.55e-01	1.1632436	-5.694354	0.06487828	338753417	ZNF322	zinc finger protein 322
ILMN_1749878	0.463796	2.55e-01	-1.1631269	-5.694484	-0.15508769	31542740	FAM124B	family with sequence similarity 124 member B
ILMN_1836911	0.463796	2.55e-01	-1.1631199	-5.694492	-0.0499049	6703796		
ILMN_1914651	0.463796	2.55e-01	1.1631192	-5.694493	0.04748601	NA		
ILMN_1698186	0.463796	2.55e-01	1.1631164	-5.694496	0.04072657	209413719	IFNA2	interferon alpha 2
ILMN_1907564	0.463796	2.55e-01	-1.1631024	-5.694512	-0.05337238	11594969		
ILMN_1678643	0.463901	2.55e-01	-1.1629299	-5.694704	-0.08161803	194394202	FHL2	four and a half LIM domains 2
ILMN_1717765	0.463901	2.55e-01	1.1629097	-5.694726	0.04993845	134288878	NUDT11	nudix hydrolase 11
ILMN_1871386	0.463962	2.55e-01	-1.1628015	-5.694846	-0.04033825	20365045		
ILMN_1770206	0.4639661	2.56e-01	1.1627593	-5.694893	0.09036438	122939156	GEMIN4	gem nuclear organelle associated protein 4
ILMN_1749297	0.4639661	2.56e-01	-1.1627482	-5.694906	-0.08818837	749502309	ACTL6A	actin like 6A
ILMN_1881960	0.4640238	2.56e-01	1.1626445	-5.695021	0.04652631	NA		
ILMN_1866523	0.464136	2.56e-01	1.1624447	-5.695243	0.05102409	18989031		
ILMN_1894367	0.464136	2.56e-01	-1.1624418	-5.695246	-0.05069199	46250030	LOC401463	uncharacterized LOC401463
ILMN_1783244	0.4641961	2.56e-01	-1.1623192	-5.695383	-0.04735089	325120956	TNFRSF19	TNF receptor superfamily member 19
ILMN_1882500	0.4641961	2.56e-01	1.1623112	-5.695392	0.06100001	21961471	LOC284648	uncharacterized LOC284648
ILMN_1697220	0.4642232	2.56e-01	-1.1622499	-5.69546	-0.16173592	325651882	NT5E	5'-nucleotidase ecto
ILMN_1660703	0.4642623	2.56e-01	1.162172	-5.695546	0.03864572	614458178	AADACL3	arylacetamide deacetylase like 3
ILMN_1902436	0.4642825	2.56e-01	1.1621203	-5.695604	0.05267413	6024097		
ILMN_1811820	0.4642881	2.56e-01	1.1620887	-5.695639	0.05707691	319918876	SRRM4	serine/arginine repetitive matrix 4
ILMN_1675947	0.4643292	2.56e-01	-1.1620081	-5.695729	-0.0815004	45580728	MT3	metallothionein 3
ILMN_1671427	0.4644114	2.56e-01	-1.1618707	-5.695881	-0.05028779	63079686	FBXW4	F-box and WD repeat domain containing 4
ILMN_1691534	0.4644782	2.56e-01	1.1617337	-5.696034	0.0681033	149944535	NIPAL4	NIPA like domain containing 4
ILMN_1652218	0.4644782	2.56e-01	1.1617085	-5.696062	0.04476266	NA		
ILMN_1681983	0.4644782	2.56e-01	1.1617069	-5.696063	0.11267826	521258699	RSPO3	R-spondin 3
ILMN_1823603	0.4645216	2.56e-01	-1.1615988	-5.696184	-0.04371209	5109636		
ILMN_1707689	0.4645216	2.56e-01	1.1615878	-5.696196	0.04407179	NA		
ILMN_1652431	0.4645216	2.56e-01	-1.1615755	-5.696209	-0.10788343	634743296	CA1	carbonic anhydrase 1
ILMN_1771593	0.4646189	2.56e-01	1.161411	-5.696392	0.09062639	968121913	RRM1	ribonucleotide reductase catalytic subunit M1
ILMN_1790472	0.4646189	2.56e-01	1.1613775	-5.696429	0.146906	149274642	SLC25A28	solute carrier family 25 member 28
ILMN_1905045	0.4646189	2.56e-01	1.1613666	-5.696442	0.04368766	3960424	NAMA	non-protein coding RNA, associated with MAP kinase pathway and growth arrest
ILMN_1766916	0.4646189	2.56e-01	1.1613457	-5.696465	0.06978442	225735590	RPAP3	RNA polymerase II associated protein 3
ILMN_1659786	0.4648596	2.56e-01	-1.1609816	-5.696869	-0.09324846	226493202	TRMT13	tRNA methyltransferase 13 homolog
ILMN_1658301	0.4648596	2.56e-01	1.1609659	-5.696887	0.06373051	153251791	FAM83E	family with sequence similarity 83 member E
ILMN_1727738	0.4648968	2.56e-01	1.1608906	-5.69697	0.15901366	960513886	RAB33B	RAB33B, member RAS oncogene family
ILMN_2413259	0.4649059	2.56e-01	1.1608415	-5.697025	0.11473473	40807478	SOCS4	suppressor of cytokine signaling 4
ILMN_1839193	0.4649059	2.56e-01	1.1608304	-5.697037	0.08915736	51667914		
ILMN_2355033	0.4649803	2.56e-01	1.1607039	-5.697178	0.09889776	122937184	KIAA1147	KIAA1147
ILMN_1878865	0.4649867	2.56e-01	1.1606712	-5.697214	0.045271	24470334		
ILMN_1724398	0.4650052	2.56e-01	-1.1606219	-5.697269	-0.04703706	NA		
ILMN_1706478	0.4650086	2.56e-01	1.1605565	-5.697341	0.0596141	84105267	HOXA7	homeobox A7
ILMN_1772036	0.4650086	2.56e-01	-1.1605488	-5.69735	-0.15197578	328887947	STEAP4	STEAP4 metalloreductase
ILMN_1782070	0.4650086	2.56e-01	1.1605456	-5.697354	0.20554329	318037612	NPL	N-acetylneuraminate pyruvate lyase
ILMN_1760990	0.465058	2.56e-01	1.160452	-5.697458	0.04497764	666875814	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3
ILMN_1880379	0.465058	2.56e-01	-1.1604283	-5.697484	-0.0489991	3835549		
ILMN_1789384	0.465058	2.56e-01	1.1604059	-5.697509	0.08120985	145580630	QSOX2	quiescin sulfhydryl oxidase 2
ILMN_1694136	0.4650595	2.56e-01	1.1603582	-5.697562	0.04695412	NA		
ILMN_1878363	0.4650595	2.56e-01	1.1603538	-5.697567	0.05273842	19762900		
ILMN_1849327	0.4650595	2.56e-01	1.1603323	-5.69759	0.05081353	30980368		
ILMN_1741507	0.4651397	2.57e-01	1.1601978	-5.69774	0.05859081	NA		
ILMN_1841376	0.4651556	2.57e-01	1.1601311	-5.697814	0.04047903	22843576		
ILMN_1689380	0.4651556	2.57e-01	-1.1601282	-5.697817	-0.07155401	319738644	FBXO2	F-box protein 2
ILMN_2091717	0.4651773	2.57e-01	1.1600725	-5.697879	0.0592645	NA		
ILMN_1683538	0.4651773	2.57e-01	1.1600506	-5.697903	0.09211893	338968927	CSDE1	cold shock domain containing E1
ILMN_1674009	0.4651881	2.57e-01	-1.1599761	-5.697986	-0.05389597	225637458	TKTL1	transketolase like 1
ILMN_1723279	0.4651881	2.57e-01	1.1599669	-5.697996	0.05198346	110626170	SPINT4	serine peptidase inhibitor, Kunitz type 4
ILMN_1844834	0.4651881	2.57e-01	1.1599642	-5.697999	0.04345467	5769417		
ILMN_1668566	0.4651929	2.57e-01	-1.1598884	-5.698083	-0.05758205	544710157	ZFAND4	zinc finger AN1-type containing 4
ILMN_1826110	0.4651929	2.57e-01	1.159872	-5.698101	0.06103358	11451995		
ILMN_2198897	0.4651929	2.57e-01	1.1598596	-5.698115	0.05452964	168480147	ABCD2	ATP binding cassette subfamily D member 2
ILMN_1681235	0.4651929	2.57e-01	1.1598583	-5.698116	0.04563155	815930075	CLPB	ClpB homolog, mitochondrial AAA ATPase chaperonin
ILMN_1788818	0.4651929	2.57e-01	-1.1598384	-5.698139	-0.05467671	325197183	TET2	tet methylcytosine dioxygenase 2
ILMN_2303010	0.4652534	2.57e-01	1.159719	-5.698271	0.05342729	386781623	KCNC2	potassium voltage-gated channel subfamily C member 2
ILMN_1864437	0.4652534	2.57e-01	-1.1596654	-5.698331	-0.05915047	5765826		
ILMN_1672742	0.4652534	2.57e-01	1.1596637	-5.698332	0.0546961	NA		
ILMN_1855489	0.4652534	2.57e-01	-1.1596595	-5.698337	-0.04839992	10853882		
ILMN_1798298	0.4653378	2.57e-01	1.1595192	-5.698493	0.20202737	334278909	CLU	clusterin
ILMN_1728047	0.4653526	2.57e-01	-1.1594579	-5.698561	-0.12939519	320202989	AKR1A1	aldo-keto reductase family 1 member A1
ILMN_1660709	0.4653526	2.57e-01	-1.1594512	-5.698568	-0.049885	NA		
ILMN_2323413	0.4653659	2.57e-01	-1.1594076	-5.698617	-0.0566627	61742816	KRIT1	KRIT1, ankyrin repeat containing
ILMN_1890332	0.4653659	2.57e-01	1.1593853	-5.698641	0.05198714	24658497	LOC101927196	uncharacterized LOC101927196
ILMN_1799708	0.4653807	2.57e-01	-1.159329	-5.698704	-0.0517278	815891059	GYPA	glycophorin A (MNS blood group)
ILMN_1842790	0.4653807	2.57e-01	-1.1593142	-5.69872	-0.04539044	7704666		
ILMN_1673275	0.4653807	2.57e-01	1.1592933	-5.698743	0.07793343	291045291	TRAPPC2	trafficking protein particle complex 2
ILMN_1685680	0.4653901	2.57e-01	1.1592566	-5.698784	0.04409942	NA		
ILMN_1805175	0.465496	2.57e-01	-1.1590866	-5.698973	-0.10359101	345842400	TGFA	transforming growth factor alpha
ILMN_1797383	0.4655013	2.57e-01	1.1590508	-5.699012	0.22646267	209180487	RFPL1S	RFPL1 antisense RNA 1
ILMN_1809890	0.4655013	2.57e-01	1.1590117	-5.699056	0.04619993	971460846	IKBKAP	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein
ILMN_2210739	0.4655013	2.57e-01	-1.1590079	-5.69906	-0.04047087	NA		
ILMN_1689525	0.4655106	2.57e-01	1.1589712	-5.699101	0.04751889	148922873	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1
ILMN_1803799	0.4655489	2.57e-01	-1.1588945	-5.699186	-0.07048365	NA		
ILMN_1832108	0.4657592	2.57e-01	-1.1585705	-5.699545	-0.04410138	1963471		
ILMN_2380688	0.4657592	2.57e-01	1.1585392	-5.69958	0.05547692	47078256	B4GALT4	beta-1,4-galactosyltransferase 4
ILMN_2325998	0.4657592	2.57e-01	1.1585269	-5.699593	0.04258708	156671210	ICK	intestinal cell (MAK-like) kinase
ILMN_2112599	0.4657592	2.57e-01	1.158505	-5.699618	0.16334325	42716281	CFAP20	cilia and flagella associated protein 20
ILMN_1665011	0.4657592	2.57e-01	1.1584854	-5.699639	0.05007927	971059243	LHX3	LIM homeobox 3
ILMN_1910307	0.4657875	2.57e-01	-1.1583991	-5.699735	-0.04318695	19706920		
ILMN_2408663	0.4657875	2.57e-01	-1.1583987	-5.699736	-0.05242427	301129228	RHCE	Rh blood group CcEe antigens
ILMN_1847665	0.4659074	2.57e-01	1.1582097	-5.699945	0.04252794	83153554		
ILMN_2107004	0.4659769	2.57e-01	1.15809	-5.700078	0.19799122	148228694	GPR1	G protein-coupled receptor 1
ILMN_1811063	0.4659892	2.57e-01	-1.1580271	-5.700147	-0.13460265	NA		
ILMN_1653980	0.4659892	2.57e-01	1.1580254	-5.700149	0.04642002	1007379598	METTL8	methyltransferase like 8
ILMN_1703579	0.4659924	2.57e-01	1.1579972	-5.700181	0.04963006	NA		
ILMN_1803563	0.4660136	2.57e-01	-1.1579441	-5.700239	-0.04698613	1013400628	HDAC9	histone deacetylase 9
ILMN_2413212	0.4660155	2.57e-01	1.1579176	-5.700269	0.04300445	NA		
ILMN_1727589	0.4660575	2.57e-01	-1.157836	-5.700359	-0.05637238	31563387	SULT2B1	sulfotransferase family 2B member 1
ILMN_1864299	0.4662628	2.58e-01	-1.1575074	-5.700723	-0.06328308	7456129		
ILMN_1667326	0.4662628	2.58e-01	1.1575054	-5.700725	0.05078979	NA		
ILMN_1862778	0.4662829	2.58e-01	1.1574539	-5.700783	0.04606759	3016767		
ILMN_1815530	0.4663401	2.58e-01	1.1573512	-5.700896	0.21771658	221625432	GCKR	glucokinase (hexokinase 4) regulator
ILMN_1734486	0.4663712	2.58e-01	-1.1572708	-5.700985	-0.08998896	663429609	TSEN15	tRNA splicing endonuclease subunit 15
ILMN_1808301	0.4663712	2.58e-01	-1.1572291	-5.701032	-0.1475464	633257784	MRPL45	mitochondrial ribosomal protein L45
ILMN_1652144	0.4663712	2.58e-01	1.1572262	-5.701035	0.0727099	NA		
ILMN_2064311	0.4663712	2.58e-01	1.1572131	-5.701049	0.05229725	323276664	MINOS1	mitochondrial inner membrane organizing system 1
ILMN_2353030	0.4664939	2.58e-01	-1.1570203	-5.701263	-0.05730798	50659102	GRAP	GRB2-related adaptor protein
ILMN_1829824	0.4664972	2.58e-01	-1.156983	-5.701304	-0.04241218	13665193		
ILMN_1762466	0.4664972	2.58e-01	1.1569347	-5.701358	0.08913958	358051116	BBS4	Bardet-Biedl syndrome 4
ILMN_2386269	0.4664972	2.58e-01	-1.1569322	-5.70136	-0.09339607	571330749	U2AF1L4	U2 small nuclear RNA auxiliary factor 1 like 4
ILMN_2404154	0.4664972	2.58e-01	-1.1569205	-5.701373	-0.09665167	189163525	SERPINA1	serpin family A member 1
ILMN_1758678	0.4665038	2.58e-01	1.1568752	-5.701423	0.05500486	NA		
ILMN_1687845	0.4665038	2.58e-01	1.1568546	-5.701446	0.04767196	NA		
ILMN_1915142	0.4665038	2.58e-01	1.1568399	-5.701463	0.05177242	16337644		
ILMN_1735185	0.4665448	2.58e-01	1.1567595	-5.701552	0.05172499	75709218	CSTF1	cleavage stimulation factor subunit 1
ILMN_1774836	0.4665663	2.58e-01	-1.1566847	-5.701634	-0.11701112	62739167	PLOD3	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3
ILMN_1889243	0.4665663	2.58e-01	1.1566823	-5.701637	0.05095325	NA		
ILMN_1798886	0.4665906	2.58e-01	-1.156625	-5.7017	-0.08728792	59889569	NUDT21	nudix hydrolase 21
ILMN_1869588	0.4666132	2.58e-01	-1.15657	-5.701761	-0.05697603	5526913		
ILMN_1774265	0.4666494	2.58e-01	1.1564964	-5.701843	0.3145607	46047466	C2orf82	chromosome 2 open reading frame 82
ILMN_1662143	0.4666748	2.58e-01	-1.1564376	-5.701908	-0.04049754	223633926	AKAIN1	A kinase (PRKA) anchor inhibitor 1
ILMN_1732806	0.4666766	2.58e-01	1.1563875	-5.701963	0.04428255	NA		
ILMN_1723253	0.4666766	2.58e-01	-1.1563788	-5.701973	-0.05614006	194018452	ZNF222	zinc finger protein 222
ILMN_1751403	0.4666766	2.58e-01	1.1563637	-5.70199	0.08113829	1022438505	NUDT15	nudix hydrolase 15
ILMN_2135321	0.466695	2.58e-01	-1.1563145	-5.702044	-0.11002572	315434253	CHDH	choline dehydrogenase
ILMN_1880930	0.4667323	2.58e-01	-1.1562393	-5.702127	-0.05539769	10721867		
ILMN_1906658	0.4667993	2.58e-01	1.1561232	-5.702256	0.04626951	654680		
ILMN_1910256	0.4668227	2.58e-01	-1.1560664	-5.702319	-0.05332456	6710689		
ILMN_1754247	0.4668227	2.58e-01	-1.1560318	-5.702357	-0.43023064	187423903	SLC3A1	solute carrier family 3 member 1
ILMN_1701468	0.4668227	2.58e-01	1.1560197	-5.70237	0.33680477	661903024	HGFAC	HGF activator
ILMN_1783598	0.4668727	2.58e-01	1.1559269	-5.702473	0.07213497	565324217	CAB39L	calcium binding protein 39 like
ILMN_1892859	0.4670559	2.58e-01	-1.1556338	-5.702797	-0.18550319	119220563	ONECUT2	one cut homeobox 2
ILMN_1672044	0.4670559	2.58e-01	1.1556271	-5.702805	0.05167023	NA		
ILMN_1703427	0.4670747	2.58e-01	1.1555774	-5.70286	0.11344821	520261968	SON	SON DNA binding protein
ILMN_2192469	0.4671539	2.58e-01	-1.1554445	-5.703007	-0.04476965	331028524	UNK	unkempt family zinc finger
ILMN_2283895	0.4671918	2.58e-01	1.1553556	-5.703105	0.0505105	14165417	PCDHA7	protocadherin alpha 7
ILMN_2244484	0.4671918	2.58e-01	1.1553448	-5.703117	0.0927076	242117992	KYAT3	kynurenine aminotransferase 3
ILMN_1697642	0.4672052	2.59e-01	1.1552953	-5.703172	0.07602017	240255594	BCAP29	B-cell receptor-associated protein 29
ILMN_1803956	0.4672052	2.59e-01	-1.1552787	-5.70319	-0.0565209	688955549	BOC	BOC cell adhesion associated, oncogene regulated
ILMN_2276758	0.467252	2.59e-01	1.1551905	-5.703288	0.16391927	27436888	POFUT1	protein O-fucosyltransferase 1
ILMN_1662021	0.4672544	2.59e-01	1.1551525	-5.70333	0.09031717	994317766	ZNF326	zinc finger protein 326
ILMN_1724643	0.4672544	2.59e-01	1.1551396	-5.703344	0.04752152	98985799	CD3D	CD3d molecule
ILMN_2386008	0.4672587	2.59e-01	-1.1550838	-5.703406	-0.12532398	226054556	MPZL1	myelin protein zero like 1
ILMN_1757601	0.4672587	2.59e-01	-1.1550657	-5.703426	-0.04621593	NA		
ILMN_1728073	0.4672587	2.59e-01	-1.1550622	-5.70343	-0.04822825	55749778	DENND1A	DENN domain containing 1A
ILMN_1707370	0.4672726	2.59e-01	1.1550192	-5.703477	0.04349469	134053882	SLC2A7	solute carrier family 2 member 7
ILMN_1694799	0.4673071	2.59e-01	1.1549459	-5.703558	0.11027243	1022429528	PIAS2	protein inhibitor of activated STAT 2
ILMN_1711102	0.4673071	2.59e-01	-1.1549207	-5.703586	-0.10384941	92091578	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2
ILMN_1916471	0.4673071	2.59e-01	-1.1549003	-5.703608	-0.03978472	66968917	DEFB117	defensin beta 117 (pseudogene)
ILMN_1718278	0.4673082	2.59e-01	1.1548723	-5.703639	0.04395516	NA		
ILMN_1895932	0.4673082	2.59e-01	1.1548512	-5.703663	0.04183182	5396615		
ILMN_1913480	0.4673815	2.59e-01	1.1547265	-5.703801	0.05866542	5886914		
ILMN_2110908	0.4674086	2.59e-01	1.1546435	-5.703892	0.23657109	239582723	MYC	v-myc avian myelocytomatosis viral oncogene homolog
