gene,logFC,p_value,adj_p_value
CSGALNACT1,-0.8278677,3.02e-07,9.92e-07
PFKL,0.5683055,3.02e-07,9.93e-07
LHX6,0.4797214,3.02e-07,9.93e-07
VSTM2B,0.4745341,3.03e-07,9.95e-07
CHRM4,0.5583323,3.03e-07,9.96e-07
LY6G5C,0.3208327,3.03e-07,9.97e-07
FRAS1,-0.52247075,2.74e-07,9.98e-07
POLR3D,0.4036741,3.04e-07,9.99e-07
CACFD1,0.5167027,3.04e-07,9.99e-07
CABP4,0.4948977,3.05e-07,1e-06
AMT///AMT,0.4578759,3.05e-07,1e-06
B4GAT1,0.7055468,3.04e-07,1e-06
PVRIG,0.4984527,3.05e-07,1e-06
C9ORF16,0.5095545,3.07e-07,1.01e-06
TSPEAR-AS2,0.4725591,3.09e-07,1.01e-06
CLCN2,0.3163545,3.09e-07,1.01e-06
FBXO18,-0.6074759,3.08e-07,1.01e-06
EPHB3,0.5687845,3.07e-07,1.01e-06
ARL6IP5,-0.30584434,2.79e-07,1.01e-06
PLIN5,1.0904725,1.47e-08,1.01e-06
STAG3L5P-PVRIG2P-PILRB///PILRB,0.5025959,3.08e-07,1.01e-06
ADAMTS19,-0.4725568,3.1e-07,1.02e-06
OTX2,0.4611,3.12e-07,1.02e-06
FOXO3,0.535645,3.15e-07,1.03e-06
CRSP8P///MED27,0.5554773,3.15e-07,1.03e-06
CPEB3,-0.5545541,3.13e-07,1.03e-06
ELF2,-0.4582982,3.15e-07,1.03e-06
CAMK2N2,0.4331468,3.13e-07,1.03e-06
RAB38,-0.28476045,2.86e-07,1.04e-06
TRAFD1,0.4837532,3.16e-07,1.04e-06
DOLPP1,0.5679205,3.17e-07,1.04e-06
DBNDD1,0.3962791,3.22e-07,1.05e-06
WDR34,0.6136055,3.2e-07,1.05e-06
SNX29P1///SNX29P2///SNX29,-0.5182073,3.22e-07,1.05e-06
SH3GL1,0.5008459,3.19e-07,1.05e-06
ADAMTS7,0.48402,3.2e-07,1.05e-06
PLAG1,0.30724815,2.88e-07,1.05e-06
RNF215,0.4346223,3.2e-07,1.05e-06
SCRT2,0.4145314,3.2e-07,1.05e-06
HR,-0.5035275,1.54e-08,1.05e-06
ETNK2,0.4292491,3.24e-07,1.06e-06
CDCA7L,-0.7819905,3.25e-07,1.06e-06
DNASE1L2,0.434725,3.23e-07,1.06e-06
GLB1L,-0.4329584,2.91e-07,1.06e-06
TMEM139,0.36043784,2.92e-07,1.06e-06
TES,-0.7184123,3.27e-07,1.07e-06
DDR1,-0.34593642,2.95e-07,1.07e-06
MYOG,0.4635055,3.28e-07,1.07e-06
FAM234B,0.512255,3.27e-07,1.07e-06
FIBP,0.4523045,3.26e-07,1.07e-06
ACD,0.4855127,3.31e-07,1.08e-06
ETS1,-0.6470418,3.34e-07,1.09e-06
FER1L6,-0.34192628,2.99e-07,1.09e-06
SLC25A15,0.2840655,3e-07,1.09e-06
GRPEL2,0.6422359,3.32e-07,1.09e-06
CENPI,-0.6775241,3.32e-07,1.09e-06
RPL19,0.4879086,3.34e-07,1.09e-06
PHF7,0.409895,3.37e-07,1.1e-06
FAM57A,0.4727364,3.38e-07,1.1e-06
PLXNA2,0.63712,1.63e-08,1.1e-06
EEPD1///EEPD1,0.5782859,3.41e-07,1.11e-06
TACR2,0.5080995,3.39e-07,1.11e-06
IGDCC3,0.3919086,3.41e-07,1.11e-06
PLEKHG5,0.4029705,3.41e-07,1.11e-06
NDUFB4,1.0403309,3.41e-07,1.11e-06
KAT6A,-0.7457577,3.44e-07,1.12e-06
ARHGAP15,-1.07171,1.67e-08,1.12e-06
DEGS1,0.4597436,3.43e-07,1.12e-06
GTSF1,0.8095977,3.42e-07,1.12e-06
PELI1,-1.0314655,3.45e-07,1.12e-06
ZFYVE28,0.3650836,3.45e-07,1.12e-06
B4GALT2,0.5006359,3.43e-07,1.12e-06
OSTC,0.6372773,3.48e-07,1.13e-06
PHC1,0.4067218,3.48e-07,1.13e-06
MTFR2,-0.6749041,3.48e-07,1.13e-06
CLEC4F,-0.29030927,3.11e-07,1.13e-06
LOC105375092,0.42281,3.5e-07,1.14e-06
SNORD28,-0.9486809,3.5e-07,1.14e-06
NDUFAF1,-0.7869327,3.5e-07,1.14e-06
STAM2,-0.5940614,3.51e-07,1.14e-06
INTS12,-0.6063923,3.52e-07,1.14e-06
NRG2,0.3559977,3.5e-07,1.14e-06
LRG1,0.5552186,3.52e-07,1.15e-06
PTEN,0.4957975,1.73e-08,1.15e-06
CD46,-0.4931273,3.54e-07,1.15e-06
LPIN3,0.3845905,3.57e-07,1.16e-06
LOC400707,0.5948055,3.58e-07,1.16e-06
EBF4,0.4525514,3.58e-07,1.16e-06
FBXW4P1,0.3926386,3.57e-07,1.16e-06
ITK,-1.0549845,3.58e-07,1.16e-06
MMP8,0.72090325,3.21e-07,1.16e-06
C16ORF45,-0.27399334,3.23e-07,1.17e-06
METTL13,-0.56727,3.6e-07,1.17e-06
STAG3L4,0.4967509,3.6e-07,1.17e-06
RACGAP1,-0.5538691,3.6e-07,1.17e-06
LOC100996724///PDE4DIP,-0.4003864,3.6e-07,1.17e-06
SNN,0.4541982,3.61e-07,1.17e-06
C17ORF82,0.3769541,3.6e-07,1.17e-06
ESCO2,-0.6613009,3.59e-07,1.17e-06
FOXN2,-0.5602255,3.63e-07,1.18e-06
FAM219B,0.4290859,3.64e-07,1.18e-06
NDUFAF4,0.27359502,3.27e-07,1.18e-06
RMDN1,-0.5359555,3.68e-07,1.19e-06
TIPIN,-0.5719855,3.67e-07,1.19e-06
RUNX1T1,-0.42233386,3.33e-07,1.2e-06
ZBTB46,0.4272936,3.69e-07,1.2e-06
ATP1A2,-0.51745941,3.33e-07,1.2e-06
TSC22D3,0.47399729,3.33e-07,1.2e-06
ADAT1,-0.700015,3.74e-07,1.21e-06
MEF2D,0.4997109,3.78e-07,1.22e-06
PDCD11,-0.7113368,3.78e-07,1.22e-06
PM20D1,0.5815814,3.76e-07,1.22e-06
ABTB1,0.5071625,1.86e-08,1.22e-06
LRRC3DN,0.4219777,3.77e-07,1.22e-06
CCNB3,0.485625,1.86e-08,1.22e-06
KIF19,-0.28265213,3.4e-07,1.23e-06
CLPTM1L,0.24305417,3.4e-07,1.23e-06
LSG1,-0.6533673,3.8e-07,1.23e-06
RPL23AP5///RPL23AP82///RPL23AP7,0.9367423,3.79e-07,1.23e-06
TPM3P9,-0.4491845,3.81e-07,1.23e-06
MAP3K7CL,0.4524236,3.79e-07,1.23e-06
AKR7L,0.5306668,3.87e-07,1.25e-06
LOC643406///LINC00654,0.5502082,3.91e-07,1.26e-06
CCL3L3///CCL3L1///CCL3,0.6006632,3.91e-07,1.26e-06
GLE1,-0.4018495,3.91e-07,1.26e-06
DEFA4,0.28053785,3.5e-07,1.26e-06
DLEU2L,-0.25852326,3.54e-07,1.27e-06
TKTL1,0.4740309,3.94e-07,1.27e-06
TNFSF10,0.9843005,3.94e-07,1.27e-06
TMEM173,0.5880568,3.91e-07,1.27e-06
CECR6,0.4983718,3.97e-07,1.28e-06
DOK2,0.8270873,3.98e-07,1.28e-06
EXOC8,-0.4459609,3.97e-07,1.28e-06
VAMP1,0.5844768,3.95e-07,1.28e-06
TMEM154,-0.34216495,3.58e-07,1.29e-06
ATP1A4,0.69362,2e-08,1.29e-06
SNORA67,0.33875361,3.62e-07,1.3e-06
C10ORF99,0.3864623,4.03e-07,1.3e-06
CD44,0.5050273,4.01e-07,1.3e-06
BTN2A1,-0.4793455,4.06e-07,1.31e-06
CPSF1,0.5365527,4.05e-07,1.31e-06
ZNF432,-0.5855936,4.11e-07,1.32e-06
FAM218A,0.44074,4.08e-07,1.32e-06
EMCN,1.1810741,4.11e-07,1.32e-06
CDK11A,0.28735269,3.7e-07,1.33e-06
GBX2,0.5361377,4.11e-07,1.33e-06
HSD17B7P2///HSD17B7,0.32413865,3.7e-07,1.33e-06
C1ORF186,-0.37781758,3.71e-07,1.33e-06
SRD5A1,0.47015,4.16e-07,1.34e-06
LOC100505501,0.3932982,4.15e-07,1.34e-06
CRY2,0.53674,4.18e-07,1.35e-06
LOC729040,0.4855932,4.17e-07,1.35e-06
IRF3,0.4714836,4.19e-07,1.35e-06
BET1L,0.5563486,4.2e-07,1.35e-06
MXRA8,0.6854605,4.22e-07,1.36e-06
CTBP2,0.3373214,4.21e-07,1.36e-06
KRT10,0.3685355,4.23e-07,1.36e-06
SFTPA2///SFTPA1///SFTPA2///SFTPA1,0.60755,4.22e-07,1.36e-06
HFE,-0.5096632,4.23e-07,1.36e-06
OR2W3///TRIM58,0.3929068,4.25e-07,1.37e-06
KCNK9,0.5222923,4.26e-07,1.37e-06
TPD52///TPD52,-0.689065,4.27e-07,1.37e-06
UTP11,-0.6274709,4.25e-07,1.37e-06
FAM131A,0.4076023,4.25e-07,1.37e-06
ZNF764,0.3784764,4.26e-07,1.37e-06
DRD1,-0.25179248,3.84e-07,1.37e-06
IKZF3,-0.41926787,3.84e-07,1.37e-06
IL22RA1,0.453995,4.29e-07,1.38e-06
CCIN,0.6214823,4.28e-07,1.38e-06
CNOT4,0.4504227,4.3e-07,1.38e-06
MTA3,-0.23462135,3.88e-07,1.39e-06
GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8N///GOLGA8IP///ULK4P1///CHRFAM7A,-0.4837741,4.32e-07,1.39e-06
YEATS4,-0.4885986,4.33e-07,1.39e-06
P2RX5-TAX1BP3///TAX1BP3,0.8385468,4.33e-07,1.39e-06
NLGN3,0.4256391,4.32e-07,1.39e-06
LOC107987020///LOC107987020,0.6796782,4.32e-07,1.39e-06
RSPO3,-1.2805523,4.35e-07,1.4e-06
PLAUR,0.9422364,4.36e-07,1.4e-06
C4B_2///C4B///C4A,-1.0660868,4.4e-07,1.41e-06
C1QA,0.41872158,3.94e-07,1.41e-06
CADM2,0.8813486,4.41e-07,1.41e-06
THAP8,0.4798177,4.42e-07,1.42e-06
CTTNBP2NL,-0.5954555,4.42e-07,1.42e-06
CLDN18,0.91244123,3.97e-07,1.42e-06
PARD6A,0.5236309,4.47e-07,1.43e-06
ACP6,0.519645,4.45e-07,1.43e-06
INMT,1.4261375,2.25e-08,1.43e-06
DCTN3,0.7461505,4.46e-07,1.43e-06
NOP14,0.26795834,4.03e-07,1.44e-06
INPPL1,0.4290259,4.48e-07,1.44e-06
PAICS,-0.5526541,4.48e-07,1.44e-06
LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4,0.6745914,4.5e-07,1.44e-06
BAGE,-0.5324191,4.52e-07,1.45e-06
MCL1,-0.5760864,4.52e-07,1.45e-06
SURF4,0.4849295,4.55e-07,1.46e-06
KDSR,-0.402625,4.56e-07,1.46e-06
C1ORF159,0.3224941,4.57e-07,1.46e-06
KRTAP3-3,0.375985,4.57e-07,1.46e-06
C15ORF56,0.3777395,4.55e-07,1.46e-06
LARP4B,-0.4958791,4.56e-07,1.46e-06
LOC407835,0.5180455,4.6e-07,1.47e-06
CRHR2,0.4061468,4.6e-07,1.47e-06
CHI3L1,-1.57505,2.31e-08,1.47e-06
GTF2H1,-0.6186368,4.62e-07,1.48e-06
CMTM2,0.4655118,4.65e-07,1.48e-06
MAP7D1,0.3510368,4.65e-07,1.48e-06
CLDN9,0.3904445,4.63e-07,1.48e-06
TP53INP2,0.5109736,4.63e-07,1.48e-06
PTCH2,1.2702123,4.67e-07,1.49e-06
NPM3,0.4055845,4.68e-07,1.49e-06
HLA-L,0.5038682,4.65e-07,1.49e-06
ZNF30,-0.6590614,4.68e-07,1.49e-06
MMS19,0.4352225,2.36e-08,1.49e-06
NEK7,-0.5572036,4.67e-07,1.49e-06
TM7SF2,0.25083821,4.2e-07,1.5e-06
IPCEF1///CNKSR3,-0.7151995,4.69e-07,1.5e-06
EPHA10,0.357595,4.7e-07,1.5e-06
AHSA2,-0.5614427,4.72e-07,1.51e-06
MIPOL1,-0.625255,4.78e-07,1.52e-06
MARC2,0.6842225,2.41e-08,1.52e-06
KCNG2,0.4602309,4.76e-07,1.52e-06
HACD1,0.26678699,4.33e-07,1.54e-06
SLC6A6,-0.5699864,4.83e-07,1.54e-06
TAZ,0.4580386,4.83e-07,1.54e-06
F13A1,-1.1844791,4.87e-07,1.55e-06
ASAH1,-0.5326045,4.88e-07,1.55e-06
ZBTB9///SYNGAP1,0.3073809,4.87e-07,1.55e-06
PLA2G2F,0.4604859,4.88e-07,1.55e-06
PLXNB3,0.460295,4.87e-07,1.55e-06
FPGS,0.4343182,4.91e-07,1.56e-06
GP1BA,0.5810155,4.9e-07,1.56e-06
PRRX2,-1.3130025,2.51e-08,1.57e-06
FLJ37201,-0.7310845,4.95e-07,1.57e-06
NOLC1,-0.7363968,4.94e-07,1.57e-06
XPNPEP1,-0.5693545,4.93e-07,1.57e-06
SLC30A3,0.4223468,4.97e-07,1.58e-06
ADAM33,0.4069695,4.98e-07,1.58e-06
TTC33,-0.3816909,5.01e-07,1.59e-06
CCDC149,-0.4467577,5e-07,1.59e-06
KRT6A,-0.61683786,4.5e-07,1.6e-06
ARHGAP5-AS1,0.5525191,5.05e-07,1.6e-06
NARR///RAB34,0.6510073,5.03e-07,1.6e-06
SCN3B,0.4022564,5.03e-07,1.6e-06
TGM6,0.4013909,5.07e-07,1.61e-06
TBP,0.3190864,5.07e-07,1.61e-06
EDEM1,0.2852313,4.52e-07,1.61e-06
TSNAXIP1,-0.30844852,4.57e-07,1.62e-06
NFS1,0.2794664,5.11e-07,1.62e-06
GBAP1,0.5114982,5.11e-07,1.62e-06
TMEM52B,0.4949409,5.14e-07,1.63e-06
HADHA,-0.740425,5.15e-07,1.63e-06
FOLR2,-0.41344914,4.59e-07,1.63e-06
SQSTM1,0.4810577,5.16e-07,1.64e-06
NNMT,0.47431407,4.62e-07,1.64e-06
BCAR3,0.3339123,5.18e-07,1.64e-06
MAP3K1,-0.6694473,5.17e-07,1.64e-06
PRSS3,0.4847618,5.17e-07,1.64e-06
USP39,0.5705673,5.19e-07,1.65e-06
NUAK1,0.44451519,4.66e-07,1.65e-06
CEP170,-0.7498682,5.21e-07,1.65e-06
GRIN2C,0.4133355,5.25e-07,1.66e-06
ASPRV1,0.465075,5.25e-07,1.66e-06
NFATC4,-0.25857491,4.69e-07,1.66e-06
TBC1D12,-0.3607495,5.24e-07,1.66e-06
PCDHB10,-0.3860537,4.72e-07,1.67e-06
PAFAH2,-0.4445136,5.26e-07,1.67e-06
RBM4B,0.4377195,5.26e-07,1.67e-06
NTNG1,1.0118573,5.29e-07,1.67e-06
SLC8A2,0.4168627,5.26e-07,1.67e-06
IL12RB1,0.495,5.29e-07,1.68e-06
FOXD3,0.4706305,5.29e-07,1.68e-06
THSD7A,-0.7964614,5.3e-07,1.68e-06
DNAH1,-0.35742707,4.75e-07,1.68e-06
RASSF7,0.4686859,5.32e-07,1.68e-06
HSPA1L,0.5025941,5.3e-07,1.68e-06
MS4A1,-0.8574173,4.76e-07,1.69e-06
PITPNM3,0.4166109,5.34e-07,1.69e-06
GORASP1,0.4510791,5.36e-07,1.7e-06
ARL17B///ARL17A///NBR2///NBR2,0.8642345,5.42e-07,1.71e-06
CELSR1,-0.44645512,4.83e-07,1.71e-06
STARD5,-0.33735431,4.82e-07,1.71e-06
LCE1E,0.5668841,5.41e-07,1.71e-06
DDX20,-0.5220177,5.43e-07,1.72e-06
AARD,0.8645964,5.44e-07,1.72e-06
PLET1,0.4437205,5.45e-07,1.72e-06
NAPB,-0.4877414,5.44e-07,1.72e-06
PRDM16,0.4588114,5.45e-07,1.72e-06
APOM,0.3569936,5.47e-07,1.73e-06
PSMD5,-0.6838109,5.46e-07,1.73e-06
IL17D,0.4266664,5.46e-07,1.73e-06
KIAA0930,0.5025809,5.51e-07,1.74e-06
COL4A3,0.7580068,5.51e-07,1.74e-06
C1ORF168,-0.70013205,4.94e-07,1.74e-06
PLEKHF1,0.4842095,5.5e-07,1.74e-06
SP1,-0.4890455,5.55e-07,1.75e-06
TF,-0.43172092,4.95e-07,1.75e-06
TLR10,-0.8409959,5.55e-07,1.75e-06
NISCH,0.6030425,2.83e-08,1.75e-06
ZNF446,0.36828,5.57e-07,1.76e-06
RNPC3,-0.4460314,5.57e-07,1.76e-06
DNAJB3,0.3697291,5.56e-07,1.76e-06
DHX8,-0.6282768,5.65e-07,1.78e-06
LOC400590,0.6950141,5.64e-07,1.78e-06
GRB2,0.22597573,5.08e-07,1.79e-06
ADA,0.5140327,5.68e-07,1.79e-06
KRTAP9-6///KRTAP9-7///KRTAP9-4///KRTAP9-8///KRTAP9-3///KRTAP9-2///KRTAP9-9,0.3781791,5.69e-07,1.79e-06
HORMAD1,-0.54416197,5.08e-07,1.79e-06
DSCAML1,0.4363364,5.72e-07,1.8e-06
SLC1A4,-0.31674632,5.11e-07,1.8e-06
WNT2B,0.27043376,5.1e-07,1.8e-06
DUSP14,-0.31469093,5.09e-07,1.8e-06
ARL1,-0.29755377,5.11e-07,1.8e-06
SARS,-0.5645182,5.71e-07,1.8e-06
SEC23B,-0.6431991,5.76e-07,1.81e-06
UBE2B,-0.3261023,5.75e-07,1.81e-06
COA1,0.5092845,5.74e-07,1.81e-06
OCSTAMP,0.4506823,5.74e-07,1.81e-06
GPKOW,0.3675918,5.76e-07,1.81e-06
ADD2,-0.27671975,5.17e-07,1.82e-06
FDPSP2,0.6117625,2.98e-08,1.82e-06
TMEM51-AS1,0.3366823,5.79e-07,1.82e-06
LAIR1,0.36216293,5.21e-07,1.83e-06
PDE10A,-0.32155317,5.21e-07,1.83e-06
EVX1,0.4672959,5.84e-07,1.84e-06
SH2D4B,0.4912614,5.85e-07,1.84e-06
PTGS1,0.4616532,5.84e-07,1.84e-06
HSD17B13,-1.15932857,5.27e-07,1.85e-06
IGHM,-1.3059125,3.05e-08,1.85e-06
TRA2A,-0.44417618,5.27e-07,1.85e-06
SRSF3,-0.5162855,5.89e-07,1.85e-06
A1BG,0.3852582,5.9e-07,1.86e-06
FDXR,0.3701836,5.92e-07,1.86e-06
VAT1L,-0.37374726,5.3e-07,1.86e-06
VDR,0.30708889,5.31e-07,1.86e-06
BMP7,-0.6671825,3.07e-08,1.86e-06
GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8IP///ULK4P1///CHRFAM7A,-0.5052323,5.9e-07,1.86e-06
MZF1,0.3613309,5.91e-07,1.86e-06
RND1,0.87474837,5.33e-07,1.87e-06
UBE2F-SCLY///SCLY,0.3992109,5.95e-07,1.87e-06
OSBPL10,0.3640514,5.96e-07,1.87e-06
PDE9A,0.3982773,5.96e-07,1.87e-06
MIR622///KRT18,-0.9270009,6e-07,1.88e-06
IGF2-AS,0.4248641,5.98e-07,1.88e-06
LOC401433,0.4960141,6.05e-07,1.9e-06
HPRT1,-0.6668086,6.05e-07,1.9e-06
AURKC,0.3551236,6.04e-07,1.9e-06
POLR3C,-0.5075505,6.07e-07,1.9e-06
PTCRA,0.4109336,6.06e-07,1.9e-06
EFCAB13,-0.32427029,5.42e-07,1.9e-06
SLC22A3,0.51364969,5.42e-07,1.9e-06
CMPK1,-0.3909941,6.07e-07,1.91e-06
NHSL2,0.5027514,6.08e-07,1.91e-06
APOA1,0.4295345,6.09e-07,1.91e-06
SOCS3,0.70154823,5.44e-07,1.91e-06
DBX1,0.4386332,6.17e-07,1.93e-06
SPECC1L-ADORA2A///SPECC1L,-0.5996868,6.19e-07,1.94e-06
MSLN,1.46723,6.22e-07,1.95e-06
SNORA70///RPL10,0.4295364,6.25e-07,1.96e-06
HNRNPA1L2,-0.6779882,6.26e-07,1.96e-06
BRSK2,0.4634945,6.28e-07,1.96e-06
BATF3,0.5513364,6.27e-07,1.96e-06
ABCA1,0.36280362,5.59e-07,1.96e-06
FAM168A,0.3610232,6.28e-07,1.97e-06
TONSL,0.3357968,6.32e-07,1.98e-06
L3MBTL2,-0.372385,6.33e-07,1.98e-06
PCBP2,0.527555,3.31e-08,1.98e-06
CLIC5,1.21633,6.34e-07,1.98e-06
FAM25G///FAM25BP///BMS1P4///AGAP5///FAM25C///FAM25A///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4///AGAP11,-0.3635591,6.32e-07,1.98e-06
GAST,0.4739418,6.35e-07,1.98e-06
PHKG1,0.4149977,6.34e-07,1.98e-06
PDDC1,0.5810295,6.35e-07,1.99e-06
PWWP2B,0.3736864,6.36e-07,1.99e-06
MAPRE3,0.8209973,6.41e-07,2e-06
DTX3,-0.26647586,5.74e-07,2.01e-06
CCDC68,0.58609209,5.74e-07,2.01e-06
IGDCC4,-1.304785,3.4e-08,2.02e-06
TBC1D21,0.4317423,6.47e-07,2.02e-06
DLEU1,-0.6156345,6.45e-07,2.02e-06
DUOXA2,0.4214473,6.48e-07,2.02e-06
SNORA6,0.34895235,5.8e-07,2.03e-06
CTSH,1.1509232,6.49e-07,2.03e-06
AADAT,0.6521227,6.49e-07,2.03e-06
NOP2,0.27676345,5.81e-07,2.03e-06
LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5,0.3116277,6.51e-07,2.03e-06
SNORD114-26,1.3187932,6.54e-07,2.04e-06
TMSB15A,0.97625,6.55e-07,2.04e-06
CDYL,-0.2879664,6.55e-07,2.04e-06
SLC9A8,0.3883927,6.56e-07,2.05e-06
MAPKAPK5,0.3687386,6.62e-07,2.06e-06
FADS6,0.4480305,6.6e-07,2.06e-06
UBA1,0.4397864,6.63e-07,2.07e-06
PHF10,-0.3795173,6.66e-07,2.07e-06
PRF1,0.49729814,5.93e-07,2.07e-06
SDF2,0.23927551,5.93e-07,2.07e-06
MAMDC4,0.4293327,6.69e-07,2.08e-06
TSPAN9,0.6420868,6.68e-07,2.08e-06
HIST1H2BB,0.6709514,6.69e-07,2.08e-06
TMEM216,0.4639745,6.69e-07,2.08e-06
SEC24B,-0.4583745,6.68e-07,2.08e-06
IGLL1,-2.8409475,3.52e-08,2.08e-06
DBI,0.33360978,5.99e-07,2.09e-06
ACTN3,0.4929382,6.72e-07,2.09e-06
MYOD1,0.4727232,6.72e-07,2.09e-06
LINC01165,0.7041723,6.74e-07,2.1e-06
XCL2,1.0516309,6.75e-07,2.1e-06
RAB3IP,-0.6180073,6.74e-07,2.1e-06
ZFHX2,0.5041314,6.73e-07,2.1e-06
VWCE,-1.3584075,3.57e-08,2.1e-06
C1ORF116,1.2148132,6.84e-07,2.12e-06
TACR1,-0.51073218,6.06e-07,2.12e-06
DPH7///DPH7,0.3490191,6.8e-07,2.12e-06
DNASE1,0.3812827,6.81e-07,2.12e-06
MC3R,0.4382577,6.87e-07,2.13e-06
HOMER3,-0.78147,3.64e-08,2.13e-06
F12,-0.82045,3.65e-08,2.13e-06
KRT81,0.5033623,6.86e-07,2.13e-06
NLRP3,-1.0061427,6.9e-07,2.14e-06
SIPA1L2,-0.4848368,6.91e-07,2.14e-06
MIR100HG,-1.123105,3.66e-08,2.14e-06
P2RY6,-1.08455,3.69e-08,2.15e-06
ALDH9A1,-0.4957123,6.91e-07,2.15e-06
MIR7-2,0.4258586,6.92e-07,2.15e-06
ZG16B,0.5744991,6.91e-07,2.15e-06
DENND5B,-0.9176141,6.97e-07,2.16e-06
MCCC2,-0.4002705,6.94e-07,2.16e-06
SLC35E4,0.3970127,6.99e-07,2.17e-06
LINC00310,0.5645068,7.03e-07,2.18e-06
COX7C,0.9306273,7.06e-07,2.19e-06
ADPRHL2,0.5483532,7.08e-07,2.2e-06
AP1S1,0.5525291,7.09e-07,2.2e-06
LOC644936,0.3727336,7.14e-07,2.21e-06
CD59,0.544135,3.81e-08,2.21e-06
YPEL4,0.3799236,7.15e-07,2.22e-06
UQCRC1,0.23957031,6.35e-07,2.22e-06
EFHD2,0.556505,7.18e-07,2.22e-06
OVOL1,0.3635873,7.18e-07,2.22e-06
GPR35,0.3386614,7.15e-07,2.22e-06
SH3PXD2B,0.44056479,6.35e-07,2.22e-06
KRTAP9-6///KRTAP9-7///KRTAP9-1///KRTAP9-4///KRTAP9-8///KRTAP9-3///KRTAP9-2///KRTAP9-9,0.3514877,7.2e-07,2.23e-06
KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7,0.4412886,7.18e-07,2.23e-06
GJD4,0.3519732,7.25e-07,2.25e-06
LTK,0.6695695,7.25e-07,2.25e-06
FDX1L,0.3989345,7.27e-07,2.25e-06
KCNT1,0.4212973,7.28e-07,2.25e-06
C17ORF97,-0.47925303,6.45e-07,2.25e-06
ANGPTL5,-0.26727887,6.5e-07,2.26e-06
NTAN1,0.586045,7.29e-07,2.26e-06
NEURL1,0.4794168,7.31e-07,2.26e-06
TSC22D2,0.531235,7.32e-07,2.27e-06
TMCC3,0.3342955,6.54e-07,2.27e-06
LINC00482,0.4407173,7.37e-07,2.28e-06
C14ORF178,0.4647559,7.36e-07,2.28e-06
LUC7L,-0.3765023,7.37e-07,2.28e-06
DEF8,0.4337655,7.41e-07,2.29e-06
SPINK4,0.3673427,7.39e-07,2.29e-06
PGAP3,0.4772259,7.4e-07,2.29e-06
CALHM3,0.451025,7.41e-07,2.29e-06
SORCS3,0.4081273,7.43e-07,2.3e-06
IGK///IGKV3-20///IGHV3-23,-2.4755775,4.04e-08,2.31e-06
GIF,0.3830332,7.48e-07,2.31e-06
LIG4,-0.4846586,7.52e-07,2.32e-06
FOXO4,0.24593334,6.67e-07,2.32e-06
MGC27345,-0.4719077,7.51e-07,2.32e-06
PIP4K2A,-0.5133627,7.54e-07,2.33e-06
LRIF1,-0.6314582,7.56e-07,2.33e-06
AAK1,0.4125205,7.56e-07,2.33e-06
MCRIP1,0.4548873,7.55e-07,2.33e-06
APBB2,0.5796236,7.55e-07,2.33e-06
NUDT5,0.5785595,7.54e-07,2.33e-06
CRIM1,0.2852894,6.7e-07,2.33e-06
SNX27,0.62956,4.13e-08,2.34e-06
SLC16A2,-0.25952198,6.73e-07,2.34e-06
LINC01000///LINC00266-1///PCMTD2,0.4573095,7.59e-07,2.34e-06
DKFZP434K028,0.4510723,7.58e-07,2.34e-06
FMO2,-0.9393482,7.57e-07,2.34e-06
CIB4,0.48153,7.66e-07,2.36e-06
EMILIN3,0.3571082,7.66e-07,2.36e-06
HGH1,0.4124386,7.64e-07,2.36e-06
RBPMS2,0.4636609,7.71e-07,2.37e-06
CD3E,0.9342145,7.68e-07,2.37e-06
ZIC2,0.4258632,7.73e-07,2.38e-06
ALMS1P1,-0.8148082,7.75e-07,2.39e-06
GFI1B,0.3802891,7.78e-07,2.4e-06
GOLGA8DP///GOLGA8CP///GOLGA8B///GOLGA8A,-0.8473859,7.81e-07,2.4e-06
ARL10,0.3265332,7.82e-07,2.41e-06
EMC1,-0.5206814,7.81e-07,2.41e-06
RPS11,0.4472364,7.85e-07,2.42e-06
C19ORF24,0.4152541,7.86e-07,2.42e-06
SORBS2,-0.71583,7.88e-07,2.42e-06
STK32C,0.4420455,7.84e-07,2.42e-06
GPRASP1,-0.5590059,7.91e-07,2.43e-06
OGT,-0.7369718,7.94e-07,2.44e-06
TUBB3,-1.595735,4.32e-08,2.44e-06
ZNF527,-0.3982936,7.96e-07,2.45e-06
DCLK2,-0.25909546,7.05e-07,2.45e-06
NUP214,0.395005,7.98e-07,2.45e-06
C8ORF46,0.6722225,4.34e-08,2.45e-06
IL3RA,0.52470799,7.11e-07,2.46e-06
POU2F2,0.4086073,8e-07,2.46e-06
EBI3,0.5943759,8.01e-07,2.46e-06
NTN5,0.4735814,8.04e-07,2.47e-06
