Library,Lib_Tag,Gene_Set,Gene_set,Term,Overlap,P_value,Adj_P_value,Old_P_value,Old_Adj_P_value,Odds_Ratio,Combined_Score,Genes
DisGeNET,DO,9genes,DisGeNET,Diffusely thickened skin,2/29,7.262136299941514e-05,0.0021682664095539,0,0,211.25925925925927,2013.3538562256688,COL1A1;LTBP2
DisGeNET,DO,9genes,DisGeNET,Thick skin,2/31,8.313599120396748e-05,0.002369375749313,0,0,196.66995073891624,1847.720646368061,COL1A1;LTBP2
DisGeNET,DO,9genes,DisGeNET,Bladder neck obstruction,2/38,0.00012548254326066126,0.0034207632445406,0,0,158.37301587301587,1422.719267111456,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Dislocations,2/39,0.0001322345677711413,0.003454628083021,0,0,154.08494208494207,1376.122322398922,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Hyperextensible skin,2/42,0.00015354169033610977,0.0037027169169515,0,0,142.50714285714287,1251.4319514828514,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Ptosis,2/42,0.00015354169033610977,0.0037027169169515,0,0,142.50714285714287,1251.4319514828514,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Convex nasal ridge,2/51,0.0002268935624318299,0.005100629650743,0,0,116.2798833819242,975.7079361806792,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Coronary Stenosis,2/52,0.0002359142900662674,0.005100629650743,0,0,113.94857142857144,951.7032540227452,COL3A1;MDK
DisGeNET,DO,9genes,DisGeNET,Range of joint movement increased,2/52,0.0002359142900662674,0.005100629650743,0,0,113.94857142857144,951.7032540227452,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,"Scoliosis, unspecified",2/55,0.0002640178919425577,0.0055179739415994,0,0,107.48247978436656,885.6012133889432,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Congenital aneurysm of ascending aorta,2/58,0.00029368103860218163,0.0059399358452763,0,0,101.70918367346938,827.2024468729409,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Urinary Incontinence,2/59,0.00030391474598742013,0.005954829554191,0,0,99.91979949874688,809.2268087928436,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,"Cholestasis, Extrahepatic",2/61,0.00032490041181897696,0.0061731078245605,0,0,96.52300242130752,775.2719685697144,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Mitral Valve Prolapse Syndrome,2/64,0.0003576726978198286,0.0065959053392068,0,0,91.83870967741936,728.8221036118728,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Thin skin,2/68,0.0004037790020616498,0.007128141287563,0,0,86.25541125541126,674.0552332096978,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Uterine Fibroids,3/349,0.0004092712700993138,0.007128141287563,0,0,28.38872832369942,221.46422746061265,COL1A1;SERPINF2;LTBP2
DisGeNET,DO,9genes,DisGeNET,Neurofibromatoses,2/71,0.0004401618893536392,0.0074589595844522,0,0,82.4927536231884,637.5343547242987,MDK;SERPINF2
DisGeNET,DO,9genes,DisGeNET,Varicosity,2/76,0.0005042248502056325,0.0083197100283929,0,0,76.8996138996139,583.859415579054,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Connective Tissue Diseases,2/81,0.0005725556206535268,0.0092049326705067,0,0,72.01446654611212,537.6168470388899,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Joint laxity,2/93,0.0007538711818591292,0.0118169307756418,0,0,62.480376766091055,449.2519689568873,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Aortic Aneurysm,2/96,0.0008030028509983682,0.0122800679896579,0,0,60.47720364741642,431.03024068559233,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Ehlers-Danlos Syndrome,2/105,0.0009594723189062522,0.014323551046529,0,0,55.16782246879334,383.3682097483215,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Severe myopia,2/108,0.001014642785373,0.0147949075913702,0,0,53.59838274932615,369.4653723292254,COL1A1;LTBP2
DisGeNET,DO,9genes,DisGeNET,Joint hyperflexibility,2/114,0.0011294852117684,0.0160951642676997,0,0,50.71173469387755,344.1294926179004,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Premature Birth,2/119,0.0012297567039938,0.0171346100756471,0,0,48.53235653235653,325.2123572908511,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,"Hernia, Inguinal",2/124,0.0013341663101561,0.0181852668797373,0,0,46.53161592505855,308.01364310049706,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Nodule,2/126,0.001377085482066,0.0183709063245829,0,0,45.77649769585253,301.565769857062,COL1A1;MDK
DisGeNET,DO,9genes,DisGeNET,Systemic Scleroderma,3/562,0.0016334845914276,0.0213373924755243,0,0,17.38103756708408,111.5348091349884,COL1A1;COL3A1;SERPINE2
DisGeNET,DO,9genes,DisGeNET,Pectus excavatum,2/141,0.0017199114940486,0.0220078470769087,0,0,40.805755395683455,259.7483196845052,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Asthma,4/1313,0.0017831442098704,0.0223606283917749,0,0,11.417570664629489,72.26610987881482,COL1A1;COL3A1;SERPINE2;SERPINF2
DisGeNET,DO,9genes,DisGeNET,Cystic Fibrosis,3/594,0.0019152200624879,0.0232076450226211,0,0,16.41285956006768,102.71040719763108,SERPINE2;MDK;SERPINF2
DisGeNET,DO,9genes,DisGeNET,Aneurysm,2/152,0.0019946359176192,0.0232076450226211,0,0,37.79238095238095,234.96633361806624,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Fibrosis,2/169,0.002457617751343,0.0232076450226211,0,0,33.91616766467066,203.7874230770732,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Respiratory function loss,2/170,0.0024862941592942,0.0232076450226211,0,0,33.71258503401361,202.1730902430086,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Keloid,2/171,0.0025151300687134,0.0232076450226211,0,0,33.51141166525782,200.5802341783647,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Chronic Obstructive Airway Disease,3/669,0.0026911634942219,0.0232076450226211,0,0,14.50825825825826,85.85670453984834,COL1A1;SERPINE2;MDK
DisGeNET,DO,9genes,DisGeNET,Bat ear,1/6,0.0026972559359141,0.0232076450226211,0,0,499.65,2955.689739283532,COL1A1
DisGeNET,DO,9genes,DisGeNET,Saccular Aneurysm,1/6,0.0026972559359141,0.0232076450226211,0,0,499.65,2955.689739283532,COL3A1
DisGeNET,DO,9genes,DisGeNET,"Dissection, Blood Vessel",1/6,0.0026972559359141,0.0232076450226211,0,0,499.65,2955.689739283532,COL1A1
DisGeNET,DO,9genes,DisGeNET,Secondary glaucoma,1/6,0.0026972559359141,0.0232076450226211,0,0,499.65,2955.689739283532,LTBP2
DisGeNET,DO,9genes,DisGeNET,Craniofacial disproportion,1/6,0.0026972559359141,0.0232076450226211,0,0,499.65,2955.689739283532,COL1A1
DisGeNET,DO,9genes,DisGeNET,Crumpled long bones,1/6,0.0026972559359141,0.0232076450226211,0,0,499.65,2955.689739283532,COL1A1
DisGeNET,DO,9genes,DisGeNET,Pilomyxoid astrocytoma,1/6,0.0026972559359141,0.0232076450226211,0,0,499.65,2955.689739283532,COL1A1
DisGeNET,DO,9genes,DisGeNET,Shallow anterior chamber of eye,1/6,0.0026972559359141,0.0232076450226211,0,0,499.65,2955.689739283532,LTBP2
DisGeNET,DO,9genes,DisGeNET,Weill-Marchesani-Like Syndrome,1/6,0.0026972559359141,0.0232076450226211,0,0,499.65,2955.689739283532,LTBP2
DisGeNET,DO,9genes,DisGeNET,Ectopia lentis isolated,1/6,0.0026972559359141,0.0232076450226211,0,0,499.65,2955.689739283532,LTBP2
DisGeNET,DO,9genes,DisGeNET,Raised intraocular pressure,1/6,0.0026972559359141,0.0232076450226211,0,0,499.65,2955.689739283532,LTBP2
DisGeNET,DO,9genes,DisGeNET,Cerebrovascular Disorders,2/178,0.0027214376879034,0.0232076450226211,0,0,32.16720779220779,189.99866795620704,COL3A1;LAMC3
DisGeNET,DO,9genes,DisGeNET,Neoplasm Metastasis,6/3920,0.0027432739429971,0.0232076450226211,0,0,8.215125191619826,48.45776376146555,COL1A1;COL15A1;COL3A1;SERPINE2;MDK;SVEP1
DisGeNET,DO,9genes,DisGeNET,Scleroderma,2/179,0.002751545414793,0.0232076450226211,0,0,31.98385794995965,188.56379484621223,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Respiratory Insufficiency,2/182,0.0028428188512443,0.0232076450226211,0,0,31.446031746031743,184.36680005372543,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Secondary malignant neoplasm of lung,3/683,0.0028547807855326,0.0232076450226211,0,0,14.199264705882351,83.19008723298404,COL15A1;SERPINE2;MDK
DisGeNET,DO,9genes,DisGeNET,Enlargement of calvarial bones,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL1A1
DisGeNET,DO,9genes,DisGeNET,Excessive sputum secretion,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL3A1
DisGeNET,DO,9genes,DisGeNET,Idiopathic osteoporosis,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL1A1
DisGeNET,DO,9genes,DisGeNET,Sclerosteosis,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL1A1
DisGeNET,DO,9genes,DisGeNET,Bowel diverticula,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL1A1
DisGeNET,DO,9genes,DisGeNET,Bowel diverticulosis,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL1A1
DisGeNET,DO,9genes,DisGeNET,Increased ossification of calvarial bones,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL1A1
DisGeNET,DO,9genes,DisGeNET,Foot acroosteolysis,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL3A1
DisGeNET,DO,9genes,DisGeNET,Broad long bones,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL1A1
DisGeNET,DO,9genes,DisGeNET,Fungemia,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,SERPINF2
DisGeNET,DO,9genes,DisGeNET,Acute peritonitis,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL3A1
DisGeNET,DO,9genes,DisGeNET,Calvarial hyperostosis,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL1A1
DisGeNET,DO,9genes,DisGeNET,Pulmonary Valve Insufficiency,1/7,0.0031461719727636,0.0232076450226211,0,0,416.3541666666667,2398.8531813702,COL1A1
DisGeNET,DO,9genes,DisGeNET,Congenital clubfoot,2/198,0.0033535661488557,0.0232592037018992,0,0,28.855685131195337,164.41193104324012,COL1A1;COL3A1
