gene,tissue,logFC,adj_p_value
TMEM213,Lungs,-0.67360309,0.0466
TMEM229A,Lungs,-1.2995075,1.42e-05
TMEM231,Lungs,-0.95762024,6.4e-14
TMEM256-PLSCR3///PLSCR3,Lungs,1.2089255,2.77e-12
TMEM256-PLSCR3///TMEM256///TNK1,Lungs,1.6167236,4.63e-13
TMEM261,Lungs,-0.65519994,0.00447
TMEM261///TMEM261,Lungs,2.1710014,6.92e-21
TMEM39B,Lungs,0.6846573,1.52e-08
TMEM56-RWDD3///RWDD3,Lungs,-1.4816732,2.8e-18
TMEM56-RWDD3///TMEM56,Lungs,-0.614075,4.17e-06
TMEM63B,Lungs,0.8237927,2.63e-07
TMEM67,Lungs,-1.18111056,1.07e-14
TMEM72,Lungs,0.6327268,4.91e-09
TMEM79,Lungs,0.6209386,0.00677
TMEM91,Lungs,1.0385018,2.98e-14
TMLHE-AS1,Lungs,0.7682358,0.0358
TMPRSS2///LOC285847///FKBP5,Lungs,0.8105405,0.000153
TMX2,Lungs,0.9989109,6.74e-12
TMX2-CTNND1,Lungs,-0.6460963,3.84e-08
TNFRSF1A,Lungs,0.8558323,4.31e-11
TNFSF12-TNFSF13///TNFSF12///TNFSF13,Lungs,1.0982041,1.89e-15
TNFSF9,Lungs,0.6254214,1.37e-09
TNKS1BP1,Lungs,-0.8226742,7.5e-06
TNXB///ATF6B,Lungs,0.8080736,1.86e-12
TOB2P1,Lungs,0.7652527,5.79e-14
TOGARAM1,Lungs,0.7788425,0.00108
TOMM5///FBXO10///TOMM5,Lungs,0.8422273,1.5e-11
TOMM6///PRICKLE4,Lungs,0.6508605,1.76e-07
TOMM7,Lungs,-0.9125453,0.00318
TPD52///TPD52,Lungs,-0.689065,1.37e-06
TPGS1,Lungs,-0.8544828,0.00404
TPI1,Lungs,0.8340745,5.41e-09
TPP1,Lungs,0.7993036,3.67e-13
TPSB2///TPSD1///TPSAB1,Lungs,1.598235,3.94e-11
TPTE2P5,Lungs,0.6467935,0.00962
TPX2,Lungs,-0.9770259,3.52e-11
TRAC///TRAJ17///TRAV20///TRDV2,Lungs,-0.78045181,0.0317
TRAJ13,Lungs,2.0446358,0.00161
TRAJ27,Lungs,2.2648657,0.00303
TRAJ39,Lungs,2.0906883,0.000839
TRAPPC6A,Lungs,0.6556873,4.88e-09
TRAPPC8,Lungs,-1.9390859,1.05e-19
TRBV5-4,Lungs,-1.822045,4.21e-08
TRC-GCA2-4,Lungs,-1.0999696,0.00459
TRC-GCA7-1,Lungs,1.3095982,0.0341
TRD-AS1,Lungs,1.8277102,0.00189
TRG-TCC2-6,Lungs,-1.0545788,0.0243
TRGV1,Lungs,2.1139986,4.32e-05
TRH-GTG1-7,Lungs,-2.622864,6.46e-07
TRH-GTG1-8,Lungs,-2.2168814,9.11e-07
TRH-GTG1-9,Lungs,-2.4262757,0.000177
TRI-AAT2-1,Lungs,-1.750317,0.00217
TRI-TAT2-1,Lungs,-2.9596731,1.96e-09
TRIM16L///TRIM16,Lungs,0.7282209,8.54e-07
TRIM29,Lungs,-1.2767168,6.11e-17
TRIM39-RPP21///RPP21,Lungs,2.2870391,1.03e-19
TRIM44,Lungs,-0.8079268,1.06e-12
TRIM59-IFT80,Lungs,0.7234487,0.000981
TRIP4,Lungs,-0.5959995,8.95e-08
TRK-CTT2-2,Lungs,-2.3072115,0.000333
TRL-CAA1-1,Lungs,-2.5014271,1.03e-07
TRL-CAA1-2,Lungs,-1.9549469,1.03e-05
TRL-CAG2-1,Lungs,-2.3451877,1.74e-06
TRL-CAG2-2,Lungs,-3.0511473,9.3e-08
TRL-TAG3-1,Lungs,-2.7443416,8.87e-10
TRMT10A,Lungs,-1.1337609,8.72e-13
TRMT9B,Lungs,0.5939657,0.0108
TRNG,Lungs,-1.0246759,0.0498
TRNM,Lungs,-1.0902889,0.0106
TRNQ,Lungs,-1.0922715,0.0352
TRNV,Lungs,-3.1335387,1.42e-07
TROAP-AS1,Lungs,1.5068383,0.0407
TROVE2,Lungs,-1.5420914,3.1e-16
TRR-CCT3-1,Lungs,-2.044234,0.000588
TRS-GCT3-1,Lungs,-2.003702,0.00081
TRS-GCT6-1,Lungs,-3.0002989,8.19e-09
TRT-CGT4-1,Lungs,-2.329457,1.09e-09
TRY-GTA2-1,Lungs,-1.5190969,0.000578
TRY-GTA5-1,Lungs,-2.0715629,2.64e-07
TSGA10///TSGA10,Lungs,-1.12570301,1.77e-12
TSGA13///COPG2,Lungs,-0.6464891,3.32e-10
TSL,Lungs,0.7492002,0.00987
TSNAX-DISC1///TSNAX,Lungs,-1.4778845,1.39e-17
TSPAN11,Lungs,-0.99057263,1.2800000000000001e-22
TSPAN15,Lungs,1.3604582,9.07e-11
TSPAN19,Lungs,2.5426214,0.0251
TSSC4,Lungs,-0.8264746,1.58e-05
TSTD1///F11R,Lungs,0.7787936,8.65e-09
TTC1,Lungs,-0.8772477,9.14e-12
TTC21B-AS1,Lungs,1.1188705,0.013
TTC23L,Lungs,1.0684255,0.0374
TTC23L-AS1,Lungs,1.1351436,0.0189
TTC25,Lungs,-1.390573,6.36e-13
TTC34,Lungs,0.9130674,0.0353
TTC3P1///TTC3,Lungs,-0.86440607,1.23e-06
TTC41P,Lungs,-0.8353641,4.43e-05
TTC5,Lungs,-0.6999259,2.55e-09
TTF1,Lungs,-1.4090205,5.86e-15
TTLL1,Lungs,0.6791118,3.05e-09
TTLL9,Lungs,-0.83813892,8.25e-11
TUBA1B-AS1,Lungs,0.8751138,0.0291
TUBBP5///TUBB8///TUBB8P7,Lungs,0.6052182,1.15e-08
TVP23C-CDRT4///CDRT4,Lungs,-0.73777,2.64e-06
TVP23C-CDRT4///CDRT4///TVP23C,Lungs,-0.8679955,0.00169
TVP23C-CDRT4///TVP23C///TVP23B,Lungs,-1.49086,1.22e-20
TXN2,Lungs,1.1431745,8.77e-14
TXNL4A,Lungs,1.4152668,6.86e-14
TYW5,Lungs,-0.9328586,9.71e-13
UBA6,Lungs,-1.5364305,7.3e-19
UBA6-DT,Lungs,0.6600301,0.00464
UBBP4,Lungs,0.7640682,5.02e-08
UBE2E2,Lungs,1.1169868,3.37e-10
UBE2F-SCLY///UBE2F,Lungs,-0.7544409,1.04e-12
UBE2NL,Lungs,0.6742205,7.58e-11
UBE2Q1,Lungs,1.0120418,3.49e-18
UBE2Q2P16,Lungs,-0.9461074,0.0256
UBE2Q2P2///LOC727751///GOLGA2P7///GOLGA2P10,Lungs,-1.3913955,5.06e-14
UBE2S,Lungs,0.9062032,3.77e-13
UBL5,Lungs,1.3707305,1.11e-11
UBL7,Lungs,0.916935,3.58e-14
UBN2,Lungs,0.5986266,8.74e-08
UBR5-DT,Lungs,0.8691137,0.0451
UBTD1,Lungs,0.7881132,5.65e-11
UFC1,Lungs,1.7693841,2.33e-14
UFL1-AS1,Lungs,1.0712533,0.000532
UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10,Lungs,-1.23737356,3.81e-19
UGT8,Lungs,1.6237171,2.68e-08
ULK4,Lungs,-0.62870897,1.03e-10
UMPS,Lungs,-0.8372082,1.4e-08
UNCX,Lungs,0.6784455,1.69e-09
UNK,Lungs,0.6272255,3.78e-10
UPF3B,Lungs,-1.2025595,4.51e-15
UPK1A-AS1,Lungs,0.6025591,1.73e-07
UPK3BL///POLR2J3///POLR2J2///POLR2J4,Lungs,1.0074064,7.13e-10
UPK3BL///POLR2J3///POLR2J2///POLR2J4///POLR2J,Lungs,0.8203273,4.83e-10
UQCC6,Lungs,0.9403535,0.00039
UQCR10,Lungs,1.2937245,1.11e-10
UQCR11,Lungs,0.788625,1.44e-09
UQCRHL///UQCRH///UQCRHL///GNA13,Lungs,-0.8964559,1.36e-11
URGCP-MRPS24///MRPS24,Lungs,2.0333759,1.82e-17
UROD,Lungs,0.6702995,2.55e-06
USP11,Lungs,-0.6497014,1.86e-07
USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2,Lungs,0.64512844,0.000282
USP27X,Lungs,-1.0679739,0.000459
USP3-AS1,Lungs,0.6148959,0.00389
USP32P2///USP32P1,Lungs,-1.4379686,1.61e-09
USP32P2///USP32P1///USP32///USP6,Lungs,-0.9366082,1.46e-08
USP47,Lungs,-2.5896645,1.72e-21
USP9Y,Lungs,-2.5173077,0.000383
UVRAG,Lungs,-0.6445227,2.87e-08
UXT,Lungs,1.9756536,1.04e-14
VAC14-AS1,Lungs,0.8739933,0.000718
VASN,Lungs,0.7918541,1.78e-08
VGLL1,Lungs,1.1200123,1.36e-07
VIPR1-AS1,Lungs,-3.678289,1.51e-17
VKORC1L1,Lungs,-0.7519141,1.53e-10
VPS13D,Lungs,-1.0231209,5.78e-10
VPS25,Lungs,0.9637191,5.89e-08
VPS45,Lungs,-1.0948582,7.69e-13
VPS51,Lungs,0.8632391,1.96e-07
VPS54,Lungs,-1.5247614,6.69e-18
VPS8,Lungs,0.90031992,0.00248
VPS8///VPS8,Lungs,-1.5672682,8.16e-17
VSIG1,Lungs,-1.77206513,5.13e-14
VSNL1,Lungs,-0.95343261,1.76e-25
VTA1,Lungs,-0.8128605,4.26e-10
VTRNA1-3,Lungs,1.5234227,5.29e-13
VWA3A,Lungs,-1.09859102,2.24e-12
VWA5A,Lungs,-0.70535797,2.5000000000000002e-22
WARS,Lungs,0.9284905,7.91e-08
WBP11P1,Lungs,0.6481091,4e-12
WDFY1///FAF2,Lungs,-0.7152786,1.94e-09
WDR12,Lungs,-1.6247591,1.28e-15
WDR18,Lungs,0.9495605,1.25e-10
WDR34,Lungs,0.6136055,1.05e-06
WDR43,Lungs,-1.4000936,2.3e-11
WDR60,Lungs,-0.8200773,4.61e-08
WDR75,Lungs,-1.3333314,5.96e-13
WDR77,Lungs,-0.9803882,1.3e-15
WDR83OS,Lungs,0.6296486,0.000312
WFDC21P,Lungs,1.0015055,0.0251
WFDC5,Lungs,1.0203975,7.59e-09
WHAMMP1///WHAMMP2///WHAMMP3///WHAMM,Lungs,-0.5990418,1.53e-10
WIZ,Lungs,0.8373027,7.67e-15
WSCD2,Lungs,1.2515825,0.00115
WTH3DI///RAB6C///RAB6A,Lungs,0.6516095,2.74e-14
WWC2///CLDN22,Lungs,0.81826928,0.0243
WWOX-AS1,Lungs,0.8527086,0.0242
WWP1-AS1,Lungs,1.0260672,0.000674
XAB2,Lungs,0.9648973,2.16e-12
XCL2,Lungs,1.0516309,2.1e-06
XKR9,Lungs,-1.0532364,3.63e-07
XKRX,Lungs,-0.6228386,0.000957
XNDC1N,Lungs,0.6787017,0.0224
XPC,Lungs,-1.3965005,2.87e-17
XPO1,Lungs,-1.63824,2.82e-20
XRCC1,Lungs,1.3596768,1.29e-18
YIPF3,Lungs,1.0197291,2.87e-09
YWHAQP8,Lungs,0.8264055,3.57e-14
YY1AP1,Lungs,0.6047359,8.49e-11
ZBED6,Lungs,0.64342218,0.0341
ZBTB11-AS1,Lungs,0.6408559,3.59e-10
ZBTB24-DT,Lungs,1.6500575,0.00197
ZBTB25,Lungs,0.6302782,9.85e-06
ZBTB42,Lungs,0.6384936,4.82e-08
ZBTB43,Lungs,-0.9194464,1.6e-12
ZBTB5,Lungs,-0.6000536,5.55e-09
ZC3H12C,Lungs,-1.0802991,7.56e-11
ZC3H13,Lungs,-1.9585414,9.08e-19
ZC3H6,Lungs,-1.0983568,1.88e-10
ZCWPW2,Lungs,-0.6335441,7.59e-07
ZDHHC17,Lungs,-1.1108805,4.63e-16
ZDHHC18///ZDHHC18,Lungs,0.7100477,1.7e-08
ZDHHC6,Lungs,-0.7894491,8.9e-12
ZER1,Lungs,0.8850173,8.4e-14
ZFP14,Lungs,-0.8779609,9.25e-09
ZFP28///ZNF229,Lungs,-0.6892791,3.51e-07
ZFP62,Lungs,-1.6208309,6.88e-15
ZFP91-CNTF///ZFP91///CNTF,Lungs,-0.6763541,2.66e-13
ZFP92,Lungs,1.0905341,3.2e-14
ZFPM2-AS1,Lungs,1.0736407,0.0268
ZMIZ2,Lungs,0.6181527,1.45e-11
ZMYM1,Lungs,-1.413105,5.66e-16
ZNF10,Lungs,-1.9380095,7.5e-17
ZNF12,Lungs,-0.9300227,1.35e-10
ZNF131,Lungs,-1.1093027,1.31e-13
ZNF133-AS1,Lungs,1.0922157,0.00343
ZNF148,Lungs,-0.9764459,5.87e-11
ZNF177,Lungs,0.7396003,0.00685
ZNF18,Lungs,0.6771485,0.000769
ZNF185,Lungs,-1.3402471,1.32e-08
ZNF19,Lungs,-0.8968677,1.52e-08
ZNF204P,Lungs,-1.6439982,1.05e-09
ZNF221,Lungs,-1.0249895,2.49e-10
ZNF225,Lungs,-0.8008445,1.04e-11
ZNF225-AS1,Lungs,0.6991177,0.0186
ZNF227,Lungs,-0.7631645,3.54e-11
ZNF25,Lungs,-0.8311691,7.87e-09
ZNF251,Lungs,0.754638,0.000509
ZNF274,Lungs,-0.8819156,1.48e-06
ZNF280B,Lungs,1.3157453,0.00305
ZNF286B///ZNF286A,Lungs,-0.896995,1.62e-11
ZNF30,Lungs,-0.6590614,1.49e-06
ZNF316,Lungs,0.8687682,5.83e-14
ZNF324,Lungs,0.9065009,1.04e-12
ZNF330,Lungs,-1.8439932,3.85e-16
ZNF347,Lungs,-0.9639895,3.65e-09
ZNF354B,Lungs,-0.6218586,3.59e-06
ZNF404,Lungs,-1.0566032,1.92e-10
ZNF418,Lungs,-0.6950391,4.12e-09
ZNF428,Lungs,-0.7572,0.00114
ZNF432,Lungs,-0.5855936,1.32e-06
ZNF436-AS1,Lungs,1.1112493,1.8e-05
ZNF443,Lungs,-1.7426932,2.1e-13
ZNF468,Lungs,-1.2326805,5.47e-14
ZNF470,Lungs,-1.319785,2.07e-13
ZNF512,Lungs,-1.2246759,8.7e-15
ZNF516-AS1,Lungs,1.0390609,0.0341
ZNF529-AS1,Lungs,-1.4581441,0.030421
ZNF552,Lungs,-0.8105086,3.62e-06
ZNF559-ZNF177,Lungs,0.6445819,0.00589
ZNF559-ZNF177///ZNF559,Lungs,-1.4125282,2.37e-14
ZNF564,Lungs,-0.6173368,6.07e-07
ZNF570,Lungs,-0.6251727,3.64e-08
ZNF573,Lungs,-1.1443295,3.14e-14
ZNF587///ZNF587B///ZNF587,Lungs,-1.0219486,1.1e-13
ZNF587B///ZNF814,Lungs,-2.1277691,1.26e-17
ZNF594,Lungs,-1.7959927,1.37e-15
ZNF596,Lungs,-0.6447627,2.82e-07
ZNF605,Lungs,-0.8442127,5.37e-11
ZNF625-ZNF20,Lungs,-1.1024768,1.4e-10
ZNF625-ZNF20///ZNF20,Lungs,-0.7974786,2.88e-09
ZNF625-ZNF20///ZNF625,Lungs,-0.6221968,2.03e-07
ZNF627///ZNF627,Lungs,-0.9392241,2.4e-10
ZNF630-AS1,Lungs,0.8497907,0.0248
ZNF638,Lungs,-1.7003859,9.64e-18
ZNF638-IT1///ZNF638,Lungs,-0.64847791,0.0073
ZNF658B///ZNF658,Lungs,-1.149295,8.63e-12
ZNF664-RFLNA,Lungs,-0.8409196,0.00146
ZNF672,Lungs,0.6000736,1.01e-11
ZNF699,Lungs,-1.06171,1.42e-11
ZNF718///ZNF595,Lungs,-1.1368455,1.71e-10
ZNF720,Lungs,-0.6106909,3.21e-10
ZNF730///ZNF728///ZNF676///ZNF430///ZNF208///ZNF99///ZNF85///ZNF43,Lungs,-0.6668,3.27e-08
ZNF737,Lungs,0.7533721,0.00414
ZNF747-DT,Lungs,1.5750858,0.00364
ZNF761///ZNF525///ZNF320///ZNF813///ZNF845///ZNF765///ZNF83///ZNF701///ZNF28,Lungs,-0.8029091,5.52e-13
ZNF761///ZNF525///ZNF845///ZNF765,Lungs,-1.74857,2.19e-13
ZNF763,Lungs,-0.73355662,0.000683
ZNF775-AS1,Lungs,0.9645367,0.0289
ZNF776,Lungs,-1.3297859,2.07e-16
ZNF785,Lungs,-1.11076077,0.000306
ZNF787,Lungs,-0.6378441,0.000377
ZNF799,Lungs,-1.3666168,1.56e-13
ZNF814,Lungs,0.7349742,0.000839
ZNF816-ZNF321P,Lungs,0.6253146,0.0286
ZNF836,Lungs,-1.4772991,1.11e-13
ZNF846,Lungs,-1.1690073,5.91e-11
ZNF852,Lungs,-1.1353509,3.61e-15
ZNF865,Lungs,0.7263186,6.57e-06
ZNF888,Lungs,0.6711734,0.00272
ZNF891,Lungs,0.7098346,0.00186
ZP3,Lungs,0.58735,7.48e-07
ZSCAN29,Lungs,-1.2237355,3.53e-17
ZSWIM1,Lungs,1.3049059,2.94e-17
ZSWIM3,Lungs,0.6873341,2.89e-10
