AEBP1,BMP1,CCL19,CCL2,CCL21,CCL5,CLEC2D,COL15A1,COL1A1,COL1A2,COL3A1,COLEC11,FGF14,LAMC3,LTBP2,MDK,MFAP4,PDGFD,SERPINE2,SERPINF2,SERPINH1,SPARCL1,SVEP1,VWF,GSM,study,organ,label
10.31388779465236,12.21287157443855,8.447148747069932,7.541054251143351,6.528625091133621,7.043247913568792,8.895691590049836,5.969757839555036,8.879717644944915,7.509338251929213,9.07866819412306,6.6332612244156675,8.175223748939926,11.572828802394211,7.503677325877528,6.436894357751003,9.37612252232703,6.539730412562218,8.388012734885281,5.861985335730557,12.936206061128013,9.444310272966195,10.599019617701686,21.754280248155496,GSM1623321,GSE66494,Kidney,1
6.774802767504916,12.423603937337113,5.928726754295293,6.098221652810333,6.088061747802945,6.585602518473869,10.98997860127712,5.495991224697615,7.427602163585803,6.411573176476922,7.7769362001830755,6.9996882551998585,8.143928563381408,8.265231474231483,6.963817911917664,5.494265325462475,7.263119999939386,6.329443021370785,7.088416324714398,10.101321189095447,16.588305592214596,9.378912524038372,10.044854664605232,11.255943643913614,GSM1623322,GSE66494,Kidney,1
11.965685217772597,12.059297299684134,5.928726754295293,8.928875341811509,6.166013950803347,6.61067660952735,9.895132016412838,7.895733667650717,16.218815094317154,12.923422442005958,15.002716135987178,5.016633517021981,8.18286083396195,20.399122344448962,7.051274276499062,12.2341448572903,9.94860405058233,7.089718475785363,4.575482466221249,5.145125343674078,15.310170749046954,9.03009140564195,13.01859014565851,14.28475635563632,GSM1623323,GSE66494,Kidney,1
9.311300656205697,12.039821739034258,10.625351311595189,8.46276072301056,8.683460757219123,7.469701813400525,5.53969773463143,7.287292342658901,9.821090226259953,8.926619924451277,10.143440446161605,6.732912594295037,8.149309573131658,10.66710697137923,7.061208765373543,5.9165516983924515,9.114680869350888,7.033537665596821,7.634281893869486,5.835101591660454,14.281836626371032,9.003373994262082,11.363340927708359,12.17164529858672,GSM1623324,GSE66494,Kidney,1
10.364202461893841,11.996444203880925,5.928726754295293,7.744450692418635,6.367813038793828,6.625114739218299,7.321977732300821,5.840503394617141,8.738161947182594,7.499366760831716,8.921580752351856,4.936031387064967,8.184938906780562,14.642166999395142,7.350994294464972,5.352930797326233,9.479899736375474,6.586659593576317,4.872577884755575,5.195105881766699,11.373937550036883,9.320584799117897,11.663736204232748,11.953646071154097,GSM1623325,GSE66494,Kidney,1
10.81084274982646,12.333127009342826,5.928726754295293,7.994826978445388,6.208691707303868,6.436202218553395,10.76416058778672,5.358954288174705,7.8657315780302035,6.457311280257512,8.096670568544663,4.592177695883881,8.106993074218405,8.536654938605825,6.808683597873462,4.270866645736426,7.803740757735759,6.229056141567947,3.9531131887616815,5.330277444801039,12.181042247915375,9.733863216432818,10.521255493077817,21.017379586007017,GSM1623326,GSE66494,Kidney,1
8.1805575121836,12.055778222684907,6.199983856199734,6.817304701258024,7.085793980860425,6.498233588650139,13.203862432731666,5.430651881311253,7.93136692153551,6.950442130645763,8.486695457279353,6.59776569063816,8.571484098039413,8.910295705684598,6.9153425508841515,7.663595550508457,9.547097524576465,6.298364694349454,6.912438514790246,5.895016962140159,12.245700302485666,9.711594506095924,10.157039461095033,25.5627502674737,GSM1623327,GSE66494,Kidney,1
7.1476870004442254,12.418777100352393,7.421872449592929,6.830051355328483,6.491258259699781,6.7055731454845064,9.667791625201529,6.050001770313332,8.099177402914808,7.166492750711893,8.679679445559445,6.94419991929131,8.212529970109989,9.188225068862264,6.624696706707872,5.011685050506351,8.261427996720077,7.055295879347538,7.839325456999559,6.839846503526496,14.72214513315629,9.018271785748388,10.705912704609473,14.222946102263316,GSM1623328,GSE66494,Kidney,1
7.595085484683442,12.247231672310285,6.648907458511708,7.930429363755265,7.3651981678426575,6.735147913284852,13.581166620869578,5.54500230902748,8.12109292429988,7.227989626374278,9.669017083842345,6.073294396929308,8.146206433172807,7.47443956444085,6.831132206862977,10.830012823380182,8.803601547451859,6.668535765039812,8.70583365000796,5.774125296227564,14.174182670218576,9.870904915519759,9.946742405630479,14.223019212436506,GSM1623329,GSE66494,Kidney,1
8.332237025258443,12.57075988450296,9.288547981586127,7.366067202717488,7.413962147201991,7.308013451132914,11.044081153928436,5.807062320616513,8.43486328693399,7.425732543842875,8.867559273692473,6.855293618232292,8.124284571338444,8.804998996140846,6.97436061945436,5.611677435512115,8.141678486246935,15.005303699597603,7.536993550519347,7.18398929551293,15.274417490886346,8.354392881912766,10.569036034645318,15.489253600063655,GSM1623330,GSE66494,Kidney,1
