ID	adj.P.Val	P.Value	t	B	logFC
5460_at	8.17e-02	9.20e-03	-2.78	-2.93997	-6.14e-01
102724810_at	8.17e-02	9.20e-03	-2.78	-2.94072	-5.56e-01
257203_at	8.17e-02	9.20e-03	-2.78	-2.94082	-5.47e-01
114822_at	8.17e-02	9.21e-03	2.78	-2.94135	5.26e-01
8724_at	8.19e-02	9.23e-03	2.78	-2.94327	4.04e-01
100500825_at	8.19e-02	9.24e-03	-2.78	-2.94437	-3.75e-01
204010_at	8.19e-02	9.24e-03	-2.78	-2.9446	-7.40e-01
101928578_at	8.20e-02	9.26e-03	-2.78	-2.94602	-1.10
221806_at	8.20e-02	9.26e-03	-2.78	-2.94613	-5.65e-01
100288432_at	8.21e-02	9.27e-03	2.78	-2.94694	8.12e-01
3670_at	8.21e-02	9.28e-03	2.78	-2.94775	4.81e-01
100423020_at	8.22e-02	9.29e-03	2.78	-2.94882	1.36
3569_at	8.23e-02	9.30e-03	-2.78	-2.95034	-5.48e-01
55670_at	8.23e-02	9.31e-03	2.78	-2.95109	5.83e-01
55500_at	8.24e-02	9.32e-03	-2.78	-2.95191	-4.37e-01
653513_at	8.26e-02	9.35e-03	-2.77	-2.95511	-1.56
27158_at	8.27e-02	9.36e-03	2.77	-2.95564	5.79e-01
55159_at	8.27e-02	9.36e-03	2.77	-2.95596	6.41e-01
80167_at	8.27e-02	9.37e-03	-2.77	-2.95659	-7.86e-01
1454_at	8.28e-02	9.38e-03	2.77	-2.95825	8.79e-01
399746_at	8.29e-02	9.39e-03	-2.77	-2.95905	-4.22e-01
285033_at	8.29e-02	9.41e-03	2.77	-2.96037	6.76e-01
2852_at	8.30e-02	9.41e-03	2.77	-2.96113	7.08e-01
10763_at	8.32e-02	9.45e-03	2.77	-2.96412	9.35e-01
123876_at	8.34e-02	9.47e-03	-2.77	-2.96636	-1.58
11270_at	8.34e-02	9.47e-03	2.77	-2.96642	5.09e-01
64840_at	8.34e-02	9.48e-03	2.77	-2.96708	7.93e-01
9778_at	8.35e-02	9.48e-03	-2.77	-2.96775	-5.76e-01
3772_at	8.35e-02	9.49e-03	-2.77	-2.96858	-1.69
4666_at	8.35e-02	9.49e-03	-2.77	-2.96859	-5.82e-01
635_at	8.35e-02	9.49e-03	-2.77	-2.96878	-1.20
406890_at	8.35e-02	9.50e-03	-2.77	-2.96958	-9.03e-01
100337591_at	8.35e-02	9.51e-03	-2.77	-2.97032	-1.31
5098_at	8.36e-02	9.52e-03	2.77	-2.97095	6.17e-01
5551_at	8.36e-02	9.52e-03	2.77	-2.97121	1.04
100271836_at	8.36e-02	9.53e-03	-2.77	-2.97204	-1.76
1969_at	8.39e-02	9.56e-03	2.77	-2.97489	6.87e-01
100131561_at	8.39e-02	9.56e-03	-2.77	-2.9752	-1.47
57589_at	8.39e-02	9.57e-03	-2.77	-2.976	-6.21e-01
64838_at	8.40e-02	9.59e-03	2.76	-2.97764	7.70e-01
7403_at	8.41e-02	9.60e-03	-2.76	-2.97874	-7.71e-01
415116_at	8.42e-02	9.61e-03	2.76	-2.97965	6.37e-01
145501_at	8.42e-02	9.61e-03	2.76	-2.98005	5.54e-01
9679_at	8.42e-02	9.62e-03	2.76	-2.98111	5.98e-01
100130520_at	8.43e-02	9.64e-03	2.76	-2.98241	7.76e-01
443_at	8.43e-02	9.64e-03	-2.76	-2.98296	-9.67e-01
5310_at	8.43e-02	9.64e-03	2.76	-2.983	6.47e-01
115361_at	8.44e-02	9.65e-03	2.76	-2.98392	8.36e-01
64771_at	8.44e-02	9.66e-03	2.76	-2.98485	5.96e-01
55012_at	8.44e-02	9.66e-03	2.76	-2.98489	6.86e-01
22841_at	8.45e-02	9.68e-03	-2.76	-2.98608	-4.56e-01
767577_at	8.45e-02	9.68e-03	-2.76	-2.98611	-1.34
128153_at	8.46e-02	9.70e-03	-2.76	-2.9879	-1.03
734_at	8.48e-02	9.73e-03	-2.76	-2.99058	-6.69e-01
84707_at	8.50e-02	9.75e-03	-2.76	-2.99291	-6.15e-01
27241_at	8.50e-02	9.76e-03	-2.76	-2.99337	-6.60e-01
9718_at	8.50e-02	9.76e-03	2.76	-2.99383	4.80e-01
254827_at	8.51e-02	9.76e-03	-2.76	-2.99417	-1.08
148022_at	8.51e-02	9.77e-03	2.76	-2.99482	6.41e-01
5524_at	8.51e-02	9.78e-03	2.76	-2.99534	6.33e-01
55617_at	8.53e-02	9.80e-03	-2.76	-2.99782	-6.75e-01
26275_at	8.53e-02	9.81e-03	-2.76	-2.99838	-8.13e-01
54762_at	8.54e-02	9.82e-03	-2.75	-2.99896	-1.03
85441_at	8.54e-02	9.82e-03	2.75	-2.99947	6.24e-01
100507331_at	8.56e-02	9.85e-03	2.75	-3.00193	6.06e-01
4660_at	8.56e-02	9.85e-03	-2.75	-3.00232	-6.49e-01
3631_at	8.56e-02	9.86e-03	2.75	-3.00322	6.03e-01
100874231_at	8.56e-02	9.87e-03	-2.75	-3.00378	-1.41
55974_at	8.56e-02	9.87e-03	2.75	-3.00386	4.99e-01
7409_at	8.57e-02	9.88e-03	2.75	-3.00463	8.65e-01
56927_at	8.58e-02	9.90e-03	2.75	-3.00669	4.78e-01
101928161_at	8.58e-02	9.90e-03	-2.75	-3.00683	-8.28e-01
8825_at	8.58e-02	9.90e-03	-2.75	-3.00695	-7.70e-01
23612_at	8.59e-02	9.92e-03	2.75	-3.00801	6.59e-01
102724731_at	8.59e-02	9.92e-03	-2.75	-3.00856	-9.96e-01
8554_at	8.59e-02	9.93e-03	-2.75	-3.00915	-4.14e-01
2948_at	8.59e-02	9.93e-03	-2.75	-3.00939	-9.20e-01
79188_at	8.60e-02	9.94e-03	2.75	-3.01057	7.88e-01
403278_at	8.61e-02	9.96e-03	-2.75	-3.01211	-3.08e-01
51411_at	8.62e-02	9.97e-03	2.75	-3.01274	9.42e-01
3553_at	8.62e-02	9.97e-03	2.75	-3.01288	1.53
23491_at	8.62e-02	9.98e-03	-2.75	-3.01345	-1.01
8744_at	8.62e-02	9.98e-03	2.75	-3.01352	5.21e-01
100287144_at	8.62e-02	9.98e-03	-2.75	-3.01431	-5.58e-01
3437_at	8.62e-02	9.99e-03	2.75	-3.01461	6.96e-01
100130776_at	8.62e-02	9.99e-03	2.75	-3.01514	8.46e-01
55658_at	8.64e-02	1.00e-02	2.75	-3.01693	7.95e-01
339201_at	8.64e-02	1.00e-02	2.75	-3.0179	1.08
101928937_at	8.65e-02	1.00e-02	-2.75	-3.01846	-3.29e-01
55275_at	8.65e-02	1.00e-02	2.75	-3.01956	5.13e-01
54600_at	8.65e-02	1.00e-02	-2.75	-3.01977	-1.84
5947_at	8.67e-02	1.01e-02	2.74	-3.02167	5.67e-01
57636_at	8.67e-02	1.01e-02	2.74	-3.02182	8.06e-01
7178_at	8.67e-02	1.01e-02	-2.74	-3.0224	-1.37
692214_at	8.67e-02	1.01e-02	-2.74	-3.02304	-1.35
10186_at	8.67e-02	1.01e-02	2.74	-3.02312	5.58e-01
1729_at	8.67e-02	1.01e-02	2.74	-3.02389	4.89e-01
23616_at	8.73e-02	1.02e-02	2.74	-3.0296	5.12e-01
79724_at	8.73e-02	1.02e-02	2.74	-3.02998	6.87e-01
10956_at	8.73e-02	1.02e-02	2.74	-3.03004	4.07e-01
340094_at	8.74e-02	1.02e-02	-2.74	-3.03235	-9.41e-01
84833_at	8.74e-02	1.02e-02	-2.74	-3.03242	-4.00e-01
377_at	8.74e-02	1.02e-02	2.74	-3.03258	3.85e-01
3607_at	8.75e-02	1.02e-02	2.74	-3.03341	5.50e-01
84197_at	8.75e-02	1.02e-02	2.74	-3.03483	8.65e-01
57150_at	8.75e-02	1.02e-02	-2.74	-3.03488	-1.06
5903_at	8.76e-02	1.02e-02	-2.74	-3.03548	-4.05e-01
9123_at	8.77e-02	1.02e-02	2.74	-3.0377	6.42e-01
374973_at	8.77e-02	1.02e-02	-2.74	-3.0379	-4.99e-01
22794_at	8.77e-02	1.02e-02	2.74	-3.03793	4.32e-01
151887_at	8.77e-02	1.03e-02	2.74	-3.03801	7.69e-01
6505_at	8.78e-02	1.03e-02	-2.74	-3.03889	-1.33
101928658_at	8.78e-02	1.03e-02	-2.74	-3.03942	-1.56
1453_at	8.80e-02	1.03e-02	2.74	-3.04212	4.71e-01
100113378_at	8.80e-02	1.03e-02	-2.73	-3.04259	-7.00e-01
101928020_at	8.81e-02	1.03e-02	-2.73	-3.04371	-1.13
100874188_at	8.81e-02	1.03e-02	-2.73	-3.04423	-9.68e-01
51614_at	8.81e-02	1.03e-02	2.73	-3.04455	4.05e-01
146512_at	8.81e-02	1.03e-02	2.73	-3.04456	6.77e-01
26027_at	8.81e-02	1.03e-02	-2.73	-3.04489	-9.51e-01
11120_at	8.82e-02	1.03e-02	2.73	-3.04655	5.53e-01
84815_at	8.82e-02	1.04e-02	-2.73	-3.04679	-6.90e-01
8672_at	8.82e-02	1.04e-02	2.73	-3.04696	3.56e-01
10535_at	8.83e-02	1.04e-02	2.73	-3.0479	6.68e-01
339500_at	8.83e-02	1.04e-02	-2.73	-3.04804	-8.62e-01
200058_at	8.83e-02	1.04e-02	2.73	-3.04842	8.51e-01
440993_at	8.84e-02	1.04e-02	-2.73	-3.05007	-8.81e-01
5986_at	8.85e-02	1.04e-02	2.73	-3.05124	7.36e-01
9790_at	8.85e-02	1.04e-02	2.73	-3.05204	7.93e-01
4331_at	8.86e-02	1.04e-02	-2.73	-3.05306	-5.40e-01
8570_at	8.86e-02	1.04e-02	2.73	-3.05382	4.51e-01
79084_at	8.86e-02	1.04e-02	2.73	-3.05426	5.84e-01
649946_at	8.86e-02	1.04e-02	-2.73	-3.05471	-9.04e-01
266977_at	8.86e-02	1.04e-02	-2.73	-3.05472	-7.44e-01
3611_at	8.86e-02	1.04e-02	2.73	-3.05476	4.34e-01
100505985_at	8.86e-02	1.04e-02	-2.73	-3.05497	-2.34
101928596_at	8.86e-02	1.05e-02	-2.73	-3.05546	-8.28e-01
6722_at	8.86e-02	1.05e-02	2.73	-3.05608	6.32e-01
79191_at	8.86e-02	1.05e-02	2.73	-3.05612	4.94e-01
79072_at	8.86e-02	1.05e-02	-2.73	-3.05632	-7.91e-01
101928834_at	8.86e-02	1.05e-02	-2.73	-3.05635	-4.49e-01
4179_at	8.86e-02	1.05e-02	-2.73	-3.05699	-2.97e-01
57226_at	8.86e-02	1.05e-02	2.73	-3.05701	4.48e-01
293_at	8.87e-02	1.05e-02	2.73	-3.05809	4.23e-01
285513_at	8.87e-02	1.05e-02	2.73	-3.0589	6.21e-01
60494_at	8.88e-02	1.05e-02	-2.73	-3.0594	-5.23e-01
994_at	8.88e-02	1.05e-02	2.73	-3.06011	5.97e-01
7410_at	8.89e-02	1.05e-02	2.73	-3.06098	6.97e-01
10609_at	8.91e-02	1.05e-02	2.73	-3.06323	5.04e-01
400752_at	8.91e-02	1.06e-02	-2.73	-3.06407	-6.03e-01
84885_at	8.91e-02	1.06e-02	2.73	-3.06417	6.37e-01
10618_at	8.93e-02	1.06e-02	2.72	-3.06696	4.82e-01
3183_at	8.93e-02	1.06e-02	-2.72	-3.067	-6.28e-01
84251_at	8.97e-02	1.06e-02	-2.72	-3.07103	-9.30e-01
101929591_at	8.98e-02	1.07e-02	-2.72	-3.07285	-5.74e-01
100507460_at	8.98e-02	1.07e-02	-2.72	-3.07324	-7.90e-01
389170_at	8.99e-02	1.07e-02	-2.72	-3.07389	-5.48e-01
3158_at	8.99e-02	1.07e-02	-2.72	-3.07411	-1.23
10632_at	8.99e-02	1.07e-02	-2.72	-3.07505	-5.64e-01
23086_at	9.00e-02	1.07e-02	-2.72	-3.0759	-9.65e-01
100507297_at	9.00e-02	1.07e-02	-2.72	-3.07618	-9.68e-01
55825_at	9.00e-02	1.07e-02	-2.72	-3.07622	-1.13
1475_at	9.00e-02	1.07e-02	2.72	-3.07749	1.21
5696_at	9.00e-02	1.07e-02	2.72	-3.07766	5.21e-01
137886_at	9.02e-02	1.07e-02	-2.72	-3.07929	-1.11
6814_at	9.02e-02	1.07e-02	-2.72	-3.0798	-5.01e-01
9648_at	9.02e-02	1.07e-02	-2.72	-3.08017	-4.50e-01
55556_at	9.02e-02	1.07e-02	-2.72	-3.08067	-8.44e-01
101928049_at	9.05e-02	1.08e-02	-2.72	-3.08321	-1.89
4043_at	9.05e-02	1.08e-02	2.72	-3.08402	5.56e-01
4946_at	9.05e-02	1.08e-02	2.72	-3.08448	3.36e-01
100505692_at	9.05e-02	1.08e-02	-2.72	-3.08462	-6.45e-01
283624_at	9.07e-02	1.08e-02	-2.71	-3.08652	-1.00
153020_at	9.08e-02	1.08e-02	2.71	-3.0883	6.43e-01
55663_at	9.08e-02	1.08e-02	2.71	-3.08867	6.21e-01
196_at	9.08e-02	1.08e-02	2.71	-3.08887	5.64e-01
224_at	9.08e-02	1.09e-02	-2.71	-3.08946	-8.26e-01
80315_at	9.09e-02	1.09e-02	-2.71	-3.09011	-4.48e-01
2040_at	9.09e-02	1.09e-02	2.71	-3.09125	5.30e-01
9122_at	9.09e-02	1.09e-02	-2.71	-3.09128	-7.21e-01
90580_at	9.09e-02	1.09e-02	2.71	-3.09129	4.48e-01
4037_at	9.11e-02	1.09e-02	2.71	-3.0932	5.56e-01
687_at	9.11e-02	1.09e-02	-2.71	-3.09383	-7.19e-01
8290_at	9.12e-02	1.09e-02	2.71	-3.09501	6.02e-01
51274_at	9.14e-02	1.10e-02	2.71	-3.09752	4.46e-01
55259_at	9.15e-02	1.10e-02	-2.71	-3.09828	-9.21e-01
221438_at	9.16e-02	1.10e-02	2.71	-3.09939	8.17e-01
221264_at	9.16e-02	1.10e-02	-2.71	-3.10041	-5.60e-01
6565_at	9.16e-02	1.10e-02	-2.71	-3.1007	-7.93e-01
7335_at	9.16e-02	1.10e-02	-2.71	-3.10096	-6.91e-01
21_at	9.16e-02	1.10e-02	2.71	-3.10102	7.70e-01
692088_at	9.16e-02	1.10e-02	-2.71	-3.10123	-1.74
780_at	9.16e-02	1.10e-02	2.71	-3.10162	6.19e-01
54825_at	9.17e-02	1.10e-02	-2.71	-3.10256	-1.11
5930_at	9.17e-02	1.10e-02	-2.71	-3.10267	-6.35e-01
78992_at	9.17e-02	1.10e-02	2.71	-3.10335	6.48e-01
101927675_at	9.17e-02	1.10e-02	-2.71	-3.10362	-5.70e-01
60625_at	9.18e-02	1.10e-02	-2.71	-3.10475	-6.84e-01
3159_at	9.18e-02	1.11e-02	2.71	-3.10572	7.06e-01
125476_at	9.18e-02	1.11e-02	2.71	-3.10582	6.92e-01
406997_at	9.19e-02	1.11e-02	-2.71	-3.10653	-8.64e-01
284611_at	9.19e-02	1.11e-02	2.71	-3.10691	1.04
654322_at	9.19e-02	1.11e-02	-2.71	-3.10743	-9.85e-01
51166_at	9.19e-02	1.11e-02	-2.70	-3.10809	-7.52e-01
117144_at	9.20e-02	1.11e-02	2.70	-3.10862	4.94e-01
5169_at	9.20e-02	1.11e-02	-2.70	-3.10901	-1.18
101929184_at	9.20e-02	1.11e-02	-2.70	-3.10965	-1.70
1808_at	9.20e-02	1.11e-02	2.70	-3.11013	4.33e-01
5925_at	9.21e-02	1.11e-02	2.70	-3.11129	3.78e-01
332_at	9.21e-02	1.11e-02	2.70	-3.11179	8.65e-01
10656_at	9.21e-02	1.11e-02	2.70	-3.11195	6.37e-01
6348_at	9.21e-02	1.11e-02	2.70	-3.11221	1.09
112942_at	9.21e-02	1.11e-02	-2.70	-3.11276	-5.87e-01
101928509_at	9.21e-02	1.11e-02	-2.70	-3.11282	-4.41e-01
51268_at	9.22e-02	1.12e-02	-2.70	-3.11418	-1.63
3672_at	9.23e-02	1.12e-02	2.70	-3.11538	5.17e-01
64080_at	9.23e-02	1.12e-02	-2.70	-3.11548	-8.74e-01
23078_at	9.23e-02	1.12e-02	-2.70	-3.11566	-8.31e-01
349136_at	9.23e-02	1.12e-02	2.70	-3.11655	4.98e-01
3753_at	9.23e-02	1.12e-02	-2.70	-3.11676	-7.72e-01
283_at	9.23e-02	1.12e-02	-2.70	-3.117	-8.34e-01
3012_at	9.23e-02	1.12e-02	2.70	-3.11712	1.46
83855_at	9.28e-02	1.13e-02	2.70	-3.12188	5.20e-01
9588_at	9.28e-02	1.13e-02	-2.70	-3.12291	-4.14e-01
55450_at	9.28e-02	1.13e-02	-2.70	-3.123	-6.62e-01
149018_at	9.29e-02	1.13e-02	-2.70	-3.12343	-4.57e-01
126526_at	9.29e-02	1.13e-02	2.70	-3.1245	5.02e-01
10180_at	9.30e-02	1.13e-02	-2.70	-3.12511	-5.65e-01
51594_at	9.30e-02	1.13e-02	-2.70	-3.12553	-4.09e-01
23082_at	9.30e-02	1.13e-02	2.70	-3.12574	5.85e-01
23331_at	9.31e-02	1.13e-02	2.70	-3.12721	7.23e-01
9961_at	9.31e-02	1.13e-02	2.70	-3.128	6.04e-01
8818_at	9.31e-02	1.13e-02	2.70	-3.12815	5.80e-01
54107_at	9.31e-02	1.13e-02	2.70	-3.12849	4.92e-01
4597_at	9.32e-02	1.14e-02	2.69	-3.13007	7.13e-01
7153_at	9.32e-02	1.14e-02	2.69	-3.13028	1.34
10866_at	9.32e-02	1.14e-02	2.69	-3.13068	7.08e-01
112_at	9.32e-02	1.14e-02	2.69	-3.13095	6.31e-01
56135_at	9.32e-02	1.14e-02	2.69	-3.13096	5.74e-01
6569_at	9.32e-02	1.14e-02	-2.69	-3.1312	-1.35
6773_at	9.33e-02	1.14e-02	2.69	-3.13189	4.37e-01
388789_at	9.33e-02	1.14e-02	-2.69	-3.13239	-4.21e-01
4192_at	9.33e-02	1.14e-02	2.69	-3.13249	6.70e-01
18_at	9.33e-02	1.14e-02	-2.69	-3.13334	-7.93e-01
26819_at	9.34e-02	1.14e-02	-2.69	-3.13379	-1.14
400242_at	9.35e-02	1.14e-02	-2.69	-3.1352	-1.19
207_at	9.36e-02	1.14e-02	2.69	-3.13665	7.09e-01
3068_at	9.36e-02	1.14e-02	2.69	-3.13717	4.39e-01
51123_at	9.40e-02	1.15e-02	-2.69	-3.14111	-5.06e-01
645030_at	9.42e-02	1.15e-02	-2.69	-3.1436	-6.51e-01
29922_at	9.43e-02	1.15e-02	-2.69	-3.1443	-4.40e-01
56138_at	9.43e-02	1.15e-02	-2.69	-3.14449	-5.96e-01
79683_at	9.44e-02	1.16e-02	2.69	-3.14589	5.30e-01
757_at	9.45e-02	1.16e-02	-2.69	-3.14779	-3.65e-01
16_at	9.46e-02	1.16e-02	2.69	-3.14859	4.13e-01
9827_at	9.46e-02	1.16e-02	2.69	-3.14874	7.17e-01
3237_at	9.49e-02	1.16e-02	2.68	-3.1516	6.51e-01
56255_at	9.49e-02	1.16e-02	2.68	-3.15239	5.71e-01
101927959_at	9.49e-02	1.16e-02	-2.68	-3.15275	-1.38
54776_at	9.49e-02	1.17e-02	2.68	-3.15335	5.85e-01
414919_at	9.49e-02	1.17e-02	2.68	-3.15379	4.54e-01
56996_at	9.49e-02	1.17e-02	2.68	-3.15384	5.53e-01
54386_at	9.49e-02	1.17e-02	2.68	-3.15387	3.88e-01
387119_at	9.51e-02	1.17e-02	-2.68	-3.15574	-4.91e-01
138429_at	9.51e-02	1.17e-02	-2.68	-3.15578	-4.43e-01
116_at	9.53e-02	1.17e-02	2.68	-3.15855	7.69e-01
7428_at	9.54e-02	1.17e-02	2.68	-3.15992	9.14e-01
10498_at	9.55e-02	1.17e-02	2.68	-3.16081	7.73e-01
163259_at	9.55e-02	1.18e-02	2.68	-3.16127	8.34e-01
79977_at	9.57e-02	1.18e-02	-2.68	-3.16282	-5.49e-01
64005_at	9.57e-02	1.18e-02	2.68	-3.1642	8.12e-01
987_at	9.57e-02	1.18e-02	-2.68	-3.16448	-4.83e-01
149371_at	9.57e-02	1.18e-02	2.68	-3.16458	4.74e-01
9993_at	9.57e-02	1.18e-02	2.68	-3.16494	6.08e-01
2260_at	9.57e-02	1.18e-02	2.68	-3.16512	5.00e-01
79899_at	9.57e-02	1.18e-02	2.68	-3.1652	6.37e-01
92_at	9.57e-02	1.18e-02	-2.68	-3.16543	-5.40e-01
339977_at	9.57e-02	1.18e-02	-2.68	-3.16564	-7.92e-01
51665_at	9.59e-02	1.18e-02	2.68	-3.16751	4.56e-01
100270804_at	9.59e-02	1.18e-02	-2.68	-3.16815	-5.49e-01
58487_at	9.59e-02	1.18e-02	-2.68	-3.16833	-6.54e-01
89894_at	9.59e-02	1.19e-02	-2.68	-3.16898	-8.10e-01
3996_at	9.60e-02	1.19e-02	2.68	-3.16977	5.17e-01
22852_at	9.60e-02	1.19e-02	-2.68	-3.17014	-7.89e-01
767609_at	9.60e-02	1.19e-02	-2.68	-3.17065	-6.48e-01
2982_at	9.60e-02	1.19e-02	2.68	-3.17086	7.01e-01
4090_at	9.62e-02	1.19e-02	-2.68	-3.17284	-5.92e-01
101928916_at	9.62e-02	1.19e-02	-2.67	-3.17306	-7.70e-01
91464_at	9.63e-02	1.19e-02	-2.67	-3.17461	-8.62e-01
1601_at	9.63e-02	1.19e-02	-2.67	-3.17463	-3.90e-01
101928430_at	9.63e-02	1.19e-02	-2.67	-3.17488	-8.59e-01
3801_at	9.64e-02	1.19e-02	2.67	-3.17562	6.41e-01
55751_at	9.64e-02	1.20e-02	-2.67	-3.17675	-5.31e-01
159090_at	9.66e-02	1.20e-02	2.67	-3.17806	5.60e-01
4686_at	9.66e-02	1.20e-02	-2.67	-3.17895	-5.60e-01
441502_at	9.66e-02	1.20e-02	2.67	-3.17897	5.09e-01
51265_at	9.67e-02	1.20e-02	-2.67	-3.18055	-6.73e-01
308_at	9.68e-02	1.20e-02	2.67	-3.18139	4.37e-01
55667_at	9.68e-02	1.20e-02	-2.67	-3.18173	-3.97e-01
23543_at	9.68e-02	1.20e-02	2.67	-3.18258	3.93e-01
5104_at	9.68e-02	1.20e-02	-2.67	-3.18277	-1.28
301_at	9.68e-02	1.20e-02	2.67	-3.18278	7.86e-01
1397_at	9.68e-02	1.20e-02	2.67	-3.18284	5.09e-01
140688_at	9.68e-02	1.20e-02	2.67	-3.18288	4.20e-01
100506243_at	9.68e-02	1.20e-02	-2.67	-3.18309	-1.41
2760_at	9.68e-02	1.20e-02	2.67	-3.18353	4.57e-01
862_at	9.68e-02	1.21e-02	2.67	-3.18372	7.80e-01
5071_at	9.68e-02	1.21e-02	-2.67	-3.18482	-7.92e-01
84848_at	9.68e-02	1.21e-02	-2.67	-3.18502	-9.25e-01
200523_at	9.68e-02	1.21e-02	-2.67	-3.18528	-3.92e-01
23274_at	9.69e-02	1.21e-02	-2.67	-3.18653	-4.40e-01
170384_at	9.71e-02	1.21e-02	2.67	-3.18832	5.74e-01
100126302_at	9.71e-02	1.21e-02	-2.67	-3.18874	-1.15
64922_at	9.73e-02	1.21e-02	-2.67	-3.19067	-1.85
100130742_at	9.74e-02	1.22e-02	-2.67	-3.19164	-4.93e-01
5819_at	9.74e-02	1.22e-02	2.67	-3.19232	6.26e-01
6609_at	9.74e-02	1.22e-02	2.67	-3.19265	5.77e-01
7064_at	9.74e-02	1.22e-02	2.67	-3.19295	5.76e-01
65249_at	9.77e-02	1.22e-02	2.66	-3.19563	5.16e-01
4129_at	9.79e-02	1.22e-02	-2.66	-3.19744	-9.12e-01
101928134_at	9.80e-02	1.23e-02	-2.66	-3.19863	-7.50e-01
100170841_at	9.80e-02	1.23e-02	2.66	-3.19913	4.41e-01
7978_at	9.80e-02	1.23e-02	-2.66	-3.19919	-7.11e-01
4001_at	9.80e-02	1.23e-02	2.66	-3.20048	1.11
101060684_at	9.80e-02	1.23e-02	-2.66	-3.20107	-1.06
51293_at	9.80e-02	1.23e-02	2.66	-3.20114	6.80e-01
83758_at	9.80e-02	1.23e-02	-2.66	-3.20135	-1.40
729739_at	9.80e-02	1.23e-02	-2.66	-3.20198	-7.36e-01
25862_at	9.80e-02	1.23e-02	-2.66	-3.20199	-4.86e-01
64943_at	9.80e-02	1.23e-02	2.66	-3.20226	6.88e-01
55666_at	9.80e-02	1.23e-02	2.66	-3.20226	5.86e-01
157247_at	9.80e-02	1.23e-02	2.66	-3.20244	8.46e-01
9056_at	9.81e-02	1.23e-02	-2.66	-3.20317	-1.03
170394_at	9.82e-02	1.23e-02	2.66	-3.20444	6.00e-01
2180_at	9.83e-02	1.23e-02	-2.66	-3.20538	-7.72e-01
8303_at	9.83e-02	1.24e-02	2.66	-3.20581	8.37e-01
9373_at	9.83e-02	1.24e-02	2.66	-3.20637	5.25e-01
25790_at	9.83e-02	1.24e-02	-2.66	-3.20654	-5.61e-01
401474_at	9.83e-02	1.24e-02	-2.66	-3.20678	-8.31e-01
28526_at	9.83e-02	1.24e-02	2.66	-3.20744	1.38
101927257_at	9.83e-02	1.24e-02	-2.66	-3.20795	-6.43e-01
728780_at	9.83e-02	1.24e-02	-2.66	-3.20796	-5.83e-01
4688_at	9.85e-02	1.24e-02	2.66	-3.21018	1.20
6492_at	9.86e-02	1.24e-02	-2.66	-3.21112	-9.68e-01
4542_at	9.87e-02	1.24e-02	2.66	-3.21224	7.65e-01
64756_at	9.87e-02	1.24e-02	-2.66	-3.21269	-5.35e-01
574506_at	9.88e-02	1.25e-02	-2.66	-3.21356	-1.33
390616_at	9.88e-02	1.25e-02	2.66	-3.21372	5.08e-01
11338_at	9.89e-02	1.25e-02	2.66	-3.21469	5.25e-01
1582_at	9.89e-02	1.25e-02	-2.66	-3.21527	-1.28
6330_at	9.89e-02	1.25e-02	2.66	-3.21527	7.88e-01
693230_at	9.89e-02	1.25e-02	-2.66	-3.21583	-1.05
7010_at	9.89e-02	1.25e-02	2.66	-3.2161	7.14e-01
84435_at	9.89e-02	1.25e-02	2.65	-3.21632	3.87e-01
1417_at	9.89e-02	1.25e-02	-2.65	-3.217	-8.01e-01
55120_at	9.91e-02	1.25e-02	-2.65	-3.21886	-8.13e-01
122616_at	9.91e-02	1.25e-02	-2.65	-3.21956	-5.78e-01
56965_at	9.92e-02	1.26e-02	-2.65	-3.22021	-6.46e-01
401097_at	9.93e-02	1.26e-02	2.65	-3.22191	4.83e-01
6919_at	9.93e-02	1.26e-02	2.65	-3.22214	5.47e-01
9849_at	9.95e-02	1.26e-02	-2.65	-3.22342	-6.89e-01
102724578_at	9.95e-02	1.26e-02	-2.65	-3.22414	-4.88e-01
116461_at	9.95e-02	1.26e-02	-2.65	-3.22428	-4.52e-01
27351_at	9.95e-02	1.26e-02	2.65	-3.22429	5.49e-01
55339_at	9.98e-02	1.27e-02	-2.65	-3.2274	-4.05e-01
7073_at	9.98e-02	1.27e-02	-2.65	-3.2277	-5.00e-01
4615_at	9.98e-02	1.27e-02	2.65	-3.22829	8.35e-01
100131187_at	9.99e-02	1.27e-02	-2.65	-3.22963	-8.37e-01
8994_at	1.00e-01	1.27e-02	2.65	-3.2311	8.41e-01
339230_at	1.00e-01	1.27e-02	2.65	-3.23387	5.64e-01
100507008_at	1.00e-01	1.28e-02	-2.65	-3.23447	-1.44
761_at	1.00e-01	1.28e-02	-2.65	-3.23498	-5.42e-01
283177_at	1.01e-01	1.28e-02	-2.65	-3.23643	-9.96e-01
3453_at	1.01e-01	1.28e-02	-2.65	-3.23655	-6.21e-01
101927229_at	1.01e-01	1.28e-02	2.65	-3.23683	5.05e-01
126859_at	1.01e-01	1.28e-02	-2.65	-3.23717	-4.34e-01
10772_at	1.01e-01	1.28e-02	-2.64	-3.23885	-5.11e-01
100616190_at	1.01e-01	1.28e-02	-2.64	-3.2394	-9.51e-01
1650_at	1.01e-01	1.28e-02	2.64	-3.24085	3.80e-01
55132_at	1.01e-01	1.28e-02	-2.64	-3.24117	-5.84e-01
7365_at	1.01e-01	1.29e-02	-2.64	-3.24274	-6.71e-01
