ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_3183990	0.9997	0.27999009	-1.0939011	-4.707	-0.13891547	NA		
ILMN_1803423	0.9997	0.2800001	-1.0938781	-4.707	-0.21700697	47078220	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6
ILMN_1803248	0.9997	0.28001195	1.0938507	-4.707	0.12284606	NA		
ILMN_1653103	0.9997	0.28003613	1.093795	-4.707	0.14034867	748983174	CNBD2	cyclic nucleotide binding domain containing 2
ILMN_3218306	0.9997	0.28004064	1.0937846	-4.707	0.16207111	261598991	LINC00863	long intergenic non-protein coding RNA 863
ILMN_3310241	0.9997	0.28005615	-1.0937489	-4.707	-0.15049511	269847246	MIR548F3	microRNA 548f-3
ILMN_1809998	0.9997	0.28005955	-1.093741	-4.707	-0.19817503	NA		
ILMN_1736650	0.9997	0.28006081	1.0937381	-4.707	0.15868611	98986458	KDM4A	lysine demethylase 4A
ILMN_1902689	0.9997	0.28006092	-1.0937379	-4.707	-0.12935386	34527483		
ILMN_1788421	0.9997	0.28006356	-1.0937318	-4.707	-0.17028789	333440482	KCNK15	potassium two pore domain channel subfamily K member 15
ILMN_1716838	0.9997	0.28009665	1.0936555	-4.707	0.20878722	218749818	SPATC1L	spermatogenesis and centriole associated 1-like
ILMN_1765773	0.9997	0.28011455	-1.0936142	-4.707	-0.13211828	540344513	DTHD1	death domain containing 1
ILMN_1700081	0.9997	0.28016997	-1.0934865	-4.707	-0.23294703	331999952	FST	follistatin
ILMN_1789089	0.9997	0.28020244	-1.0934117	-4.707	-0.18868297	299890881	DCTN1	dynactin subunit 1
ILMN_1792620	0.9997	0.28020462	1.0934067	-4.707	0.18768633	961349604	THG1L	tRNA-histidine guanylyltransferase 1 like
ILMN_3237936	0.9997	0.28020761	1.0933998	-4.707	0.12427767	333944026	DHRS7C	dehydrogenase/reductase 7C
ILMN_1812946	0.9997	0.28022073	-1.0933696	-4.707	-0.13139503	116063555	GPR88	G protein-coupled receptor 88
ILMN_1744919	0.9997	0.2802349	-1.0933369	-4.707	-0.13212136	NA		
ILMN_2357419	0.9997	0.28024164	1.0933214	-4.707	0.15089025	542133072	LILRA5	leukocyte immunoglobulin like receptor A5
ILMN_1783024	0.9997	0.28024248	-1.0933195	-4.707	-0.14994519	NA		
ILMN_1694738	0.9997	0.28025629	-1.0932876	-4.707	-0.14504808	NA		
ILMN_3284771	0.9997	0.28025675	1.0932866	-4.707	0.11489547	NA		
ILMN_3251662	0.9997	0.28027408	-1.0932466	-4.707	-0.27857986	189217862	HINT3	histidine triad nucleotide binding protein 3
ILMN_1685792	0.9997	0.28028636	1.0932183	-4.707	0.16537422	66346707	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1
ILMN_1771538	0.9997	0.28031458	1.0931533	-4.707	0.162312	289547756	PSCA	prostate stem cell antigen
ILMN_1796511	0.9997	0.2803397	-1.0930955	-4.707	-0.16318722	118421088	CHD2	chromodomain helicase DNA binding protein 2
ILMN_3248640	0.9997	0.28041455	-1.0929231	-4.708	-0.15144242	NA		
ILMN_1685002	0.9997	0.28044811	1.0928458	-4.708	0.18996828	73858574	RCE1	Ras converting CAAX endopeptidase 1
ILMN_1709635	0.9997	0.28046137	1.0928153	-4.708	0.20563203	312433994	SLC38A11	solute carrier family 38 member 11
ILMN_3226663	0.9997	0.28048381	1.0927636	-4.708	0.21705725	226529339	ZNF876P	zinc finger protein 876, pseudogene
ILMN_1733157	0.9997	0.28049878	-1.0927291	-4.708	-0.13009572	221316730	THSD1	thrombospondin type 1 domain containing 1
ILMN_1734608	0.9997	0.28052569	1.0926672	-4.708	0.19573664	188528664	ZNF77	zinc finger protein 77
ILMN_1858791	0.9997	0.2805261	1.0926662	-4.708	0.21599044	3367305		
ILMN_2383383	0.9997	0.28055952	-1.0925893	-4.708	-0.18870617	323363014	PIR	pirin
ILMN_1665040	0.9997	0.28055998	-1.0925882	-4.708	-0.17648733	295148136	RBMS3	RNA binding motif single stranded interacting protein 3
ILMN_2240811	0.9997	0.28057108	-1.0925627	-4.708	-0.10933569	NA		
ILMN_1693738	0.9997	0.28062805	-1.0924315	-4.708	-0.14912553	315013576	CTSE	cathepsin E
ILMN_3230102	0.9997	0.28064111	1.0924015	-4.708	0.14307528	223633889	SHISA7	shisa family member 7
ILMN_1719303	0.9997	0.28065354	-1.0923728	-4.708	-0.14652631	121256637	P4HB	prolyl 4-hydroxylase subunit beta
ILMN_1704173	0.9997	0.28070247	1.0922602	-4.708	0.14853861	226437566	AIFM3	apoptosis inducing factor, mitochondria associated 3
ILMN_1664698	0.9997	0.2807047	-1.0922551	-4.708	-0.17935442	224809227	UNC119	unc-119 lipid binding chaperone
ILMN_1742179	0.9997	0.2807089	-1.0922455	-4.708	-0.15108825	NA		
ILMN_1727592	0.9997	0.28071961	-1.0922208	-4.708	-0.13079725	557129003	FRMD5	FERM domain containing 5
ILMN_2140191	0.9997	0.28072736	1.092203	-4.708	0.11307411	52317199	OR2M3	olfactory receptor family 2 subfamily M member 3
ILMN_3248309	0.9997	0.28074919	1.0921527	-4.708	0.15791178	NA		
ILMN_2390472	0.9997	0.28077046	1.0921038	-4.708	0.24017806	197333813	TTC14	tetratricopeptide repeat domain 14
ILMN_3247152	0.9997	0.2808248	1.0919788	-4.708	0.15548056	191252813	RIMBP3B	RIMS binding protein 3B
ILMN_3206804	0.9997	0.28082653	1.0919748	-4.708	0.27343122	565671813	LINC01018	long intergenic non-protein coding RNA 1018
ILMN_1652392	0.9997	0.28083258	-1.0919609	-4.708	-0.13591647	NA		
ILMN_1662497	0.9997	0.28085005	1.0919207	-4.708	0.57335756	15812204	KRTAP3-2	keratin associated protein 3-2
ILMN_1779825	0.9997	0.28086814	-1.091879	-4.708	-0.12252083	208022689	PRDM2	PR/SET domain 2
ILMN_1652756	0.9997	0.28087202	-1.0918701	-4.708	-0.13005767	NA		
ILMN_1697691	0.9997	0.28092219	-1.0917547	-4.708	-0.13228336	NA		
ILMN_3218786	0.9997	0.28092634	-1.0917452	-4.708	-0.11298953	NA		
ILMN_1725554	0.9997	0.28092865	1.0917399	-4.708	0.14080611	734520290	DNAJC5G	DnaJ heat shock protein family (Hsp40) member C5 gamma
ILMN_1816948	0.9997	0.28099821	1.0915799	-4.709	0.16610925	27846940		
ILMN_1877039	0.9997	0.28101016	-1.0915524	-4.709	-0.16020703	24043868		
ILMN_2412046	0.9997	0.2810607	1.0914362	-4.709	0.1307455	301897807	TRIM54	tripartite motif containing 54
ILMN_1750496	0.9997	0.28108409	-1.0913824	-4.709	-0.24585178	66932930	ZBTB16	zinc finger and BTB domain containing 16
ILMN_1793523	0.9997	0.28112425	1.0912901	-4.709	0.13932164	527122096	GABRQ	gamma-aminobutyric acid type A receptor theta subunit
ILMN_1658381	0.9997	0.28113023	1.0912763	-4.709	0.12735994	NA		
ILMN_2236726	0.9997	0.28114904	1.0912331	-4.709	0.14172486	122692280	TMEM200C	transmembrane protein 200C
ILMN_3225432	0.9997	0.28116096	1.0912057	-4.709	0.14374494	207028613	LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3
ILMN_1834569	0.9997	0.2812189	-1.0910725	-4.709	-0.17952161	3961903		
ILMN_1667535	0.9997	0.28122884	-1.0910497	-4.709	-0.13744872	NA		
ILMN_1889555	0.9997	0.28124414	-1.0910145	-4.709	-0.18858564	NA		
ILMN_1653133	0.9997	0.28124956	-1.0910021	-4.709	-0.28996147	193083140	SH3D19	SH3 domain containing 19
ILMN_1674050	0.9997	0.28125658	-1.0909859	-4.709	-0.17772572	661567383	COL8A2	collagen type VIII alpha 2 chain
ILMN_1758938	0.9997	0.28127426	1.0909453	-4.709	0.16129436	111074527	SLC31A2	solute carrier family 31 member 2
ILMN_1799168	0.9997	0.2812894	-1.0909105	-4.709	-0.13359417	302371204	LOC646938	TBC1 domain family member 2B pseudogene
ILMN_1741228	0.9997	0.28143246	1.0905818	-4.709	0.14104356	NA		
ILMN_1780711	0.9997	0.28147451	-1.0904852	-4.709	-0.27123156	NA		
ILMN_1795325	0.9997	0.28148283	-1.0904661	-4.709	-0.62578653	63054873	ACTG2	actin, gamma 2, smooth muscle, enteric
ILMN_1733555	0.9997	0.28151832	-1.0903846	-4.709	-0.15879458	92110024	PQLC2	PQ loop repeat containing 2
ILMN_3248759	0.9997	0.2815203	1.09038	-4.709	0.10082264	NA		
ILMN_1792726	0.9997	0.28152557	1.0903679	-4.709	0.14465619	145312255	TDRKH	tudor and KH domain containing
ILMN_1663142	0.9997	0.2815368	-1.0903422	-4.709	-0.21060819	189181661	CLEC12A	C-type lectin domain family 12 member A
ILMN_2243516	0.9997	0.28153723	1.0903412	-4.709	0.34094036	501355150	C11orf63	chromosome 11 open reading frame 63
ILMN_3253857	0.9997	0.28156356	1.0902807	-4.709	0.13182819	NA		
ILMN_1762262	0.9997	0.28157318	1.0902586	-4.709	0.25249094	325651989	PKIA	protein kinase (cAMP-dependent, catalytic) inhibitor alpha
ILMN_1655748	0.9997	0.28160653	-1.090182	-4.709	-0.16455953	144226213	ZSCAN31	zinc finger and SCAN domain containing 31
ILMN_1756634	0.9997	0.28163312	-1.090121	-4.709	-0.14701456	NA		
ILMN_1758424	0.9997	0.28164266	1.0900991	-4.709	0.12504222	NA		
ILMN_1842568	0.9997	0.28164315	-1.090098	-4.709	-0.11175472	2183936		
ILMN_1722732	0.9997	0.28165676	-1.0900667	-4.71	-0.12128106	38787940	TNS2	tensin 2
ILMN_1664449	0.9997	0.28167102	1.090034	-4.71	0.15034364	215276967	ALG5	ALG5, dolichyl-phosphate beta-glucosyltransferase
ILMN_1806979	0.9997	0.28167948	-1.0900145	-4.71	-0.16487453	218083972	SLCO1A2	solute carrier organic anion transporter family member 1A2
ILMN_1788142	0.9997	0.28170259	-1.0899615	-4.71	-0.15156761	NA		
ILMN_1674190	0.9997	0.28171709	1.0899282	-4.71	0.13770478	NA		
ILMN_1791226	0.9997	0.28173036	-1.0898978	-4.71	-0.16700058	329112581	NXN	nucleoredoxin
ILMN_3236801	0.9997	0.28174032	-1.0898749	-4.71	-0.09914194	NA		
ILMN_1839719	0.9997	0.28175001	1.0898526	-4.71	0.14812461	10437628	LOC102724002	uncharacterized LOC102724002
ILMN_1798581	0.9997	0.28179479	1.0897499	-4.71	0.29546792	528078332	MCM8	minichromosome maintenance 8 homologous recombination repair factor
ILMN_1661788	0.9997	0.28180374	-1.0897293	-4.71	-0.12835556	17402918	WNT5B	Wnt family member 5B
ILMN_1680777	0.9997	0.28182695	1.089676	-4.71	0.13400694	117306180	MAP2K3	mitogen-activated protein kinase kinase 3
ILMN_1693242	0.9997	0.28182959	1.08967	-4.71	0.24244186	21687251	ZNF296	zinc finger protein 296
ILMN_1786843	0.9997	0.28183372	1.0896605	-4.71	0.15246486	594140640	KCTD13	potassium channel tetramerization domain containing 13
ILMN_1842913	0.9997	0.28189552	1.0895187	-4.71	0.15165453	7377097		
ILMN_2264681	0.9997	0.28195844	-1.0893743	-4.71	-0.16128631	344030194	LETMD1	LETM1 domain containing 1
ILMN_2409596	0.9997	0.28197187	1.0893435	-4.71	0.16803128	289547525	RAB11FIP1	RAB11 family interacting protein 1
ILMN_1668983	0.9997	0.28200318	-1.0892717	-4.71	-0.11065783	116734707	ACVR2B	activin A receptor type 2B
ILMN_3284517	0.9997	0.28202946	-1.0892114	-4.71	-0.11051992	NA		
ILMN_1914949	0.9997	0.28205924	-1.0891431	-4.71	-0.1202405	3426831		
ILMN_1784300	0.9997	0.28205968	1.0891421	-4.71	0.18634294	514052657	TUBA4A	tubulin alpha 4a
ILMN_3274578	0.9997	0.28206804	1.0891229	-4.71	0.19466136	NA		
ILMN_1713936	0.9997	0.28207082	1.0891166	-4.71	0.13006372	94538358	GOLGA6B	golgin A6 family member B
ILMN_1722829	0.9997	0.28208145	-1.0890922	-4.71	-0.20343497	94983916	HLF	HLF, PAR bZIP transcription factor
ILMN_2116516	0.9997	0.2821108	-1.0890249	-4.71	-0.15344894	302058285	SCRN3	secernin 3
ILMN_3251555	0.9997	0.28215053	-1.0889338	-4.71	-0.15363875	190194364	MTPAP	mitochondrial poly(A) polymerase
ILMN_1720833	0.9997	0.28218852	1.0888467	-4.71	0.12592158	723276205	C2orf48	chromosome 2 open reading frame 48
ILMN_1782538	0.9997	0.2821929	-1.0888366	-4.71	-0.2703545	240849334	VIM	vimentin
ILMN_1715930	0.9997	0.28219856	1.0888236	-4.71	0.16056419	NA		
ILMN_3230157	0.9997	0.28220342	1.0888125	-4.71	0.15108644	195539373	PACRGL	PARK2 coregulated like
ILMN_1774585	0.9997	0.28220805	-1.0888019	-4.71	-0.14011922	73622123	CASP4	caspase 4
ILMN_1691860	0.9997	0.28222852	-1.0887549	-4.71	-0.28776586	384475545	SPRY1	sprouty RTK signaling antagonist 1
ILMN_1678116	0.9997	0.28224443	-1.0887185	-4.71	-0.15950475	284055286	XAGE1E	X antigen family member 1E
ILMN_3244100	0.9997	0.28224726	1.088712	-4.71	0.17368836	146262006	FOXD4L6	forkhead box D4-like 6
ILMN_1653660	0.9997	0.28228958	-1.088615	-4.71	-0.13574125	NA		
ILMN_2298366	0.9997	0.28229946	1.0885923	-4.711	0.12565758	306140488	TLR10	toll like receptor 10
ILMN_1774250	0.9997	0.28230897	1.0885705	-4.711	0.13367431	167614491	BPIFA1	BPI fold containing family A member 1
ILMN_2350357	0.9997	0.28232143	1.088542	-4.711	0.16850703	NA		
ILMN_3282138	0.9997	0.28232457	-1.0885348	-4.711	-0.15443506	262359906	C11orf91	chromosome 11 open reading frame 91
ILMN_1751625	0.9997	0.28235955	-1.0884546	-4.711	-0.15939817	73486648	MS4A3	membrane spanning 4-domains A3
ILMN_1753903	0.9997	0.28236005	-1.0884534	-4.711	-0.16643678	274321461	C1GALT1C1	C1GALT1 specific chaperone 1
ILMN_3280416	0.9997	0.2823873	-1.088391	-4.711	-0.12287006	295849284	MSC-AS1	MSC antisense RNA 1
ILMN_2374249	0.9997	0.28240843	1.0883426	-4.711	0.122278	153281166	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
ILMN_1811736	0.9997	0.28242732	-1.0882993	-4.711	-0.13476103	34222283	ENTHD1	ENTH domain containing 1
ILMN_1769390	0.9997	0.28243346	-1.0882852	-4.711	-0.16378539	269315864	ABHD15	abhydrolase domain containing 15
ILMN_1654563	0.9997	0.28245621	1.0882331	-4.711	0.28110275	183603932	EFNB1	ephrin B1
ILMN_1793686	0.9997	0.28247678	-1.088186	-4.711	-0.12910458	224589122	LOC399815	chromosome 10 open reading frame 88 pseudogene
ILMN_1912513	0.9997	0.28248278	-1.0881722	-4.711	-0.22038219	2743389	LINC01177	long intergenic non-protein coding RNA 1177
ILMN_1734486	0.9997	0.28251883	-1.0880896	-4.711	-0.23869394	663429609	TSEN15	tRNA splicing endonuclease subunit 15
ILMN_2319994	0.9997	0.28253028	1.0880634	-4.711	0.10599811	76496471	RPL3	ribosomal protein L3
ILMN_3302233	0.9997	0.28254925	1.0880199	-4.711	0.14948117	NA		
ILMN_1737950	0.9997	0.28256921	-1.0879742	-4.711	-0.13087508	NA		
ILMN_1710514	0.9997	0.28261254	1.087875	-4.711	0.21610928	164664507	BCL3	B-cell CLL/lymphoma 3
ILMN_1693319	0.9997	0.28263295	1.0878282	-4.711	0.11094783	189217902	EYA4	EYA transcriptional coactivator and phosphatase 4
ILMN_3199787	0.9997	0.28264065	1.0878106	-4.711	0.1417425	NA		
ILMN_1689624	0.9997	0.28264778	1.0877942	-4.711	0.16202228	387849370	MINA	MYC induced nuclear antigen
ILMN_2359742	0.9997	0.28265215	-1.0877842	-4.711	-0.26828778	955080237	CTSB	cathepsin B
ILMN_1708463	0.9997	0.28267783	1.0877254	-4.711	0.13561572	514052662	UBE2E3	ubiquitin conjugating enzyme E2 E3
ILMN_3282786	0.9997	0.28273145	-1.0876026	-4.711	-0.34581939	NA		
ILMN_1741985	0.9997	0.28276524	1.0875253	-4.711	0.23815083	100816406	BBS10	Bardet-Biedl syndrome 10
ILMN_1708916	0.9997	0.28278686	-1.0874758	-4.711	-0.160576	745399089	PDZD4	PDZ domain containing 4
ILMN_1658556	0.9997	0.28281079	-1.087421	-4.711	-0.14518853	NA		
ILMN_1735701	0.9997	0.28282801	-1.0873816	-4.711	-0.18476964	NA		
ILMN_1756152	0.9997	0.28283849	1.0873576	-4.711	0.17953233	335892876	MFSD11	major facilitator superfamily domain containing 11
ILMN_1753439	0.9997	0.28284114	1.0873515	-4.711	0.35596158	171916096	RPTN	repetin
ILMN_1726512	0.9997	0.28289067	1.0872381	-4.711	0.16022217	63176660	ZSCAN2	zinc finger and SCAN domain containing 2
ILMN_1658187	0.9997	0.28294092	1.0871232	-4.711	0.13513272	157837983	KAZN	kazrin, periplakin interacting protein
ILMN_1692652	0.9997	0.28296012	-1.0870792	-4.712	-0.14352219	118600994	CFC1B	cripto, FRL-1, cryptic family 1B
ILMN_1887865	0.9997	0.2830146	-1.0869545	-4.712	-0.14487169	872725120	PRDM9	PR/SET domain 9
ILMN_1655250	0.9997	0.28302595	1.0869286	-4.712	0.12444144	NA		
ILMN_1716822	0.9997	0.28303377	1.0869107	-4.712	0.75946486	153218551	KRTAP9-8	keratin associated protein 9-8
ILMN_2233229	0.9997	0.28303469	1.0869086	-4.712	0.34350964	148539589	FLG2	filaggrin family member 2
ILMN_1772981	0.9997	0.28311527	1.0867242	-4.712	0.15262583	194248096	EPN1	epsin 1
ILMN_1888609	0.9997	0.28314881	-1.0866475	-4.712	-0.17217217	12613834		
ILMN_1684016	0.9997	0.28316599	1.0866082	-4.712	0.12128058	46094082	TMEM257	transmembrane protein 257
ILMN_1787469	0.9997	0.28317769	1.0865814	-4.712	0.18178053	NA		
ILMN_1653927	0.9997	0.28318875	1.0865561	-4.712	0.13870789	22546028	SNORD83A	small nucleolar RNA, C/D box 83A
ILMN_1740035	0.9997	0.28323314	-1.0864546	-4.712	-0.16276742	110347454	POU4F2	POU class 4 homeobox 2
ILMN_2365410	0.9997	0.28323392	1.0864528	-4.712	0.15885967	111154072	TRNAU1AP	tRNA selenocysteine 1 associated protein 1
ILMN_1761646	0.9997	0.28323811	1.0864433	-4.712	0.13794392	14196446	PCDHGA10	protocadherin gamma subfamily A, 10
ILMN_1722884	0.9997	0.28324041	1.086438	-4.712	0.14150728	NA		
ILMN_1742947	0.9997	0.28324848	1.0864195	-4.712	0.43758303	238624165	SEC14L4	SEC14 like lipid binding 4
ILMN_2084059	0.9997	0.28329223	-1.0863195	-4.712	-0.16566314	225579059	SLC12A4	solute carrier family 12 member 4
ILMN_1705208	0.9997	0.2833144	1.0862688	-4.712	0.13516261	49249976	ATP1A4	ATPase Na+/K+ transporting subunit alpha 4
ILMN_1684541	0.9997	0.2833251	-1.0862443	-4.712	-0.13892592	NA		
ILMN_1750288	0.9997	0.28334729	1.0861936	-4.712	0.14922928	NA		
ILMN_1697857	0.9997	0.28335204	1.0861828	-4.712	0.14873997	NA		
ILMN_3166721	0.9997	0.28337541	1.0861293	-4.712	0.14810678	103488726		
ILMN_3269995	0.9997	0.28339019	1.0860955	-4.712	0.14822831	NA		
ILMN_1713342	0.9997	0.28339704	-1.0860799	-4.712	-0.18921442	NA		
ILMN_2226763	0.9997	0.28340218	1.0860681	-4.712	0.13758006	527761167	H2AFB2	H2A histone family member B2
ILMN_1660217	0.9997	0.28341613	1.0860362	-4.712	0.15743397	222080094	HCRTR1	hypocretin receptor 1
ILMN_2268556	0.9997	0.28343348	-1.0859966	-4.712	-0.12412342	21493036	AKAP4	A-kinase anchoring protein 4
ILMN_2338268	0.9997	0.28348898	1.0858697	-4.712	0.13151339	NA		
ILMN_1852179	0.9997	0.2835138	1.085813	-4.712	0.15391372	27882496		
ILMN_2153373	0.9997	0.2835395	1.0857543	-4.712	0.15198094	345478653	LRBA	LPS responsive beige-like anchor protein
ILMN_1805376	0.9997	0.28357093	1.0856825	-4.712	0.13756489	806776636	KCNJ6	potassium voltage-gated channel subfamily J member 6
ILMN_1868265	0.9997	0.28362173	1.0855664	-4.713	0.11546717	NA		
ILMN_1698386	0.9997	0.28363939	1.085526	-4.713	0.11292331	1042779818	NEK9	NIMA related kinase 9
ILMN_2269092	0.9997	0.28368299	-1.0854264	-4.713	-0.16769631	335057564	MANEA	mannosidase endo-alpha
ILMN_2095078	0.9997	0.28373128	1.0853161	-4.713	0.11606258	121949801	CT47A1	cancer/testis antigen family 47, member A1
ILMN_2254574	0.9997	0.28373143	-1.0853158	-4.713	-0.11639375	297206865	ZDHHC9	zinc finger DHHC-type containing 9
ILMN_3229770	0.9997	0.28376921	1.0852295	-4.713	0.2298145	160420325	SKP1	S-phase kinase-associated protein 1
ILMN_2367710	0.9997	0.28378588	-1.0851914	-4.713	-0.173164	47132590	PKN1	protein kinase N1
ILMN_1662751	0.9997	0.28381324	1.085129	-4.713	0.12205144	NA		
ILMN_1788203	0.9997	0.28382562	-1.0851007	-4.713	-0.20412714	105990525	HEY1	hes related family bHLH transcription factor with YRPW motif 1
ILMN_3175797	0.9997	0.28383371	1.0850822	-4.713	0.12788539	NA		
ILMN_1805673	0.9997	0.28386792	1.0850041	-4.713	0.15923822	304307764	ALKBH4	alkB homolog 4, lysine demethylase
ILMN_3308793	0.9997	0.28388281	-1.0849701	-4.713	-0.13937592	262206215	MIR934	microRNA 934
ILMN_1790211	0.9997	0.28393458	-1.0848519	-4.713	-0.20266728	392583872	C7orf57	chromosome 7 open reading frame 57
ILMN_1740292	0.9997	0.28393886	-1.0848421	-4.713	-0.12155375	328887886	PANK1	pantothenate kinase 1
ILMN_1738694	0.9997	0.28397159	1.0847674	-4.713	0.14878394	NA		
ILMN_1651404	0.9997	0.28401043	-1.0846787	-4.713	-0.14143611	530788319	LILRA6	leukocyte immunoglobulin like receptor A6
ILMN_2286574	0.9997	0.28401839	1.0846606	-4.713	0.15994528	156547125	EPHA3	EPH receptor A3
ILMN_1663427	0.9997	0.28402754	-1.0846397	-4.713	-0.153754	NA		
ILMN_2082865	0.9997	0.28403469	-1.0846234	-4.713	-0.25457622	269847239	PLLP	plasmolipin
ILMN_1706901	0.9997	0.28405801	-1.0845702	-4.713	-0.13008336	116734701	HOXD13	homeobox D13
ILMN_1806330	0.9997	0.28406228	1.0845604	-4.713	0.14053158	1008909347	C17orf78	chromosome 17 open reading frame 78
ILMN_1873373	0.9997	0.28409904	1.0844765	-4.713	0.15825664	83078194		
ILMN_1848879	0.9997	0.28413232	-1.0844006	-4.713	-0.12555861	3753432		
ILMN_1786893	0.9997	0.28416629	1.0843231	-4.713	0.18307214	354459373	RBM5	RNA binding motif protein 5
ILMN_1718365	0.9997	0.2841674	-1.0843205	-4.713	-0.14862022	365777414	C19orf12	chromosome 19 open reading frame 12
ILMN_1786882	0.9997	0.28417271	-1.0843084	-4.713	-0.14196072	457867142	ERCC6	ERCC excision repair 6, chromatin remodeling factor
ILMN_2403534	0.9997	0.28418695	-1.0842759	-4.713	-0.13896253	40316936	ALOX15	arachidonate 15-lipoxygenase
ILMN_3307276	0.9997	0.28419165	-1.0842652	-4.713	-0.15543514	299829191	HTATSF1P2	HIV-1 Tat specific factor 1 pseudogene 2
ILMN_1770399	0.9997	0.28421855	-1.0842038	-4.713	-0.12088692	197384221	C10orf107	chromosome 10 open reading frame 107
ILMN_1657810	0.9997	0.28421903	1.0842027	-4.713	0.16569472	328683437	PPM1M	protein phosphatase, Mg2+/Mn2+ dependent 1M
ILMN_3206661	0.9997	0.28422709	1.0841843	-4.713	0.13493939	NA		
ILMN_3309955	0.9997	0.28423052	-1.0841765	-4.713	-0.13311092	262206045	MIR194-2	microRNA 194-2
ILMN_2283094	0.9997	0.28424231	1.0841496	-4.713	0.13286375	NA		
ILMN_1748614	0.9997	0.28426355	1.0841012	-4.713	0.16567075	23238199	RELT	RELT tumor necrosis factor receptor
ILMN_1709630	0.9997	0.28430151	-1.0840146	-4.714	-0.14480967	304571936	CCDC107	coiled-coil domain containing 107
ILMN_1712518	0.9997	0.28430152	1.0840146	-4.714	0.14309631	NA		
ILMN_1871136	0.9997	0.28431207	1.0839905	-4.714	0.20175008	70957806		
ILMN_1677906	0.9997	0.28432296	1.0839657	-4.714	0.20432061	NA		
ILMN_1664859	0.9997	0.28434723	-1.0839103	-4.714	-0.21441894	163792206	ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
ILMN_1651364	0.9997	0.28436338	-1.0838735	-4.714	-0.12138542	134133239	PCBD2	pterin-4 alpha-carbinolamine dehydratase 2
ILMN_2354855	0.9997	0.28438139	1.0838324	-4.714	0.19611642	109148511	OTUB1	OTU deubiquitinase, ubiquitin aldehyde binding 1
ILMN_1708167	0.9997	0.28440685	1.0837744	-4.714	0.13284586	507834047	CDCP1	CUB domain containing protein 1
ILMN_1749866	0.9997	0.28440688	1.0837743	-4.714	0.12110625	815890847	GATA4	GATA binding protein 4
ILMN_1693090	0.9997	0.28441063	-1.0837657	-4.714	-0.16902947	221316600	CROT	carnitine O-octanoyltransferase
ILMN_2186877	0.9997	0.28441071	1.0837655	-4.714	0.22842467	740922499	EBLN2	endogenous Bornavirus-like nucleoprotein 2
ILMN_3199609	0.9997	0.2844268	-1.0837289	-4.714	-0.12793211	NA		
