ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID
440560_at	2.94e-02	7.73e-03	-2.8843842	-3.09146	-0.30308468	PRAME family member 11
81626_at	2.94e-02	7.73e-03	-2.884214	-3.09184	-0.14499868	SHC binding and spindle associated 1 like
126353_at	2.94e-02	7.74e-03	2.883957	-3.09242	0.30553563	mitotic spindle positioning
79057_at	2.94e-02	7.74e-03	-2.883696	-3.093	-0.21665851	proline rich and Gla domain 3
6165_at	2.94e-02	7.75e-03	2.8835921	-3.09323	0.36321068	ribosomal protein L35a
4312_at	2.94e-02	7.75e-03	2.8835418	-3.09335	0.51531003	matrix metallopeptidase 1
4992_at	2.94e-02	7.76e-03	-2.8827675	-3.09508	-0.19158187	olfactory receptor family 1 subfamily F member 1
6484_at	2.95e-02	7.77e-03	-2.8820729	-3.09663	-0.37897607	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
8383_at	2.95e-02	7.78e-03	-2.8819001	-3.09702	-0.32947017	olfactory receptor family 1 subfamily A member 1
823_at	2.95e-02	7.78e-03	2.8816901	-3.09749	0.31520015	calpain 1
441601_at	2.95e-02	7.78e-03	-2.8815255	-3.09785	-0.24911833	septin 7 pseudogene
7543_at	2.95e-02	7.79e-03	-2.8810554	-3.09891	-0.19389751	zinc finger protein, X-linked
10912_at	2.96e-02	7.81e-03	-2.8802022	-3.10081	-0.74288952	growth arrest and DNA damage inducible gamma
6366_at	2.96e-02	7.82e-03	2.8798164	-3.10168	0.87643363	C-C motif chemokine ligand 21
1650_at	2.96e-02	7.82e-03	2.8796947	-3.10195	0.3160131	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit
5990_at	2.96e-02	7.82e-03	2.8793496	-3.10272	0.24540601	regulatory factor X2
79794_at	2.96e-02	7.82e-03	2.8793295	-3.10276	0.2078351	chromosome 12 open reading frame 49
101929724_at	2.96e-02	7.84e-03	2.8785588	-3.10449	0.38554896	uncharacterized LOC101929724
1981_at	2.96e-02	7.84e-03	2.8784975	-3.10462	0.24169767	eukaryotic translation initiation factor 4 gamma 1
22838_at	2.97e-02	7.85e-03	2.8781752	-3.10534	0.26476793	ring finger protein 44
11075_at	2.97e-02	7.85e-03	2.8779581	-3.10583	0.17561396	stathmin 2
9867_at	2.97e-02	7.85e-03	-2.8778056	-3.10617	-0.36037907	praja ring finger ubiquitin ligase 2
3119_at	2.97e-02	7.86e-03	2.8774936	-3.10687	1.04951581	major histocompatibility complex, class II, DQ beta 1
6753_at	2.97e-02	7.86e-03	-2.8772523	-3.10741	-0.19340475	somatostatin receptor 3
1756_at	2.97e-02	7.87e-03	-2.8771524	-3.10763	-0.42817959	dystrophin
79865_at	2.97e-02	7.87e-03	-2.8766812	-3.10868	-0.22718442	triggering receptor expressed on myeloid cells like 2
8170_at	2.98e-02	7.89e-03	-2.8758591	-3.11052	-0.28491056	solute carrier family 14 member 2
29103_at	2.98e-02	7.90e-03	2.8754978	-3.11133	0.36546536	DnaJ heat shock protein family (Hsp40) member C15
1173_at	2.98e-02	7.92e-03	2.8744161	-3.11374	0.46836664	adaptor related protein complex 2 mu 1 subunit
79366_at	2.99e-02	7.94e-03	-2.8734796	-3.11583	-0.17304271	high mobility group nucleosome binding domain 5
368_at	2.99e-02	7.94e-03	-2.8732199	-3.11641	-0.5913844	ATP binding cassette subfamily C member 6
8666_at	2.99e-02	7.94e-03	2.8732081	-3.11644	0.47364267	eukaryotic translation initiation factor 3 subunit G
1046_at	3.00e-02	7.96e-03	-2.8720446	-3.11904	-0.18234567	caudal type homeobox 4
8892_at	3.00e-02	7.97e-03	2.871868	-3.11943	0.27845238	eukaryotic translation initiation factor 2B subunit beta
80155_at	3.00e-02	7.98e-03	2.8708884	-3.12162	0.280868	N(alpha)-acetyltransferase 15, NatA auxiliary subunit
26548_at	3.00e-02	7.99e-03	-2.8706522	-3.12214	-0.29978449	integrin subunit beta 1 binding protein 2
1657_at	3.01e-02	8.00e-03	-2.8702288	-3.12309	-0.40227436	Dmx like 1
587_at	3.01e-02	8.02e-03	2.8689286	-3.12599	0.61317691	branched chain amino acid transaminase 2
51335_at	3.01e-02	8.02e-03	2.8688931	-3.12607	0.25768567	neugrin, neurite outgrowth associated
9144_at	3.01e-02	8.03e-03	2.8687584	-3.12637	0.33152599	synaptogyrin 2
53918_at	3.02e-02	8.04e-03	2.8682516	-3.1275	0.37018513	pelota homolog (Drosophila)
78995_at	3.02e-02	8.05e-03	-2.8677007	-3.12873	-0.20565089	chromosome 17 open reading frame 53
26353_at	3.02e-02	8.05e-03	-2.867281	-3.12967	-0.44728873	heat shock protein family B (small) member 8
9971_at	3.02e-02	8.05e-03	2.8672725	-3.12968	0.64504092	nuclear receptor subfamily 1 group H member 4
535_at	3.02e-02	8.06e-03	2.8667663	-3.13081	0.22327635	ATPase H+ transporting V0 subunit a1
57626_at	3.02e-02	8.07e-03	-2.8665644	-3.13126	-0.14752655	kelch like family member 1
79089_at	3.02e-02	8.07e-03	2.8665441	-3.13131	0.35122232	transmembrane and ubiquitin like domain containing 2
5719_at	3.02e-02	8.07e-03	2.8663492	-3.13174	0.2738328	proteasome 26S subunit, non-ATPase 13
9887_at	3.03e-02	8.09e-03	-2.8653739	-3.13392	-0.15635898	SMG7, nonsense mediated mRNA decay factor
51279_at	3.03e-02	8.10e-03	2.8650359	-3.13467	0.2617548	complement C1r subcomponent like
26529_at	3.03e-02	8.10e-03	-2.8646515	-3.13553	-0.18768711	olfactory receptor family 12 subfamily D member 2 (gene/pseudogene)
6307_at	3.03e-02	8.11e-03	2.8646474	-3.13554	0.46717815	methylsterol monooxygenase 1
8651_at	3.04e-02	8.12e-03	-2.8639358	-3.13712	-0.290385	suppressor of cytokine signaling 1
55191_at	3.04e-02	8.12e-03	2.8638601	-3.13729	0.47077812	NAD synthetase 1
1361_at	3.04e-02	8.14e-03	-2.8629418	-3.13934	-0.19866906	carboxypeptidase B2
5125_at	3.04e-02	8.14e-03	2.8627914	-3.13967	0.55340041	proprotein convertase subtilisin/kexin type 5
84942_at	3.04e-02	8.14e-03	2.862726	-3.13982	0.41679441	WD repeat domain 73
64111_at	3.04e-02	8.14e-03	-2.8627053	-3.13987	-0.18181684	neuropeptide VF precursor
57213_at	3.04e-02	8.14e-03	-2.8626291	-3.14004	-0.24132819	SPRY domain containing 7
3853_at	3.04e-02	8.15e-03	-2.8625845	-3.14014	-0.16927157	keratin 6A
29093_at	3.04e-02	8.15e-03	2.8624779	-3.14037	0.49529098	mitochondrial ribosomal protein L22
84263_at	3.04e-02	8.16e-03	-2.8620135	-3.14141	-0.3802311	hydroxysteroid dehydrogenase like 2
55081_at	3.05e-02	8.17e-03	-2.8612399	-3.14313	-0.26420207	intraflagellar transport 57
196403_at	3.05e-02	8.18e-03	-2.8607969	-3.14412	-0.13291928	deltex E3 ubiquitin ligase 3
23373_at	3.05e-02	8.20e-03	-2.8599827	-3.14593	-0.17117513	CREB regulated transcription coactivator 1
8909_at	3.05e-02	8.20e-03	-2.859752	-3.14645	-0.40378648	endonuclease, poly(U) specific
1755_at	3.05e-02	8.20e-03	-2.8596946	-3.14657	-0.22623888	deleted in malignant brain tumors 1
9312_at	3.05e-02	8.21e-03	-2.8595076	-3.14699	-0.16612167	potassium voltage-gated channel subfamily B member 2
2186_at	3.05e-02	8.21e-03	-2.8594164	-3.14719	-0.23133779	bromodomain PHD finger transcription factor
8649_at	3.05e-02	8.21e-03	-2.859373	-3.14729	-0.23350522	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3
28_at	3.06e-02	8.22e-03	-2.8588386	-3.14848	-0.19969364	ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)
63974_at	3.07e-02	8.25e-03	-2.8573811	-3.15173	-0.29743631	neuronal differentiation 6
3425_at	3.07e-02	8.27e-03	2.856244	-3.15426	0.27045483	iduronidase, alpha-L-
5713_at	3.07e-02	8.27e-03	2.8560301	-3.15473	0.25379043	proteasome 26S subunit, non-ATPase 7
1129_at	3.07e-02	8.28e-03	-2.8559653	-3.15488	-0.27559389	cholinergic receptor muscarinic 2
9293_at	3.08e-02	8.29e-03	-2.8553899	-3.15616	-0.40949834	G protein-coupled receptor 52
5780_at	3.08e-02	8.30e-03	-2.8548091	-3.15745	-0.34213964	protein tyrosine phosphatase, non-receptor type 9
2029_at	3.09e-02	8.32e-03	2.8536995	-3.15992	0.27307478	endosulfine alpha
8609_at	3.09e-02	8.32e-03	-2.8536266	-3.16008	-0.4521925	Kruppel like factor 7
5476_at	3.09e-02	8.34e-03	2.8527001	-3.16214	0.3188214	cathepsin A
10606_at	3.09e-02	8.34e-03	2.8525826	-3.1624	0.28627355	phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase
50832_at	3.09e-02	8.34e-03	-2.8525807	-3.16241	-0.21573971	taste 2 receptor member 4
9556_at	3.09e-02	8.35e-03	2.8522663	-3.16311	0.34638781	chromosome 14 open reading frame 2
4292_at	3.10e-02	8.37e-03	2.8512641	-3.16534	0.26042042	mutL homolog 1
1730_at	3.11e-02	8.39e-03	2.8499608	-3.16823	0.31142637	diaphanous related formin 2
64421_at	3.12e-02	8.42e-03	2.8485508	-3.17137	0.40888197	DNA cross-link repair 1C
10002_at	3.12e-02	8.44e-03	-2.8478972	-3.17282	-0.15722376	nuclear receptor subfamily 2 group E member 3
25839_at	3.13e-02	8.45e-03	2.847405	-3.17392	0.4761418	component of oligomeric golgi complex 4
866_at	3.13e-02	8.45e-03	-2.8471926	-3.17439	-0.90224914	serpin family A member 6
100505650_at	3.13e-02	8.47e-03	2.8460937	-3.17683	0.66344123	uncharacterized LOC100505650
5435_at	3.14e-02	8.48e-03	2.8455928	-3.17794	0.30481149	polymerase (RNA) II subunit F
81850_at	3.14e-02	8.49e-03	-2.8453188	-3.17855	-0.18320951	keratin associated protein 1-3
339229_at	3.14e-02	8.49e-03	2.8450908	-3.17906	0.32649372	oxidoreductase like domain containing 1
6273_at	3.14e-02	8.52e-03	2.8439813	-3.18152	1.42193019	S100 calcium binding protein A2
4025_at	3.14e-02	8.52e-03	-2.8439308	-3.18163	-0.24441884	lactoperoxidase
7686_at	3.14e-02	8.52e-03	-2.8438086	-3.18191	-0.21772498	makorin ring finger protein 7, pseudogene
89795_at	3.14e-02	8.52e-03	2.843748	-3.18204	0.281546	neuron navigator 3
1636_at	3.16e-02	8.56e-03	-2.8419782	-3.18597	-0.28234871	angiotensin I converting enzyme
2250_at	3.16e-02	8.56e-03	-2.8419495	-3.18603	-0.15778648	fibroblast growth factor 5
64785_at	3.17e-02	8.59e-03	2.8401295	-3.19007	0.22480871	GINS complex subunit 3
65989_at	3.17e-02	8.60e-03	-2.8400258	-3.1903	-0.23265062	delta like non-canonical Notch ligand 2
813_at	3.17e-02	8.61e-03	2.839241	-3.19204	0.2607614	calumenin
5289_at	3.18e-02	8.63e-03	2.8385981	-3.19347	0.29444084	phosphatidylinositol 3-kinase catalytic subunit type 3
5255_at	3.18e-02	8.63e-03	-2.8383167	-3.1941	-0.2560326	phosphorylase kinase regulatory subunit alpha 1
57535_at	3.18e-02	8.63e-03	-2.8381765	-3.19441	-0.21721557	KIAA1324
57119_at	3.18e-02	8.65e-03	-2.8374817	-3.19595	-0.17657087	epididymal peptidase inhibitor
2766_at	3.19e-02	8.67e-03	2.8366446	-3.1978	0.38677623	guanosine monophosphate reductase
55223_at	3.19e-02	8.67e-03	2.8364749	-3.19818	0.19951374	tripartite motif containing 62
3360_at	3.20e-02	8.69e-03	-2.8354091	-3.20054	-0.17500742	5-hydroxytryptamine receptor 4
5584_at	3.20e-02	8.71e-03	-2.8346175	-3.2023	-0.46347354	protein kinase C iota
6598_at	3.20e-02	8.71e-03	2.83454	-3.20247	0.29148204	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
9114_at	3.21e-02	8.73e-03	2.8334708	-3.20484	0.44533404	ATPase H+ transporting V0 subunit d1
80144_at	3.21e-02	8.73e-03	-2.8333985	-3.205	-0.39273488	Fraser extracellular matrix complex subunit 1
3326_at	3.21e-02	8.75e-03	2.8327786	-3.20638	0.2578216	heat shock protein 90 alpha family class B member 1
8321_at	3.21e-02	8.75e-03	2.8325667	-3.20685	0.26755114	frizzled class receptor 1
64376_at	3.22e-02	8.77e-03	-2.8318166	-3.20851	-0.17125437	IKAROS family zinc finger 5
5198_at	3.23e-02	8.80e-03	2.8301558	-3.21219	0.28804409	phosphoribosylformylglycinamidine synthase
6315_at	3.23e-02	8.80e-03	-2.8300748	-3.21237	-0.20070081	ATXN8 opposite strand (non-protein coding)
11221_at	3.23e-02	8.81e-03	2.8295245	-3.21359	0.37407299	dual specificity phosphatase 10
3980_at	3.23e-02	8.82e-03	2.8293544	-3.21396	0.20905876	DNA ligase 3
8541_at	3.23e-02	8.82e-03	2.8291898	-3.21433	0.25587069	PTPRF interacting protein alpha 3
5313_at	3.23e-02	8.83e-03	-2.8289097	-3.21495	-0.44484484	pyruvate kinase, liver and RBC
342_at	3.23e-02	8.83e-03	-2.8288503	-3.21508	-0.44418019	apolipoprotein C1 pseudogene 1
29997_at	3.23e-02	8.83e-03	2.8288246	-3.21514	0.33536198	glioma tumor suppressor candidate region gene 2
346157_at	3.23e-02	8.83e-03	-2.8287605	-3.21528	-0.23071983	zinc finger protein 391
10435_at	3.23e-02	8.84e-03	-2.8284424	-3.21598	-0.43990544	CDC42 effector protein 2
1060_at	3.24e-02	8.85e-03	-2.8276889	-3.21765	-0.38150419	centromere protein C
6013_at	3.24e-02	8.87e-03	-2.8270706	-3.21902	-0.17834175	relaxin 1
4311_at	3.24e-02	8.87e-03	-2.8268641	-3.21948	-0.4190327	membrane metallo-endopeptidase
54902_at	3.24e-02	8.87e-03	2.8268018	-3.21961	0.27592982	tetratricopeptide repeat domain 19
25963_at	3.24e-02	8.88e-03	2.8264494	-3.2204	0.24768572	transmembrane protein 87A
2354_at	3.25e-02	8.90e-03	-2.8253816	-3.22276	-1.78006103	FosB proto-oncogene, AP-1 transcription factor subunit
125893_at	3.25e-02	8.91e-03	2.8249252	-3.22377	0.36134455	zinc finger protein 816
5437_at	3.26e-02	8.92e-03	2.8243834	-3.22497	0.31090463	polymerase (RNA) II subunit H
1271_at	3.26e-02	8.94e-03	-2.8238168	-3.22622	-0.2343104	ciliary neurotrophic factor receptor
6588_at	3.26e-02	8.94e-03	-2.8234374	-3.22706	-0.25244387	sarcolipin
4666_at	3.26e-02	8.95e-03	2.8232745	-3.22742	0.28328509	nascent polypeptide-associated complex alpha subunit
1716_at	3.26e-02	8.95e-03	2.8230415	-3.22794	0.31128493	deoxyguanosine kinase
201254_at	3.27e-02	8.97e-03	2.822166	-3.22987	0.33462165	stimulated by retinoic acid 13
79980_at	3.27e-02	8.98e-03	2.8218994	-3.23046	0.22387299	DSN1 homolog, MIS12 kinetochore complex component
5587_at	3.27e-02	8.98e-03	-2.821817	-3.23065	-0.33673117	protein kinase D1
23195_at	3.29e-02	9.04e-03	2.8189548	-3.23697	0.27980063	midasin AAA ATPase 1
9182_at	3.29e-02	9.05e-03	2.8185174	-3.23794	0.38452536	Ras association domain family member 9
2838_at	3.29e-02	9.06e-03	-2.8181632	-3.23872	-0.18558054	G protein-coupled receptor 15
10598_at	3.30e-02	9.08e-03	2.8171395	-3.24099	0.31467504	activator of Hsp90 ATPase activity 1
3717_at	3.31e-02	9.09e-03	-2.8163968	-3.24263	-0.33590729	Janus kinase 2
6427_at	3.31e-02	9.10e-03	2.8162872	-3.24287	0.21838991	serine and arginine rich splicing factor 2
28452_at	3.31e-02	9.10e-03	2.8159241	-3.24367	0.26502329	immunoglobulin heavy variable 3-7
594855_at	3.31e-02	9.11e-03	-2.8157149	-3.24413	-0.18211081	complexin 3
9154_at	3.31e-02	9.11e-03	-2.8155797	-3.24443	-0.40164465	solute carrier family 28 member 1
54995_at	3.31e-02	9.12e-03	2.8150879	-3.24552	0.33734888	3-oxoacyl-ACP synthase, mitochondrial
3667_at	3.31e-02	9.12e-03	2.8150708	-3.24556	0.44578928	insulin receptor substrate 1
30968_at	3.31e-02	9.13e-03	2.8149768	-3.24577	0.57940843	stomatin like 2
79929_at	3.31e-02	9.13e-03	-2.8147643	-3.24623	-0.18948499	MAP6 domain containing 1
55422_at	3.31e-02	9.13e-03	-2.8145633	-3.24668	-0.67506341	zinc finger protein 331
60493_at	3.31e-02	9.14e-03	2.8142245	-3.24743	0.31893138	FAST kinase domains 5
149628_at	3.32e-02	9.15e-03	2.8137104	-3.24856	0.17520657	pyrin and HIN domain family member 1
9678_at	3.32e-02	9.16e-03	2.813222	-3.24964	0.14449564	PHD finger protein 14
1557_at	3.32e-02	9.17e-03	-2.8129296	-3.25029	-0.24562749	cytochrome P450 family 2 subfamily C member 19
5520_at	3.33e-02	9.18e-03	-2.8122569	-3.25177	-0.24193969	protein phosphatase 2 regulatory subunit Balpha
57403_at	3.33e-02	9.20e-03	2.8116832	-3.25304	0.23324142	RAB22A, member RAS oncogene family
5538_at	3.34e-02	9.22e-03	2.8107463	-3.25511	0.32090784	palmitoyl-protein thioesterase 1
81669_at	3.34e-02	9.23e-03	2.8102987	-3.25609	0.35810711	cyclin L2
157627_at	3.34e-02	9.23e-03	-2.8102223	-3.25626	-0.27000635	long intergenic non-protein coding RNA 599
974_at	3.34e-02	9.24e-03	2.8097414	-3.25732	0.35036672	CD79b molecule
191585_at	3.34e-02	9.24e-03	-2.8096277	-3.25757	-0.22261517	placenta specific 4
2823_at	3.34e-02	9.24e-03	2.8095418	-3.25776	0.35352439	glycoprotein M6A
29881_at	3.35e-02	9.27e-03	-2.8082258	-3.26067	-0.18115134	NPC1 like intracellular cholesterol transporter 1
10519_at	3.35e-02	9.29e-03	2.8074815	-3.26231	0.3240521	calcium and integrin binding 1
54848_at	3.36e-02	9.30e-03	-2.8072098	-3.26291	-0.25639513	Rho guanine nucleotide exchange factor 38
5046_at	3.36e-02	9.30e-03	-2.8068903	-3.26361	-0.20903898	proprotein convertase subtilisin/kexin type 6
4776_at	3.36e-02	9.30e-03	2.8068057	-3.2638	0.25989274	nuclear factor of activated T-cells 4
23219_at	3.37e-02	9.34e-03	2.8053612	-3.26699	0.20015315	F-box protein 28
8602_at	3.37e-02	9.35e-03	2.8049077	-3.26799	0.21118705	NOP14 nucleolar protein
5371_at	3.37e-02	9.36e-03	2.8041496	-3.26966	0.14187005	promyelocytic leukemia
2113_at	3.38e-02	9.38e-03	2.8035727	-3.27093	0.21034299	ETS proto-oncogene 1, transcription factor
54554_at	3.38e-02	9.38e-03	2.8034361	-3.27123	0.30118659	WD repeat domain 5B
1497_at	3.38e-02	9.38e-03	2.8031804	-3.27179	0.32858439	cystinosin, lysosomal cystine transporter
55192_at	3.38e-02	9.39e-03	2.8030202	-3.27215	0.44345488	DnaJ heat shock protein family (Hsp40) member C17
3706_at	3.38e-02	9.39e-03	-2.8028175	-3.27259	-0.14268103	inositol-trisphosphate 3-kinase A
2696_at	3.38e-02	9.39e-03	-2.8028161	-3.2726	-0.16695238	gastric inhibitory polypeptide receptor
125_at	3.38e-02	9.41e-03	2.8022144	-3.27392	1.40710667	alcohol dehydrogenase 1B (class I), beta polypeptide
729_at	3.39e-02	9.43e-03	-2.801115	-3.27635	-0.62832165	complement component 6
26207_at	3.39e-02	9.44e-03	-2.8008104	-3.27702	-0.38588174	phosphatidylinositol transfer protein, cytoplasmic 1
29767_at	3.40e-02	9.46e-03	-2.8000173	-3.27876	-0.29361486	tropomodulin 2
10422_at	3.40e-02	9.46e-03	2.7999849	-3.27883	0.31370514	UBA domain containing 1
10397_at	3.40e-02	9.48e-03	-2.7990485	-3.2809	-0.35751833	N-myc downstream regulated 1
79050_at	3.42e-02	9.53e-03	2.7968742	-3.28568	0.29419542	nucleolar complex associated 4 homolog
54795_at	3.42e-02	9.54e-03	2.7963028	-3.28694	0.34799449	transient receptor potential cation channel subfamily M member 4
1946_at	3.42e-02	9.54e-03	2.7961984	-3.28717	0.32105214	ephrin A5
4796_at	3.43e-02	9.56e-03	-2.7953436	-3.28905	-0.24273573	tonsoku-like, DNA repair protein
27333_at	3.43e-02	9.57e-03	-2.7951417	-3.2895	-0.31522185	golgi integral membrane protein 4
387_at	3.43e-02	9.57e-03	2.7948692	-3.2901	0.22958339	ras homolog family member A
6867_at	3.43e-02	9.57e-03	-2.794764	-3.29033	-0.33593213	transforming acidic coiled-coil containing protein 1
653784_at	3.43e-02	9.58e-03	2.7946412	-3.2906	0.43899619	mitotic spindle organizing protein 2A
285830_at	3.43e-02	9.58e-03	2.7943897	-3.29115	0.43043755	HLA-F antisense RNA 1
9924_at	3.44e-02	9.59e-03	2.7938891	-3.29225	0.31315738	PAN2 poly(A) specific ribonuclease subunit
7041_at	3.44e-02	9.60e-03	2.7935817	-3.29293	0.4772523	transforming growth factor beta 1 induced transcript 1
55667_at	3.45e-02	9.63e-03	-2.7921605	-3.29606	-0.26306198	DENN domain containing 4C
10826_at	3.45e-02	9.65e-03	-2.7915993	-3.29729	-0.20422966	fatty acid hydroxylase domain containing 2
79016_at	3.46e-02	9.67e-03	2.790762	-3.29913	0.24428868	DET1 and DDB1 associated 1
56914_at	3.47e-02	9.70e-03	-2.7891872	-3.30259	-0.20938403	otoraplin
5670_at	3.48e-02	9.74e-03	-2.7875405	-3.30621	-0.28814337	pregnancy specific beta-1-glycoprotein 2
254531_at	3.49e-02	9.76e-03	2.786856	-3.30772	0.27527274	lysophosphatidylcholine acyltransferase 4
56936_at	3.49e-02	9.76e-03	-2.7866052	-3.30827	-0.22513545	coiled-coil domain containing 177
8481_at	3.49e-02	9.76e-03	2.7865315	-3.30843	0.40451803	OFD1, centriole and centriolar satellite protein
5545_at	3.49e-02	9.79e-03	-2.7852933	-3.31115	-0.25203446	proline rich protein BstNI subfamily 4
54680_at	3.49e-02	9.79e-03	2.7852907	-3.31116	0.26124248	zinc finger HIT-type containing 6
5173_at	3.49e-02	9.79e-03	-2.7851643	-3.31143	-0.20073035	prodynorphin
54939_at	3.50e-02	9.82e-03	2.784189	-3.31358	0.20058497	COMM domain containing 4
10856_at	3.50e-02	9.83e-03	2.7837232	-3.3146	0.47895158	RuvB like AAA ATPase 2
51073_at	3.50e-02	9.83e-03	2.7835771	-3.31492	0.39965677	mitochondrial ribosomal protein L4
55032_at	3.51e-02	9.85e-03	2.7828243	-3.31657	0.34353895	solute carrier family 35 member A5
55790_at	3.51e-02	9.86e-03	2.7825081	-3.31727	0.38624774	chondroitin sulfate N-acetylgalactosaminyltransferase 1
200315_at	3.51e-02	9.86e-03	2.7821546	-3.31804	0.92358608	apolipoprotein B mRNA editing enzyme catalytic subunit 3A
390892_at	3.51e-02	9.87e-03	-2.781901	-3.3186	-0.16410007	olfactory receptor family 7 subfamily A member 10
642_at	3.51e-02	9.87e-03	2.7818525	-3.31871	0.2104972	bleomycin hydrolase
8826_at	3.52e-02	9.90e-03	2.7804761	-3.32173	0.25832646	IQ motif containing GTPase activating protein 1
6634_at	3.53e-02	9.93e-03	2.779523	-3.32382	0.31553917	small nuclear ribonucleoprotein D3 polypeptide
22822_at	3.53e-02	9.93e-03	2.7794023	-3.32408	0.39538309	pleckstrin homology like domain family A member 1
9145_at	3.53e-02	9.93e-03	2.7793097	-3.32429	0.29607615	synaptogyrin 1
9760_at	3.53e-02	9.94e-03	2.7789631	-3.32505	0.28997903	thymocyte selection associated high mobility group box
3909_at	3.54e-02	9.95e-03	-2.7784574	-3.32616	-0.37078751	laminin subunit alpha 3
5550_at	3.54e-02	9.97e-03	2.7775732	-3.3281	0.18057206	prolyl endopeptidase
30813_at	3.54e-02	9.98e-03	-2.7774457	-3.32838	-0.14524134	visual system homeobox 1
940_at	3.56e-02	1.00e-02	2.7746648	-3.33447	0.14912296	CD28 molecule
1955_at	3.57e-02	1.01e-02	-2.7742179	-3.33545	-0.32239074	multiple EGF like domains 9
5017_at	3.57e-02	1.01e-02	-2.7740243	-3.33588	-0.29340189	ovo like transcriptional repressor 1
23529_at	3.57e-02	1.01e-02	2.7739088	-3.33613	0.29447825	cardiotrophin-like cytokine factor 1
4759_at	3.57e-02	1.01e-02	-2.7736454	-3.33671	-0.16924194	neuraminidase 2
