GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
65055	8.83e-01	8.42e-01	0.127	-1.99e-01	-2.53e-02	83.26	REEP1	receptor accessory protein 1
51146	8.83e-01	8.42e-01	0.2336	-1.99e-01	-4.65e-02	11.7	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase
105377335	8.83e-01	8.42e-01	0.1911	-1.99e-01	-3.81e-02	8.98	UNC5C-AS1	UNC5C antisense RNA 1
100996732	8.83e-01	8.42e-01	0.1406	-1.99e-01	-2.80e-02	26.11	LINC02802	long intergenic non-protein coding RNA 2802
107987044	8.83e-01	8.42e-01	0.1692	1.99e-01	3.36e-02	13.23	LOC107987044	
80006	8.83e-01	8.43e-01	0.0699	-1.99e-01	-1.39e-02	281.76	TRAPPC13	trafficking protein particle complex subunit 13
55088	8.83e-01	8.43e-01	0.0576	1.98e-01	1.14e-02	883.17	CCDC186	coiled-coil domain containing 186
6285	8.83e-01	8.43e-01	0.2415	-1.98e-01	-4.79e-02	8.5	S100B	S100 calcium binding protein B
101927492	8.83e-01	8.43e-01	0.0982	-1.98e-01	-1.95e-02	31.09	MRPS9-AS1	MRPS9 antisense RNA 1
115560	8.84e-01	8.43e-01	0.1212	1.98e-01	2.40e-02	64.38	ZNF501	zinc finger protein 501
2644	8.84e-01	8.43e-01	0.1817	1.98e-01	3.59e-02	112.34	GCHFR	GTP cyclohydrolase I feedback regulator
51326	8.84e-01	8.43e-01	0.1124	-1.98e-01	-2.22e-02	678.74	ARL17A	ADP ribosylation factor like GTPase 17A
102724827	8.84e-01	8.44e-01	0.1029	-1.97e-01	-2.03e-02	88.95	MIATNB	MIAT neighbor
102724587	8.84e-01	8.44e-01	0.1455	-1.97e-01	-2.86e-02	12.43	LOC102724587	uncharacterized LOC102724587
22953	8.84e-01	8.44e-01	0.2012	-1.97e-01	-3.95e-02	11.18	P2RX2	purinergic receptor P2X 2
170487	8.85e-01	8.44e-01	0.1607	1.96e-01	3.15e-02	15.76	ACTL10	actin like 10
101928570	8.85e-01	8.45e-01	0.1374	-1.96e-01	-2.69e-02	221.61	LOC101928570	uncharacterized LOC101928570
653333	8.85e-01	8.45e-01	0.1286	-1.96e-01	-2.52e-02	10.42	FAM86B2	family with sequence similarity 86 member B2
105375746	8.85e-01	8.45e-01	0.1772	1.96e-01	3.48e-02	79.75	LINC02964	long intergenic non-protein coding RNA 2964
7918	8.85e-01	8.45e-01	0.0767	1.96e-01	1.50e-02	177.27	GPANK1	G-patch domain and ankyrin repeats 1
116984	8.85e-01	8.45e-01	0.0688	-1.95e-01	-1.34e-02	1521.64	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
105375218	8.85e-01	8.45e-01	0.1815	1.95e-01	3.54e-02	9.68	LOC105375218	uncharacterized LOC105375218
3305	8.86e-01	8.46e-01	0.1175	1.95e-01	2.29e-02	27.16	HSPA1L	heat shock protein family A (Hsp70) member 1 like
10129	8.86e-01	8.46e-01	0.0695	-1.95e-01	-1.35e-02	1774.55	FRY	FRY microtubule binding protein
105372106	8.86e-01	8.46e-01	0.1468	1.95e-01	2.86e-02	113.98	LOC105372106	uncharacterized LOC105372106
105372669	8.86e-01	8.46e-01	0.1554	1.95e-01	3.03e-02	56.39	LOC105372669	uncharacterized LOC105372669
128338	8.86e-01	8.46e-01	0.0821	-1.95e-01	-1.60e-02	498.74	DRAM2	DNA damage regulated autophagy modulator 2
112267895	8.86e-01	8.46e-01	0.2492	-1.94e-01	-4.84e-02	23.09	LOC112267895	uncharacterized LOC112267895
761	8.86e-01	8.46e-01	0.1046	-1.94e-01	-2.03e-02	33.39	CA3	carbonic anhydrase 3
51778	8.86e-01	8.47e-01	0.241	1.94e-01	4.66e-02	8.58	MYOZ2	myozenin 2
4621	8.86e-01	8.47e-01	0.1197	1.94e-01	2.32e-02	152.93	MYH3	myosin heavy chain 3
6822	8.86e-01	8.47e-01	0.1103	1.93e-01	2.13e-02	9553.48	SULT2A1	sulfotransferase family 2A member 1
10739	8.86e-01	8.46e-01	0.2515	1.94e-01	4.87e-02	7.48	RFPL2	ret finger protein like 2
56097	8.86e-01	8.47e-01	0.0958	-1.93e-01	-1.85e-02	43.41	PCDHGC5	protocadherin gamma subfamily C, 5
346653	8.86e-01	8.47e-01	0.1341	1.93e-01	2.59e-02	73.79	GARIN1A	golgi associated RAB2 interactor 1A
100507103	8.86e-01	8.47e-01	0.1096	1.93e-01	2.12e-02	174.61	LINC02937	long intergenic non-protein coding RNA 2937
94103	8.86e-01	8.47e-01	0.0839	1.93e-01	1.62e-02	2774.45	ORMDL3	ORMDL sphingolipid biosynthesis regulator 3
105375079	8.87e-01	8.48e-01	0.2173	-1.92e-01	-4.18e-02	43.02	LOC105375079	uncharacterized LOC105375079
107985529	8.87e-01	8.48e-01	0.227	-1.92e-01	-4.36e-02	7.74	LOC107985529	uncharacterized LOC107985529
440918	8.87e-01	8.48e-01	0.0925	-1.92e-01	-1.77e-02	104.08	FLJ46875	uncharacterized LOC440918
120379	8.87e-01	8.48e-01	0.0853	-1.92e-01	-1.63e-02	111.47	PIH1D2	PIH1 domain containing 2
30820	8.88e-01	8.49e-01	0.228	-1.91e-01	-4.35e-02	8.58	KCNIP1	potassium voltage-gated channel interacting protein 1
10127	8.88e-01	8.49e-01	0.0403	-1.91e-01	-7.69e-03	452.46	ZNF263	zinc finger protein 263
107984546	8.88e-01	8.49e-01	0.1118	1.91e-01	2.13e-02	79.29	LOC107984546	
107985092	8.88e-01	8.49e-01	0.2032	-1.90e-01	-3.87e-02	8.17	ARHGAP29-AS1	ARHGAP29 antisense RNA 1
220388	8.88e-01	8.49e-01	0.1816	1.90e-01	3.45e-02	9.81	CCDC89	coiled-coil domain containing 89
26127	8.88e-01	8.49e-01	0.0626	-1.90e-01	-1.19e-02	575.44	FGFR1OP2	FGFR1 oncogene partner 2
148362	8.88e-01	8.49e-01	0.067	1.90e-01	1.27e-02	1019.11	BROX	BRO1 domain and CAAX motif containing
128229	8.89e-01	8.50e-01	0.154	1.90e-01	2.92e-02	17.49	TSACC	TSSK6 activating cochaperone
26960	8.89e-01	8.50e-01	0.1214	-1.90e-01	-2.30e-02	436.16	NBEA	neurobeachin
80216	8.89e-01	8.50e-01	0.0596	1.89e-01	1.13e-02	423.05	ALPK1	alpha kinase 1
26123	8.89e-01	8.50e-01	0.0688	-1.89e-01	-1.30e-02	513.95	TCTN3	tectonic family member 3
10598	8.89e-01	8.50e-01	0.0754	-1.89e-01	-1.43e-02	569.35	AHSA1	activator of HSP90 ATPase activity 1
105375183	8.89e-01	8.50e-01	0.2405	1.89e-01	4.55e-02	23.39	LOC105375183	uncharacterized LOC105375183
101927983	8.89e-01	8.50e-01	0.119	1.89e-01	2.25e-02	20.3	EDRF1-AS1	EDRF1 antisense RNA 1
10780	8.89e-01	8.50e-01	0.0564	1.89e-01	1.07e-02	280.04	ZNF234	zinc finger protein 234
23629	8.89e-01	8.50e-01	0.1139	1.89e-01	2.15e-02	57.33	BRD7P3	bromodomain containing 7 pseudogene 3
107984011	8.89e-01	8.50e-01	0.1404	-1.88e-01	-2.65e-02	22.17	LOC107984011	uncharacterized LOC107984011
25801	8.89e-01	8.51e-01	0.0826	-1.88e-01	-1.55e-02	356.85	GCA	grancalcin
3382	8.89e-01	8.51e-01	0.1809	-1.88e-01	-3.40e-02	250.69	ICA1	islet cell autoantigen 1
440345	8.89e-01	8.51e-01	0.1091	-1.88e-01	-2.05e-02	775.79	NPIPB4	nuclear pore complex interacting protein family member B4
374987	8.90e-01	8.51e-01	0.162	1.88e-01	3.05e-02	8.69	NEXN-AS1	NEXN antisense RNA 1
203068	8.90e-01	8.51e-01	0.1268	1.88e-01	2.38e-02	3462.71	TUBB	tubulin beta class I
2996	8.90e-01	8.51e-01	0.0917	1.88e-01	1.72e-02	58.69	GYPE	glycophorin E (MNS blood group)
8551	8.90e-01	8.51e-01	0.1234	-1.88e-01	-2.31e-02	9.51	INE2	inactivation escape 2
64746	8.90e-01	8.51e-01	0.0615	-1.87e-01	-1.15e-02	868.22	ACBD3	acyl-CoA binding domain containing 3
1553	8.90e-01	8.52e-01	0.1509	1.87e-01	2.82e-02	262.9	CYP2A13	cytochrome P450 family 2 subfamily A member 13
112268458	8.90e-01	8.52e-01	0.1389	-1.87e-01	-2.59e-02	104.87	LOC112268458	keratinocyte proline-rich protein-like
8502	8.90e-01	8.52e-01	0.0606	-1.86e-01	-1.13e-02	1770.54	PKP4	plakophilin 4
201798	8.90e-01	8.52e-01	0.1781	1.86e-01	3.32e-02	13.54	TIGD4	tigger transposable element derived 4
107984329	8.91e-01	8.52e-01	0.1426	1.86e-01	2.66e-02	20.79	LOC107984329	
8202	8.91e-01	8.53e-01	0.044	-1.86e-01	-8.18e-03	1568.36	NCOA3	nuclear receptor coactivator 3
100874211	8.91e-01	8.53e-01	0.1451	-1.86e-01	-2.70e-02	15.57	MID1IP1-AS1	MID1IP1 antisense RNA 1
101927023	8.91e-01	8.53e-01	0.1888	-1.86e-01	-3.50e-02	15.95	LOC101927023	uncharacterized LOC101927023
101929270	8.91e-01	8.53e-01	0.1367	-1.85e-01	-2.54e-02	16.64	LOC101929270	uncharacterized LOC101929270
474343	8.91e-01	8.53e-01	0.0859	-1.85e-01	-1.59e-02	72.42	SPIN2B	spindlin family member 2B
115509	8.91e-01	8.53e-01	0.0841	-1.85e-01	-1.56e-02	141.19	ZNF689	zinc finger protein 689
105378486	8.91e-01	8.53e-01	0.2085	-1.85e-01	-3.86e-02	64.48	LOC105378486	
101927482	8.92e-01	8.53e-01	0.16	-1.85e-01	-2.95e-02	22.31	HECW2-AS1	HECW2 antisense RNA 1
255061	8.92e-01	8.54e-01	0.1677	-1.85e-01	-3.09e-02	36.76	TAC4	tachykinin precursor 4
4236	8.92e-01	8.54e-01	0.0579	1.84e-01	1.06e-02	274.47	MFAP1	microfibril associated protein 1
107984026	8.92e-01	8.54e-01	0.0988	1.84e-01	1.82e-02	243.42	LOC107984026	replaced by ID 728005
574407	8.92e-01	8.54e-01	0.1659	-1.83e-01	-3.04e-02	9.32	OBSCN-AS1	OBSCN antisense RNA 1
79970	8.92e-01	8.54e-01	0.0699	1.83e-01	1.28e-02	318.49	ZNF767P	zinc finger family member 767, pseudogene
57105	8.92e-01	8.54e-01	0.1413	-1.83e-01	-2.59e-02	49.14	CYSLTR2	cysteinyl leukotriene receptor 2
101927088	8.93e-01	8.55e-01	0.206	1.83e-01	3.77e-02	27.36	LOC101927088	uncharacterized LOC101927088
105375262	8.93e-01	8.55e-01	0.1983	-1.83e-01	-3.62e-02	12.51	LOC105375262	uncharacterized LOC105375262
57282	8.93e-01	8.55e-01	0.1838	1.83e-01	3.35e-02	46.61	SLC4A10	solute carrier family 4 member 10
692094	8.93e-01	8.55e-01	0.08	1.82e-01	1.46e-02	66.16	MSMP	microseminoprotein, prostate associated
3340	8.93e-01	8.55e-01	0.0977	-1.82e-01	-1.78e-02	3057	NDST1	N-deacetylase and N-sulfotransferase 1
9134	8.93e-01	8.56e-01	0.0865	1.82e-01	1.57e-02	63.88	CCNE2	cyclin E2
56666	8.93e-01	8.56e-01	0.2463	1.82e-01	4.47e-02	15.4	PANX2	pannexin 2
79064	8.94e-01	8.56e-01	0.0898	1.82e-01	1.63e-02	159.68	TMEM223	transmembrane protein 223
105377971	8.94e-01	8.56e-01	0.1204	1.81e-01	2.18e-02	29.47	LOC105377971	uncharacterized LOC105377971
653160	8.94e-01	8.56e-01	0.1151	1.81e-01	2.08e-02	47.52	GPR199P	G protein-coupled receptor 199, pseudogene
102723741	8.94e-01	8.56e-01	0.1095	1.81e-01	1.98e-02	132.96	LINC02863	long intergenic non-protein coding RNA 2863
101929107	8.94e-01	8.56e-01	0.1441	1.81e-01	2.61e-02	42.38	LOC101929107	uncharacterized LOC101929107
692087	8.94e-01	8.56e-01	0.1753	-1.81e-01	-3.17e-02	14.46	SNORD49B	small nucleolar RNA, C/D box 49B
57532	8.94e-01	8.56e-01	0.0638	1.81e-01	1.15e-02	3759.81	NUFIP2	nuclear FMR1 interacting protein 2
107986476	8.94e-01	8.56e-01	0.1287	1.81e-01	2.33e-02	39.91	LOC107986476	uncharacterized LOC107986476
25973	8.94e-01	8.57e-01	0.1083	-1.81e-01	-1.96e-02	74.76	PARS2	prolyl-tRNA synthetase 2, mitochondrial
169355	8.94e-01	8.57e-01	0.2534	-1.81e-01	-4.58e-02	415.53	IDO2	indoleamine 2,3-dioxygenase 2
26284	8.94e-01	8.57e-01	0.074	-1.81e-01	-1.34e-02	289.43	ERAL1	Era like 12S mitochondrial rRNA chaperone 1
112268274	8.94e-01	8.57e-01	0.1802	-1.80e-01	-3.25e-02	8.78	LOC112268274	uncharacterized LOC112268274
79939	8.94e-01	8.57e-01	0.0606	-1.80e-01	-1.09e-02	726.59	SLC35E1	solute carrier family 35 member E1
100131635	8.94e-01	8.57e-01	0.2372	-1.80e-01	-4.27e-02	7.81	LOC100131635	hCG1645011-like
7458	8.94e-01	8.57e-01	0.085	1.80e-01	1.53e-02	1870.24	EIF4H	eukaryotic translation initiation factor 4H
8853	8.94e-01	8.57e-01	0.0626	-1.80e-01	-1.12e-02	291.99	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2
57547	8.94e-01	8.57e-01	0.0798	-1.80e-01	-1.44e-02	111.61	ZNF624	zinc finger protein 624
159090	8.94e-01	8.57e-01	0.072	-1.80e-01	-1.29e-02	325.59	PABIR2	PABIR family member 2
105376272	8.94e-01	8.57e-01	0.1374	1.80e-01	2.47e-02	17.86	LOC105376272	uncharacterized LOC105376272
205564	8.94e-01	8.58e-01	0.0367	-1.79e-01	-6.58e-03	1030.77	SENP5	SUMO specific peptidase 5
54458	8.95e-01	8.58e-01	0.0867	-1.79e-01	-1.55e-02	573.8	PRR13	proline rich 13
112268177	8.95e-01	8.58e-01	0.095	-1.79e-01	-1.70e-02	120.99	LOC112268177	
130355	8.95e-01	8.59e-01	0.0749	1.78e-01	1.34e-02	73.8	C2orf76	chromosome 2 open reading frame 76
105373802	8.95e-01	8.59e-01	0.1295	1.78e-01	2.31e-02	59.62	LOC105373802	
105374353	8.95e-01	8.58e-01	0.1748	1.78e-01	3.12e-02	14.35	LOC105374353	uncharacterized LOC105374353
105377456	8.95e-01	8.59e-01	0.3225	1.78e-01	5.75e-02	7.28	LINC02276	long intergenic non-protein coding RNA 2276
84197	8.95e-01	8.58e-01	0.0458	-1.78e-01	-8.18e-03	169.21	POMK	protein O-mannose kinase
406	8.95e-01	8.59e-01	0.201	1.78e-01	3.58e-02	652.3	BMAL1	basic helix-loop-helix ARNT like 1
79649	8.95e-01	8.59e-01	0.0719	1.78e-01	1.28e-02	225.45	MAP7D3	MAP7 domain containing 3
101929908	8.95e-01	8.59e-01	0.1489	1.78e-01	2.65e-02	12.27	LOC101929908	uncharacterized LOC101929908
6294	8.96e-01	8.59e-01	0.0671	-1.78e-01	-1.19e-02	813.93	SAFB	scaffold attachment factor B
6773	8.96e-01	8.59e-01	0.0537	-1.77e-01	-9.51e-03	4305.68	STAT2	signal transducer and activator of transcription 2
123103	8.96e-01	8.59e-01	0.1621	1.77e-01	2.87e-02	27.12	KLHL33	kelch like family member 33
29904	8.96e-01	8.60e-01	0.0497	1.77e-01	8.79e-03	716.28	EEF2K	eukaryotic elongation factor 2 kinase
201626	8.96e-01	8.60e-01	0.0646	-1.77e-01	-1.14e-02	682.86	PDE12	phosphodiesterase 12
8618	8.96e-01	8.60e-01	0.2374	-1.77e-01	-4.20e-02	21.89	CADPS	calcium dependent secretion activator
8495	8.96e-01	8.60e-01	0.0534	1.77e-01	9.43e-03	1672.64	PPFIBP2	PPFIA binding protein 2
2845	8.96e-01	8.60e-01	0.1083	1.76e-01	1.91e-02	102.64	GPR22	G protein-coupled receptor 22
56993	8.96e-01	8.60e-01	0.0768	-1.76e-01	-1.35e-02	305.32	TOMM22	translocase of outer mitochondrial membrane 22
107984016	8.96e-01	8.60e-01	0.1609	1.76e-01	2.84e-02	21.56	LOC107984016	uncharacterized LOC107984016
105371532	8.96e-01	8.60e-01	0.1338	1.76e-01	2.36e-02	28.96	LOC105371532	
51478	8.96e-01	8.60e-01	0.164	1.76e-01	2.89e-02	457.74	HSD17B7	hydroxysteroid 17-beta dehydrogenase 7
102723696	8.96e-01	8.60e-01	0.135	1.76e-01	2.38e-02	108.13	LOC102723696	uncharacterized LOC102723696
107985013	8.96e-01	8.61e-01	0.1114	1.76e-01	1.96e-02	31.31	LOC107985013	uncharacterized LOC107985013
102465521	8.96e-01	8.61e-01	0.1983	1.76e-01	3.48e-02	7.91	MIR6864	microRNA 6864
54870	8.97e-01	8.61e-01	0.0519	1.75e-01	9.11e-03	815.96	QRICH1	glutamine rich 1
5984	8.97e-01	8.61e-01	0.078	-1.75e-01	-1.37e-02	112.76	RFC4	replication factor C subunit 4
105370447	8.97e-01	8.61e-01	0.0645	1.75e-01	1.13e-02	73.72	LOC105370447	uncharacterized LOC105370447
344595	8.97e-01	8.61e-01	0.1208	-1.75e-01	-2.11e-02	74.82	DUBR	DPPA2 upstream binding RNA
151295	8.98e-01	8.62e-01	0.1441	-1.74e-01	-2.51e-02	93.42	SLC23A3	solute carrier family 23 member 3
9682	8.98e-01	8.62e-01	0.0578	-1.74e-01	-1.01e-02	1172.2	KDM4A	lysine demethylase 4A
64097	8.98e-01	8.62e-01	0.0908	1.74e-01	1.58e-02	452.46	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A
100133669	8.98e-01	8.62e-01	0.2388	1.74e-01	4.15e-02	12.44	LY6E-DT	LY6E divergent transcript
105371531	8.98e-01	8.62e-01	0.1469	1.74e-01	2.55e-02	27.25	LOC105371531	
692084	8.98e-01	8.62e-01	0.1702	1.73e-01	2.95e-02	233.92	SNORD13	small nucleolar RNA, C/D box 13
10233	8.98e-01	8.63e-01	0.1152	1.73e-01	1.99e-02	36.78	LRRC23	leucine rich repeat containing 23
105371856	8.99e-01	8.63e-01	0.1518	-1.72e-01	-2.62e-02	16.93	LOC105371856	uncharacterized LOC105371856
619279	8.99e-01	8.63e-01	0.0745	1.72e-01	1.28e-02	1273.98	ZNF704	zinc finger protein 704
153527	8.99e-01	8.63e-01	0.0604	1.72e-01	1.04e-02	590.11	ZMAT2	zinc finger matrin-type 2
102723539	8.99e-01	8.63e-01	0.1085	-1.72e-01	-1.87e-02	77.9	LOC102723539	
3475	8.99e-01	8.63e-01	0.0791	-1.72e-01	-1.36e-02	701.24	IFRD1	interferon related developmental regulator 1
5528	8.99e-01	8.63e-01	0.0775	-1.72e-01	-1.33e-02	391.79	PPP2R5D	protein phosphatase 2 regulatory subunit B'delta
107984158	8.99e-01	8.63e-01	0.2037	-1.72e-01	-3.50e-02	8.25	LINC02935	long intergenic non-protein coding RNA 2935
57665	8.99e-01	8.64e-01	0.073	1.72e-01	1.25e-02	121.88	RDH14	retinol dehydrogenase 14
113691	8.99e-01	8.64e-01	0.1702	-1.72e-01	-2.92e-02	9.27	TUBA3FP	tubulin alpha 3f pseudogene
54848	8.99e-01	8.64e-01	0.1838	-1.71e-01	-3.15e-02	45.07	ARHGEF38	Rho guanine nucleotide exchange factor 38
4935	9.00e-01	8.64e-01	0.1118	1.71e-01	1.91e-02	20.48	GPR143	G protein-coupled receptor 143
100507415	9.00e-01	8.65e-01	0.268	-1.70e-01	-4.56e-02	11.82	FAM220CP	family with sequence similarity 220 member C, pseudogene
619383	9.00e-01	8.65e-01	0.1557	1.70e-01	2.65e-02	473.36	SCARNA9	small Cajal body-specific RNA 9
142684	9.00e-01	8.65e-01	0.1552	-1.70e-01	-2.63e-02	11.17	RAB40A	RAB40A, member RAS oncogene family
677765	9.00e-01	8.65e-01	0.2297	-1.70e-01	-3.89e-02	7.27	SCARNA18	small Cajal body-specific RNA 18
100506826	9.00e-01	8.65e-01	0.0892	-1.69e-01	-1.51e-02	78.17	MYLK-AS1	MYLK antisense RNA 1
100188947	9.01e-01	8.66e-01	0.2171	1.69e-01	3.67e-02	10.99	HECTD2-AS1	HECTD2 antisense RNA 1
342909	9.01e-01	8.66e-01	0.0679	1.69e-01	1.15e-02	112.95	ZNF284	zinc finger protein 284
284040	9.01e-01	8.66e-01	0.0993	-1.69e-01	-1.68e-02	81.92	CDRT4	CMT1A duplicated region transcript 4
105369380	9.01e-01	8.66e-01	0.1415	-1.69e-01	-2.39e-02	18.63	LOC105369380	
105371416	9.01e-01	8.66e-01	0.1456	-1.68e-01	-2.45e-02	17.57	LINC02166	long intergenic non-protein coding RNA 2166
109623466	9.01e-01	8.67e-01	0.326	1.68e-01	5.48e-02	20.39	SNORD148	small nucleolar RNA, C/D box 148
4045	9.02e-01	8.67e-01	0.22	-1.68e-01	-3.69e-02	55.84	LSAMP	limbic system associated membrane protein
100128176	9.02e-01	8.67e-01	0.1983	-1.68e-01	-3.32e-02	10.53	UST-AS1	UST antisense RNA 1
728888	9.02e-01	8.67e-01	0.1136	1.68e-01	1.90e-02	475.62	NPIPB11	nuclear pore complex interacting protein family member B11
284613	9.02e-01	8.67e-01	0.0948	-1.68e-01	-1.59e-02	157.83	CYB561D1	cytochrome b561 family member D1
3735	9.02e-01	8.67e-01	0.0675	1.67e-01	1.13e-02	1075.8	KARS1	lysyl-tRNA synthetase 1
50940	9.02e-01	8.67e-01	0.1755	1.67e-01	2.93e-02	714.29	PDE11A	phosphodiesterase 11A
105379028	9.02e-01	8.68e-01	0.2243	-1.67e-01	-3.74e-02	15.34	LOC105379028	uncharacterized LOC105379028
110806303	9.02e-01	8.68e-01	0.181	1.66e-01	3.01e-02	12.59	SLC25A34-AS1	SLC25A34 and TMEM82 antisense RNA 1
112268027	9.02e-01	8.68e-01	0.1753	1.66e-01	2.92e-02	10.44	LOC112268027	uncharacterized LOC112268027
101928477	9.02e-01	8.68e-01	0.462	1.66e-01	7.68e-02	95.11	MMP20-AS1	MMP20 antisense RNA 1
2132	9.03e-01	8.68e-01	0.0395	1.66e-01	6.54e-03	1121.56	EXT2	exostosin glycosyltransferase 2
112268145	9.03e-01	8.68e-01	0.2122	-1.66e-01	-3.52e-02	37.38	LOC112268145	uncharacterized LOC112268145
107984567	9.03e-01	8.69e-01	0.1487	1.65e-01	2.46e-02	94.39	LOC107984567	LINE-1 retrotransposable element ORF2 protein-like
105371871	9.03e-01	8.69e-01	0.1453	1.65e-01	2.39e-02	14.16	LOC105371871	
7108	9.04e-01	8.69e-01	0.2143	1.65e-01	3.53e-02	634.52	TM7SF2	transmembrane 7 superfamily member 2
113451	9.04e-01	8.70e-01	0.1246	1.64e-01	2.04e-02	55.68	AZIN2	antizyme inhibitor 2
107985032	9.04e-01	8.70e-01	0.2072	-1.64e-01	-3.40e-02	8.47	LOC107985032	
8766	9.04e-01	8.70e-01	0.0731	-1.63e-01	-1.19e-02	1018.7	RAB11A	RAB11A, member RAS oncogene family
55553	9.04e-01	8.70e-01	0.1181	1.63e-01	1.93e-02	1027.31	SOX6	SRY-box transcription factor 6
9645	9.05e-01	8.71e-01	0.0836	-1.63e-01	-1.36e-02	1127.71	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2
1084	9.05e-01	8.71e-01	0.1583	-1.62e-01	-2.56e-02	11.62	CEACAM3	CEA cell adhesion molecule 3
440567	9.05e-01	8.71e-01	0.1195	1.62e-01	1.93e-02	100.12	UQCRHL	ubiquinol-cytochrome c reductase hinge protein like
10290	9.05e-01	8.71e-01	0.2363	-1.62e-01	-3.82e-02	20.17	SPEG	striated muscle enriched protein kinase
54629	9.06e-01	8.72e-01	0.0746	-1.62e-01	-1.21e-02	697.86	MINDY2	MINDY lysine 48 deubiquitinase 2
105370664	9.06e-01	8.72e-01	0.17	1.62e-01	2.75e-02	42.24	LOC105370664	uncharacterized LOC105370664
104502416	9.06e-01	8.72e-01	0.1376	-1.61e-01	-2.22e-02	33	FOXP1-AS1	FOXP1 antisense RNA 1
26045	9.06e-01	8.72e-01	0.0892	1.61e-01	1.44e-02	234.63	LRRTM2	leucine rich repeat transmembrane neuronal 2
79001	9.06e-01	8.72e-01	0.1561	1.61e-01	2.52e-02	1046.54	VKORC1	vitamin K epoxide reductase complex subunit 1
107987007	9.06e-01	8.72e-01	0.1996	-1.61e-01	-3.22e-02	7.41	LOC107987007	uncharacterized LOC107987007
83795	9.06e-01	8.72e-01	0.2868	1.61e-01	4.62e-02	8.56	KCNK16	potassium two pore domain channel subfamily K member 16
107984643	9.06e-01	8.72e-01	0.0711	-1.61e-01	-1.14e-02	33.02	LOC107984643	uncharacterized LOC107984643
101928335	9.06e-01	8.72e-01	0.1824	1.61e-01	2.94e-02	9.7	LOC101928335	uncharacterized LOC101928335
100421577	9.06e-01	8.72e-01	0.092	-1.60e-01	-1.48e-02	31.32	FAM21EP	family with sequence similarity 21, member A pseudogene
401127	9.06e-01	8.73e-01	0.133	1.60e-01	2.13e-02	13.44	LOC401127	WD repeat domain 5 pseudogene
105377979	9.06e-01	8.73e-01	0.3324	-1.60e-01	-5.33e-02	12.02	LOC105377979	uncharacterized LOC105377979
23012	9.06e-01	8.73e-01	0.0783	-1.60e-01	-1.25e-02	668.2	STK38L	serine/threonine kinase 38 like
151903	9.06e-01	8.73e-01	0.0658	1.60e-01	1.05e-02	359.11	CCDC12	coiled-coil domain containing 12
388327	9.06e-01	8.73e-01	0.1206	-1.60e-01	-1.93e-02	56.68	C17orf100	chromosome 17 open reading frame 100
3700	9.07e-01	8.74e-01	0.1132	1.59e-01	1.80e-02	43362.75	ITIH4	inter-alpha-trypsin inhibitor heavy chain 4
8529	9.07e-01	8.74e-01	0.1023	1.59e-01	1.63e-02	3506.04	CYP4F2	cytochrome P450 family 4 subfamily F member 2
105377459	9.07e-01	8.74e-01	0.1737	-1.59e-01	-2.76e-02	16.18	LOC105377459	uncharacterized LOC105377459
100288077	9.07e-01	8.74e-01	0.239	-1.58e-01	-3.78e-02	10.86	WTAPP1	Wilms tumor 1 associated protein pseudogene 1
101927044	9.07e-01	8.74e-01	0.1372	1.58e-01	2.17e-02	45.8	LOC101927044	uncharacterized LOC101927044
100422977	9.07e-01	8.74e-01	0.1217	-1.58e-01	-1.93e-02	10	MIR1184-3	microRNA 1184-3
64108	9.08e-01	8.75e-01	0.093	1.58e-01	1.47e-02	109.62	RTP4	receptor transporter protein 4
105378525	9.08e-01	8.75e-01	0.1624	-1.57e-01	-2.56e-02	13.21	LOC105378525	uncharacterized LOC105378525
105376749	9.08e-01	8.75e-01	0.1165	1.57e-01	1.83e-02	17.58	LOC105376749	uncharacterized LOC105376749
51112	9.09e-01	8.76e-01	0.0638	1.56e-01	9.96e-03	545.33	TRAPPC12	trafficking protein particle complex subunit 12
110116772	9.09e-01	8.76e-01	0.0627	-1.56e-01	-9.80e-03	176.55	ZNF765-ZNF761	ZNF765-ZNF761 readthrough
105370743	9.09e-01	8.76e-01	0.2237	-1.56e-01	-3.49e-02	11	LOC105370743	uncharacterized LOC105370743
107985156	9.09e-01	8.76e-01	0.2017	-1.56e-01	-3.15e-02	14.93	LOC107985156	uncharacterized LOC107985156
3765	9.09e-01	8.76e-01	0.2001	-1.55e-01	-3.11e-02	13.02	KCNJ9	potassium inwardly rectifying channel subfamily J member 9
105373804	9.10e-01	8.77e-01	0.1763	1.55e-01	2.73e-02	21.35	LOC105373804	uncharacterized LOC105373804
84872	9.10e-01	8.77e-01	0.0508	1.55e-01	7.87e-03	196.02	ZC3H10	zinc finger CCCH-type containing 10
55681	9.10e-01	8.77e-01	0.0761	1.55e-01	1.18e-02	1581.09	SCYL2	SCY1 like pseudokinase 2
1826	9.10e-01	8.77e-01	0.1415	-1.55e-01	-2.20e-02	31.91	DSCAM	DS cell adhesion molecule
