ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID
23057_at	3.59e-01	2.03e-01	-1.305676	-5.84217	-0.1147953	nicotinamide nucleotide adenylyltransferase 2
23321_at	3.59e-01	2.03e-01	1.305474	-5.84243	0.1444238	tripartite motif containing 2
8813_at	3.59e-01	2.03e-01	1.305452	-5.84246	0.1453101	dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit
7766_at	3.59e-01	2.03e-01	-1.30545	-5.84246	-0.1321339	zinc finger protein 223
29119_at	3.59e-01	2.03e-01	-1.305258	-5.8427	-0.1005813	catenin alpha 3
79022_at	3.59e-01	2.03e-01	-1.305026	-5.84299	-0.079364	transmembrane protein 106C
8349_at	3.59e-01	2.03e-01	1.304757	-5.84333	0.1945991	histone cluster 2, H2be
10712_at	3.59e-01	2.03e-01	-1.304677	-5.84343	-0.0842584	family with sequence similarity 189 member B
4677_at	3.60e-01	2.03e-01	1.303983	-5.84429	0.1085364	asparaginyl-tRNA synthetase
6862_at	3.60e-01	2.03e-01	-1.303936	-5.84435	-0.1361728	T brachyury transcription factor
6385_at	3.60e-01	2.03e-01	-1.303476	-5.84493	-0.1087264	syndecan 4
5734_at	3.61e-01	2.04e-01	-1.301993	-5.84678	-0.2094592	prostaglandin E receptor 4
8153_at	3.61e-01	2.04e-01	-1.301307	-5.84764	-0.0754012	Rho family GTPase 2
3037_at	3.61e-01	2.04e-01	1.301069	-5.84794	0.0700129	hyaluronan synthase 2
9547_at	3.61e-01	2.04e-01	-1.300963	-5.84807	-0.1548584	C-X-C motif chemokine ligand 14
79363_at	3.61e-01	2.04e-01	-1.30055	-5.84859	-0.1249973	REM2 and RAB like small GTPase 1
25900_at	3.61e-01	2.05e-01	1.300184	-5.84904	0.091078	intermediate filament family orphan 1
54498_at	3.61e-01	2.05e-01	1.300029	-5.84924	0.1150623	spermine oxidase
367_at	3.62e-01	2.05e-01	1.299758	-5.84957	0.1320481	androgen receptor
5819_at	3.62e-01	2.05e-01	1.299674	-5.84968	0.0947086	nectin cell adhesion molecule 2
989_at	3.62e-01	2.05e-01	1.298904	-5.85064	0.108513	septin 7
8900_at	3.62e-01	2.05e-01	1.298846	-5.85071	0.1127612	cyclin A1
81669_at	3.62e-01	2.05e-01	-1.298514	-5.85113	-0.1227894	cyclin L2
1521_at	3.62e-01	2.05e-01	1.298409	-5.85126	0.1146809	cathepsin W
6901_at	3.62e-01	2.05e-01	-1.298375	-5.8513	-0.0946842	tafazzin
1421_at	3.62e-01	2.05e-01	1.298273	-5.85143	0.1006409	crystallin gamma D
22800_at	3.62e-01	2.05e-01	-1.298248	-5.85146	-0.1680895	related RAS viral (r-ras) oncogene homolog 2
51702_at	3.62e-01	2.05e-01	-1.298044	-5.85171	-0.1217667	peptidyl arginine deiminase 3
100130331_at	3.62e-01	2.05e-01	-1.297894	-5.8519	-0.0802908	POTE ankyrin domain family, member F pseudogene
79635_at	3.62e-01	2.05e-01	-1.297709	-5.85213	-0.1048229	coiled-coil domain containing 121
8496_at	3.63e-01	2.06e-01	1.297131	-5.85285	0.2116709	PPFIA binding protein 1
56270_at	3.63e-01	2.06e-01	-1.296902	-5.85313	-0.0600826	WD repeat domain 45B
10069_at	3.63e-01	2.06e-01	-1.296662	-5.85343	-0.0983996	RWD domain containing 2B
51764_at	3.63e-01	2.06e-01	-1.296469	-5.85367	-0.1029962	G protein subunit gamma 13
51776_at	3.63e-01	2.06e-01	1.29628	-5.85391	0.1106054	sterile alpha motif and leucine zipper containing kinase AZK
9488_at	3.63e-01	2.06e-01	1.296231	-5.85397	0.1625294	phosphatidylinositol glycan anchor biosynthesis class B
10058_at	3.63e-01	2.06e-01	-1.295781	-5.85453	-0.1063427	ATP binding cassette subfamily B member 6 (Langereis blood group)
6198_at	3.64e-01	2.07e-01	-1.294342	-5.85632	-0.0884356	ribosomal protein S6 kinase B1
29999_at	3.64e-01	2.07e-01	-1.294328	-5.85634	-0.1196045	fascin actin-bundling protein 3
7027_at	3.64e-01	2.07e-01	1.293631	-5.8572	0.0996818	transcription factor Dp-1
4858_at	3.64e-01	2.07e-01	-1.293564	-5.85729	-0.0789854	NOVA alternative splicing regulator 2
2251_at	3.64e-01	2.07e-01	-1.293376	-5.85752	-0.1021411	fibroblast growth factor 6
5471_at	3.64e-01	2.07e-01	1.292808	-5.85823	0.0918713	phosphoribosyl pyrophosphate amidotransferase
84790_at	3.65e-01	2.07e-01	1.292097	-5.85911	0.1224851	tubulin alpha 1c
283345_at	3.65e-01	2.07e-01	1.292015	-5.85921	0.1070909	ribosomal protein L13 pseudogene 5
5154_at	3.65e-01	2.07e-01	1.29192	-5.85933	0.1992782	platelet derived growth factor subunit A
53343_at	3.65e-01	2.08e-01	1.291479	-5.85988	0.1108333	nudix hydrolase 9
51335_at	3.65e-01	2.08e-01	-1.291357	-5.86003	-0.0928179	neugrin, neurite outgrowth associated
253143_at	3.65e-01	2.08e-01	1.291037	-5.86042	0.0864898	proline rich 14 like
1267_at	3.65e-01	2.08e-01	1.290801	-5.86072	0.0858159	2',3'-cyclic nucleotide 3' phosphodiesterase
27125_at	3.65e-01	2.08e-01	-1.290588	-5.86098	-0.0969479	AF4/FMR2 family member 4
9860_at	3.65e-01	2.08e-01	-1.290457	-5.86114	-0.0879403	leucine rich repeats and immunoglobulin like domains 2
139081_at	3.65e-01	2.08e-01	-1.290442	-5.86116	-0.0980187	MAGE family member C3
6253_at	3.65e-01	2.08e-01	1.29014	-5.86154	0.0834914	reticulon 2
3283_at	3.65e-01	2.08e-01	1.290132	-5.86155	0.0763339	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1
253943_at	3.66e-01	2.08e-01	1.289275	-5.86261	0.1780482	YTH N6-methyladenosine RNA binding protein 3
57062_at	3.66e-01	2.09e-01	-1.288497	-5.86357	-0.0778216	DEAD-box helicase 24
641_at	3.66e-01	2.09e-01	1.288414	-5.86368	0.147228	Bloom syndrome RecQ like helicase
3854_at	3.67e-01	2.09e-01	-1.286916	-5.86553	-0.086348	keratin 6B
10607_at	3.67e-01	2.09e-01	-1.286648	-5.86586	-0.0911453	transducin beta like 3
25909_at	3.67e-01	2.09e-01	-1.286497	-5.86605	-0.1161835	AT-hook containing transcription factor 1
100131825_at	3.68e-01	2.09e-01	-1.285753	-5.86697	-0.1374546	CADM3 antisense RNA 1
11261_at	3.68e-01	2.09e-01	-1.28574	-5.86698	-0.1491308	calcineurin like EF-hand protein 1
22824_at	3.68e-01	2.10e-01	-1.28516	-5.8677	-0.1860309	heat shock protein family A (Hsp70) member 4 like
7226_at	3.68e-01	2.10e-01	-1.285047	-5.86784	-0.1306968	transient receptor potential cation channel subfamily M member 2
54977_at	3.68e-01	2.10e-01	-1.28441	-5.86863	-0.0881632	solute carrier family 25 member 38
54478_at	3.69e-01	2.10e-01	-1.283706	-5.8695	-0.1159568	family with sequence similarity 64 member A
5717_at	3.69e-01	2.10e-01	-1.283274	-5.87003	-0.0769613	proteasome 26S subunit, non-ATPase 11
3107_at	3.69e-01	2.10e-01	1.283272	-5.87003	0.2396647	major histocompatibility complex, class I, C
10085_at	3.69e-01	2.10e-01	-1.283192	-5.87013	-0.0882893	EGF like repeats and discoidin domains 3
5239_at	3.69e-01	2.11e-01	1.28249	-5.871	0.0905775	phosphoglucomutase 5
10957_at	3.69e-01	2.11e-01	-1.282339	-5.87118	-0.1270209	proline rich nuclear receptor coactivator 1
56951_at	3.69e-01	2.11e-01	1.281978	-5.87163	0.1052257	chromosome 5 open reading frame 15
10612_at	3.70e-01	2.11e-01	-1.281561	-5.87214	-0.0698187	tripartite motif containing 3
147179_at	3.70e-01	2.11e-01	-1.281416	-5.87232	-0.0789798	WAS/WASL interacting protein family member 2
90806_at	3.70e-01	2.11e-01	1.281004	-5.87283	0.1448268	angel homolog 2
7534_at	3.70e-01	2.11e-01	-1.280325	-5.87366	-0.1645437	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
7220_at	3.70e-01	2.11e-01	1.280267	-5.87374	0.0994168	transient receptor potential cation channel subfamily C member 1
3846_at	3.70e-01	2.11e-01	-1.280187	-5.87383	-0.0956874	keratin associated protein 5-9
200081_at	3.70e-01	2.12e-01	1.279875	-5.87422	0.1049568	taxilin alpha
80022_at	3.70e-01	2.12e-01	-1.279589	-5.87457	-0.1070489	myosin XVB
51399_at	3.70e-01	2.12e-01	-1.279487	-5.8747	-0.1026922	trafficking protein particle complex 4
1687_at	3.71e-01	2.12e-01	1.278957	-5.87535	0.1511163	DFNA5, deafness associated tumor suppressor
29954_at	3.71e-01	2.12e-01	1.278677	-5.87569	0.1060452	protein O-mannosyltransferase 2
205564_at	3.71e-01	2.12e-01	1.277937	-5.8766	0.0597375	SUMO1/sentrin specific peptidase 5
56157_at	3.72e-01	2.12e-01	-1.277294	-5.87739	-0.1064158	testis expressed 13A
63924_at	3.72e-01	2.12e-01	-1.277058	-5.87768	-0.1308721	cell death inducing DFFA like effector c
4892_at	3.72e-01	2.13e-01	1.276755	-5.87805	0.0671705	nebulin related anchoring protein
7036_at	3.72e-01	2.13e-01	-1.276472	-5.8784	-0.0795926	transferrin receptor 2
5714_at	3.72e-01	2.13e-01	-1.276054	-5.87892	-0.1103921	proteasome 26S subunit, non-ATPase 8
51185_at	3.72e-01	2.13e-01	-1.27569	-5.87936	-0.0865766	cereblon
80307_at	3.72e-01	2.13e-01	1.275616	-5.87945	0.0716824	fer-1 like family member 4, pseudogene
10694_at	3.72e-01	2.13e-01	1.275542	-5.87954	0.0848567	chaperonin containing TCP1 subunit 8
51454_at	3.72e-01	2.13e-01	-1.275323	-5.87981	-0.1040968	GULP, engulfment adaptor PTB domain containing 1
10791_at	3.72e-01	2.13e-01	1.27521	-5.87995	0.1585924	vesicle associated membrane protein 5
7035_at	3.72e-01	2.13e-01	1.275023	-5.88018	0.2053845	tissue factor pathway inhibitor
8195_at	3.73e-01	2.13e-01	-1.274658	-5.88063	-0.0879932	McKusick-Kaufman syndrome
29851_at	3.73e-01	2.13e-01	1.274399	-5.88095	0.1109155	inducible T-cell costimulator
4803_at	3.73e-01	2.13e-01	-1.274302	-5.88107	-0.1421528	nerve growth factor
30845_at	3.73e-01	2.14e-01	-1.274077	-5.88134	-0.2291691	EH domain containing 3
84823_at	3.73e-01	2.14e-01	-1.274075	-5.88134	-0.0878687	lamin B2
9227_at	3.73e-01	2.14e-01	1.274066	-5.88136	0.0757046	lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase)
7593_at	3.73e-01	2.14e-01	-1.273322	-5.88227	-0.077474	myeloid zinc finger 1
6855_at	3.73e-01	2.14e-01	-1.27317	-5.88245	-0.126654	synaptophysin
55183_at	3.73e-01	2.14e-01	1.27314	-5.88249	0.0727987	replication timing regulatory factor 1
57099_at	3.73e-01	2.14e-01	-1.273125	-5.88251	-0.0884125	apoptosis and caspase activation inhibitor
9373_at	3.73e-01	2.14e-01	-1.273063	-5.88258	-0.1014811	phospholipase A2 activating protein
25807_at	3.73e-01	2.14e-01	1.272941	-5.88273	0.1020746	rhomboid domain containing 3
930_at	3.73e-01	2.14e-01	1.272508	-5.88326	0.1385984	CD19 molecule
50859_at	3.73e-01	2.14e-01	1.272393	-5.8834	0.0641677	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 3
10894_at	3.73e-01	2.14e-01	1.272201	-5.88364	0.2368412	lymphatic vessel endothelial hyaluronan receptor 1
55853_at	3.74e-01	2.14e-01	-1.271673	-5.88429	-0.0863233	IDI2 antisense RNA 1
51308_at	3.74e-01	2.15e-01	-1.27119	-5.88488	-0.1244622	receptor accessory protein 2
9743_at	3.74e-01	2.15e-01	-1.270801	-5.88535	-0.100004	Rho GTPase activating protein 32
28996_at	3.74e-01	2.15e-01	-1.27077	-5.88539	-0.1219181	homeodomain interacting protein kinase 2
293_at	3.74e-01	2.15e-01	-1.270764	-5.8854	-0.0854039	solute carrier family 25 member 6
54902_at	3.74e-01	2.15e-01	-1.270409	-5.88583	-0.1140341	tetratricopeptide repeat domain 19
10164_at	3.75e-01	2.15e-01	-1.269273	-5.88722	-0.1359553	carbohydrate sulfotransferase 4
57175_at	3.75e-01	2.15e-01	-1.269147	-5.88738	-0.0771476	coronin 1B
966_at	3.75e-01	2.15e-01	1.269011	-5.88754	0.1262249	CD59 molecule
5792_at	3.75e-01	2.15e-01	1.268502	-5.88816	0.1146534	protein tyrosine phosphatase, receptor type F
26266_at	3.76e-01	2.16e-01	-1.267323	-5.8896	-0.108684	solute carrier family 13 member 4
140459_at	3.76e-01	2.16e-01	-1.266853	-5.89018	-0.0897517	ankyrin repeat and SOCS box containing 6
3745_at	3.76e-01	2.16e-01	-1.266485	-5.89063	-0.0885961	potassium voltage-gated channel subfamily B member 1
5266_at	3.77e-01	2.16e-01	1.265725	-5.89155	0.1144781	peptidase inhibitor 3
3375_at	3.77e-01	2.17e-01	1.26537	-5.89198	0.0948274	islet amyloid polypeptide
51298_at	3.77e-01	2.17e-01	-1.265368	-5.89199	-0.1428646	theg spermatid protein
29894_at	3.77e-01	2.17e-01	1.265115	-5.89229	0.061871	cleavage and polyadenylation specific factor 1
1991_at	3.77e-01	2.17e-01	-1.264871	-5.89259	-0.0857118	elastase, neutrophil expressed
3982_at	3.77e-01	2.17e-01	-1.264761	-5.89273	-0.1058293	lens intrinsic membrane protein 2
2570_at	3.77e-01	2.17e-01	-1.264572	-5.89296	-0.1165353	gamma-aminobutyric acid type A receptor rho2 subunit
8554_at	3.77e-01	2.17e-01	-1.264487	-5.89306	-0.0742941	protein inhibitor of activated STAT 1
11213_at	3.77e-01	2.17e-01	-1.264436	-5.89312	-0.0879758	interleukin 1 receptor associated kinase 3
9517_at	3.77e-01	2.17e-01	1.263683	-5.89404	0.1127168	serine palmitoyltransferase long chain base subunit 2
55718_at	3.77e-01	2.17e-01	-1.263358	-5.89443	-0.1141756	polymerase (RNA) III subunit E
2201_at	3.78e-01	2.17e-01	1.262985	-5.89489	0.1276726	fibrillin 2
54148_at	3.78e-01	2.18e-01	1.262705	-5.89523	0.1370222	mitochondrial ribosomal protein L39
51310_at	3.78e-01	2.18e-01	-1.262584	-5.89538	-0.1176244	solute carrier family 22 member 17
1382_at	3.78e-01	2.18e-01	1.262527	-5.89545	0.1576262	cellular retinoic acid binding protein 2
55743_at	3.78e-01	2.18e-01	1.262178	-5.89587	0.1073913	checkpoint with forkhead and ring finger domains, E3 ubiquitin protein ligase
9882_at	3.78e-01	2.18e-01	1.261909	-5.8962	0.1825021	TBC1 domain family member 4
79918_at	3.78e-01	2.18e-01	-1.2618	-5.89633	-0.1146671	SET domain containing 6
23251_at	3.78e-01	2.18e-01	-1.261544	-5.89664	-0.075568	KIAA1024
25960_at	3.78e-01	2.18e-01	1.261379	-5.89684	0.1174976	adhesion G protein-coupled receptor A2
54849_at	3.78e-01	2.18e-01	-1.261369	-5.89685	-0.0877804	differentially expressed in FDCP 8 homolog (mouse)
51750_at	3.78e-01	2.18e-01	-1.261039	-5.89726	-0.1283853	regulator of telomere elongation helicase 1
5204_at	3.78e-01	2.18e-01	-1.260828	-5.89751	-0.0998901	prefoldin subunit 5
55806_at	3.78e-01	2.18e-01	-1.260538	-5.89786	-0.1090914	hair growth associated
29937_at	3.78e-01	2.18e-01	-1.260513	-5.89789	-0.0668102	neudesin neurotrophic factor
3077_at	3.79e-01	2.19e-01	-1.259676	-5.89891	-0.0838068	hemochromatosis
6146_at	3.79e-01	2.19e-01	1.259088	-5.89962	0.0749317	ribosomal protein L22
6745_at	3.79e-01	2.19e-01	1.258962	-5.89978	0.1202904	signal sequence receptor subunit 1
57180_at	3.79e-01	2.19e-01	-1.258773	-5.90001	-0.0859432	ARP3 actin-related protein 3 homolog B (yeast)
54897_at	3.80e-01	2.19e-01	-1.258301	-5.90058	-0.1033862	castor zinc finger 1
2549_at	3.80e-01	2.19e-01	-1.257867	-5.9011	-0.0936123	GRB2 associated binding protein 1
1995_at	3.80e-01	2.19e-01	-1.257766	-5.90123	-0.1102367	ELAV like neuron-specific RNA binding protein 3
9861_at	3.80e-01	2.20e-01	-1.256803	-5.90239	-0.0693958	proteasome 26S subunit, non-ATPase 6
3785_at	3.80e-01	2.20e-01	-1.256734	-5.90248	-0.1110512	potassium voltage-gated channel subfamily Q member 2
55201_at	3.81e-01	2.20e-01	1.256093	-5.90325	0.0922652	microtubule associated protein 1S
9313_at	3.81e-01	2.20e-01	1.256023	-5.90334	0.0969963	matrix metallopeptidase 20
100129503_at	3.81e-01	2.20e-01	-1.255436	-5.90405	-0.1251027	uncharacterized LOC100129503
59307_at	3.81e-01	2.20e-01	-1.255072	-5.90449	-0.2516049	single Ig and TIR domain containing
55209_at	3.81e-01	2.20e-01	-1.254733	-5.9049	-0.1032743	SET domain containing 5
25802_at	3.81e-01	2.21e-01	1.254246	-5.90549	0.0943958	leiomodin 1
51507_at	3.82e-01	2.21e-01	-1.253788	-5.90604	-0.0659862	replication termination factor 2 domain containing 1
79931_at	3.82e-01	2.21e-01	-1.253701	-5.90615	-0.0686602	TNFAIP3 interacting protein 3
84061_at	3.82e-01	2.21e-01	-1.253598	-5.90627	-0.1450446	magnesium transporter 1
23629_at	3.82e-01	2.21e-01	-1.253286	-5.90665	-0.0780931	bromodomain containing 7 pseudogene 3
2069_at	3.82e-01	2.21e-01	1.25302	-5.90697	0.0698736	epiregulin
6360_at	3.82e-01	2.21e-01	-1.252899	-5.90712	-0.1372197	C-C motif chemokine ligand 16
57733_at	3.82e-01	2.21e-01	-1.252649	-5.90742	-0.2106514	glucosylceramidase beta 3 (gene/pseudogene)
7341_at	3.82e-01	2.21e-01	-1.252309	-5.90783	-0.1642121	small ubiquitin-like modifier 1
57165_at	3.83e-01	2.22e-01	-1.251147	-5.90923	-0.1375064	gap junction protein gamma 2
23616_at	3.83e-01	2.22e-01	-1.250948	-5.90947	-0.1593031	SH3 domain binding protein 1
7007_at	3.83e-01	2.22e-01	-1.250315	-5.91023	-0.0989633	tectorin alpha
55667_at	3.83e-01	2.22e-01	1.250301	-5.91025	0.1035126	DENN domain containing 4C
80063_at	3.83e-01	2.22e-01	1.250227	-5.91034	0.1164604	activating transcription factor 7 interacting protein 2
53942_at	3.83e-01	2.22e-01	1.250226	-5.91034	0.0599021	contactin 5
25948_at	3.83e-01	2.22e-01	1.249787	-5.91087	0.1378381	kelch repeat and BTB domain containing 2
3128_at	3.83e-01	2.22e-01	1.249762	-5.9109	0.1882115	major histocompatibility complex, class II, DR beta 6 (pseudogene)
56156_at	3.84e-01	2.22e-01	-1.249175	-5.91161	-0.1227746	testis expressed 13B
9143_at	3.84e-01	2.23e-01	-1.248431	-5.91251	-0.1324788	synaptogyrin 3
341_at	3.84e-01	2.23e-01	1.248057	-5.91296	0.3317589	apolipoprotein C1
3174_at	3.84e-01	2.23e-01	1.247899	-5.91315	0.2668069	hepatocyte nuclear factor 4 gamma
54566_at	3.84e-01	2.23e-01	-1.247757	-5.91332	-0.1078101	erythrocyte membrane protein band 4.1 like 4B
5309_at	3.84e-01	2.23e-01	-1.247523	-5.9136	-0.131858	paired like homeodomain 3
10661_at	3.85e-01	2.23e-01	-1.247336	-5.91382	-0.095189	Kruppel like factor 1
90326_at	3.85e-01	2.23e-01	1.246938	-5.9143	0.0947764	THAP domain containing 3
57835_at	3.85e-01	2.23e-01	-1.246637	-5.91466	-0.0803529	solute carrier family 4 member 5
11148_at	3.85e-01	2.23e-01	-1.246468	-5.91487	-0.1421547	HERV-H LTR-associating 2
55234_at	3.85e-01	2.23e-01	1.246149	-5.91525	0.0981005	DNA replication regulator and spliceosomal factor
120_at	3.85e-01	2.24e-01	-1.245742	-5.91574	-0.1354743	adducin 3
9158_at	3.86e-01	2.24e-01	-1.244717	-5.91697	-0.0907215	FGF1 intracellular binding protein
152559_at	3.86e-01	2.24e-01	1.244198	-5.9176	0.0914267	progestin and adipoQ receptor family member 3
785_at	3.86e-01	2.24e-01	-1.244125	-5.91768	-0.1243075	calcium voltage-gated channel auxiliary subunit beta 4
2079_at	3.86e-01	2.24e-01	1.244093	-5.91772	0.108137	enhancer of rudimentary homolog (Drosophila)
8880_at	3.86e-01	2.24e-01	1.244082	-5.91773	0.114466	far upstream element binding protein 1
63876_at	3.86e-01	2.24e-01	-1.243954	-5.91789	-0.0808738	PBX/knotted 1 homeobox 2
1949_at	3.86e-01	2.24e-01	1.243563	-5.91836	0.1349957	ephrin B3
54623_at	3.86e-01	2.24e-01	1.243461	-5.91848	0.1160819	PAF1 homolog, Paf1/RNA polymerase II complex component
55755_at	3.87e-01	2.25e-01	1.242654	-5.91945	0.0967744	CDK5 regulatory subunit associated protein 2
4147_at	3.87e-01	2.25e-01	1.242602	-5.91951	0.2189772	matrilin 2
2530_at	3.87e-01	2.25e-01	-1.242561	-5.91956	-0.1155782	fucosyltransferase 8
29924_at	3.87e-01	2.25e-01	-1.242362	-5.9198	-0.1487903	epsin 1
4772_at	3.87e-01	2.25e-01	-1.242268	-5.91991	-0.0986032	nuclear factor of activated T-cells 1
26354_at	3.87e-01	2.25e-01	1.241874	-5.92038	0.1536531	G protein nucleolar 3
3263_at	3.87e-01	2.25e-01	-1.241682	-5.92061	-0.1099307	hemopexin
733_at	3.87e-01	2.25e-01	1.241666	-5.92063	0.1300115	complement component 8, gamma polypeptide
22879_at	3.87e-01	2.25e-01	1.241298	-5.92107	0.07781	MON1 homolog B, secretory trafficking associated
84679_at	3.87e-01	2.25e-01	1.241216	-5.92117	0.0742054	solute carrier family 9 member A7
10677_at	3.87e-01	2.25e-01	1.2411	-5.92131	0.0861332	advillin
55702_at	3.87e-01	2.25e-01	-1.241036	-5.92139	-0.0927242	coiled-coil domain containing 94
55129_at	3.87e-01	2.25e-01	-1.240724	-5.92176	-0.0934087	anoctamin 10
9333_at	3.87e-01	2.25e-01	-1.240723	-5.92176	-0.1252893	transglutaminase 5
1735_at	3.87e-01	2.25e-01	-1.240569	-5.92195	-0.0953079	deiodinase, iodothyronine, type III
5005_at	3.87e-01	2.25e-01	-1.240569	-5.92195	-0.0881853	orosomucoid 2
6274_at	3.87e-01	2.26e-01	1.240195	-5.92239	0.1376037	S100 calcium binding protein A3
26953_at	3.88e-01	2.26e-01	1.239491	-5.92324	0.2253311	RAN binding protein 6
79751_at	3.88e-01	2.26e-01	-1.238819	-5.92404	-0.0924622	solute carrier family 25 member 22
9166_at	3.88e-01	2.26e-01	-1.238274	-5.92469	-0.1070751	estrogen receptor binding site associated, antigen, 9
516_at	3.89e-01	2.27e-01	-1.23766	-5.92543	-0.0924333	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)
1437_at	3.89e-01	2.27e-01	-1.237659	-5.92543	-0.1299945	colony stimulating factor 2
100129482_at	3.89e-01	2.27e-01	1.23745	-5.92568	0.0716913	zinc finger protein 37B, pseudogene
7066_at	3.89e-01	2.27e-01	-1.23683	-5.92642	-0.0541102	thrombopoietin
51367_at	3.89e-01	2.27e-01	1.236473	-5.92684	0.1025286	POP5 homolog, ribonuclease P/MRP subunit
80034_at	3.89e-01	2.27e-01	1.236157	-5.92722	0.0734835	cysteine and serine rich nuclear protein 3
11251_at	3.89e-01	2.27e-01	-1.236151	-5.92723	-0.0799812	prostaglandin D2 receptor 2
80099_at	3.89e-01	2.27e-01	1.235766	-5.92769	0.1460809	chromosome 7 open reading frame 69
23148_at	3.90e-01	2.27e-01	1.235471	-5.92804	0.108199	NAC alpha domain containing
3680_at	3.90e-01	2.28e-01	-1.234647	-5.92902	-0.0970415	integrin subunit alpha 9
55638_at	3.90e-01	2.28e-01	-1.234335	-5.92939	-0.1808804	syntabulin
23144_at	3.90e-01	2.28e-01	1.234146	-5.92962	0.0963535	zinc finger CCCH-type containing 3
8340_at	3.90e-01	2.28e-01	-1.23414	-5.92963	-0.1210627	histone cluster 1, H2bl
3189_at	3.90e-01	2.28e-01	1.233813	-5.93002	0.0925809	heterogeneous nuclear ribonucleoprotein H3
23615_at	3.90e-01	2.28e-01	-1.233781	-5.93005	-0.1151534	peptide YY, 2 (pseudogene)
1027_at	3.91e-01	2.28e-01	1.23324	-5.9307	0.2211105	cyclin dependent kinase inhibitor 1B
23048_at	3.91e-01	2.28e-01	1.233106	-5.93086	0.146017	formin binding protein 1
28465_at	3.91e-01	2.28e-01	1.232634	-5.93142	0.1822696	immunoglobulin heavy variable 1-46
7710_at	3.91e-01	2.28e-01	-1.23249	-5.93159	-0.1165251	zinc finger protein 154
9167_at	3.91e-01	2.28e-01	-1.232433	-5.93166	-0.1116832	cytochrome c oxidase subunit 7A2 like
5552_at	3.91e-01	2.29e-01	1.231591	-5.93266	0.3878092	serglycin
7001_at	3.91e-01	2.29e-01	-1.231481	-5.93279	-0.109815	peroxiredoxin 2
55259_at	3.92e-01	2.29e-01	1.230988	-5.93338	0.0859913	cancer susceptibility candidate 1
9181_at	3.92e-01	2.29e-01	1.230858	-5.93353	0.0772404	Rho/Rac guanine nucleotide exchange factor 2
79646_at	3.92e-01	2.29e-01	-1.230521	-5.93394	-0.0944668	pantothenate kinase 3
10920_at	3.92e-01	2.29e-01	-1.23044	-5.93403	-0.0612045	COP9 signalosome subunit 8
9039_at	3.92e-01	2.29e-01	1.230344	-5.93415	0.1071814	ubiquitin like modifier activating enzyme 3
1814_at	3.92e-01	2.29e-01	1.230242	-5.93427	0.0652705	dopamine receptor D3
5672_at	3.92e-01	2.29e-01	-1.230148	-5.93438	-0.2431059	pregnancy specific beta-1-glycoprotein 4
9991_at	3.92e-01	2.29e-01	1.2298	-5.93479	0.119195	polypyrimidine tract binding protein 3
64577_at	3.92e-01	2.29e-01	-1.229679	-5.93493	-0.2015359	aldehyde dehydrogenase 8 family member A1
623_at	3.92e-01	2.30e-01	-1.229485	-5.93517	-0.0850447	bradykinin receptor B1
6634_at	3.92e-01	2.30e-01	-1.228942	-5.93581	-0.0713851	small nuclear ribonucleoprotein D3 polypeptide
8795_at	3.92e-01	2.30e-01	1.228758	-5.93603	0.110607	TNF receptor superfamily member 10b
2911_at	3.92e-01	2.30e-01	-1.228723	-5.93607	-0.0584221	glutamate metabotropic receptor 1
79042_at	3.92e-01	2.30e-01	1.228711	-5.93609	0.0693379	tRNA splicing endonuclease subunit 34
54785_at	3.92e-01	2.30e-01	-1.228643	-5.93617	-0.1110225	BLOC-1 related complex subunit 6
22887_at	3.92e-01	2.30e-01	1.228456	-5.93639	0.0655533	forkhead box J3
2151_at	3.93e-01	2.30e-01	1.227954	-5.93698	0.0688158	coagulation factor II thrombin receptor like 2
729238_at	3.93e-01	2.30e-01	-1.227945	-5.93699	-0.112327	surfactant protein A2
108_at	3.93e-01	2.30e-01	1.227663	-5.93733	0.0896634	adenylate cyclase 2
9149_at	3.93e-01	2.30e-01	-1.226898	-5.93824	-0.0823612	dual specificity tyrosine phosphorylation regulated kinase 1B
81849_at	3.94e-01	2.31e-01	1.226032	-5.93926	0.0757059	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
6309_at	3.94e-01	2.31e-01	-1.225656	-5.93971	-0.0936233	sterol-C5-desaturase
5122_at	3.94e-01	2.31e-01	1.225487	-5.93991	0.0819411	proprotein convertase subtilisin/kexin type 1
51611_at	3.94e-01	2.31e-01	1.225413	-5.94	0.0661026	diphthamide biosynthesis 5
23495_at	3.94e-01	2.31e-01	-1.225249	-5.94019	-0.1039849	TNF receptor superfamily member 13B
57824_at	3.94e-01	2.31e-01	1.225201	-5.94025	0.0830133	histocompatibility minor HB-1
10479_at	3.94e-01	2.31e-01	1.225145	-5.94031	0.0972613	solute carrier family 9 member A6
3489_at	3.94e-01	2.31e-01	1.224934	-5.94056	0.4367513	insulin like growth factor binding protein 6
